id,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
1468,covtype1468,11,117,2982,301,860,238,230,121,2288
1469,covtype1469,31,80,2795,270,306,243,168,31,2012
1470,covtype1470,25,76,2713,150,162,242,184,57,1966
1471,covtype1471,8,62,3279,67,4927,227,223,130,408
1472,covtype1472,7,304,3206,124,3302,201,237,175,1410
1473,covtype1473,7,48,3208,85,2982,223,225,137,1617
1474,covtype1474,14,53,2959,295,742,227,210,113,2233
1475,covtype1475,27,75,2731,175,201,240,178,50,2003
1476,covtype1476,24,71,2679,85,90,238,185,63,1972
1477,covtype1477,4,319,3267,270,5675,208,235,166,592
1478,covtype1478,24,277,3169,240,4606,150,237,223,1248
1479,covtype1479,6,282,3158,216,3542,204,240,175,1366
1480,covtype1480,6,83,3042,108,1443,229,230,135,2737
1481,covtype1481,6,104,3039,95,1415,230,233,136,2717
1482,covtype1482,26,68,2727,124,190,236,179,59,2052
1483,covtype1483,32,72,2817,150,342,236,161,31,2125
1484,covtype1484,26,66,2733,108,201,234,177,59,2081
1485,covtype1485,13,63,3145,362,2200,231,214,113,2396
1486,covtype1486,11,345,3113,268,1987,197,222,163,2598
1487,covtype1487,32,71,2786,120,295,236,162,33,2135
1488,covtype1488,25,65,2726,67,180,234,182,66,2103
1489,covtype1489,23,61,2704,30,120,232,186,75,2089
1490,covtype1490,19,84,2895,90,503,243,203,82,2234
1491,covtype1491,16,298,3230,391,4508,174,233,198,1148
1492,covtype1492,7,280,3200,150,3439,202,241,178,1544
1493,covtype1493,9,32,3122,242,2095,218,221,138,2554
1494,covtype1494,24,68,2715,0,120,236,186,68,2148
1495,covtype1495,27,75,2702,30,90,240,179,53,2142
1496,covtype1496,5,340,3161,85,3666,210,233,162,1492
1497,covtype1497,23,67,2742,0,182,236,186,69,2190
1498,covtype1498,9,269,3198,180,3491,196,244,187,1588
1499,covtype1499,29,80,2708,67,108,244,174,39,2200
1500,covtype1500,9,30,3172,0,5224,218,220,137,1053
1501,covtype1501,5,8,3166,30,3721,214,230,153,1543
1502,covtype1502,9,72,3052,0,1691,231,223,125,3010
1503,covtype1503,23,83,2751,42,201,245,194,67,2249
1504,covtype1504,25,86,2726,67,150,247,189,57,2236
1505,covtype1505,4,333,3287,335,5730,210,234,163,571
1506,covtype1506,5,88,3262,242,6300,228,231,137,420
1507,covtype1507,6,85,3207,85,5649,228,230,136,824
1508,covtype1508,16,313,3217,240,4696,175,226,191,990
1509,covtype1509,14,272,3276,591,4374,183,244,199,1132
1510,covtype1510,8,263,3200,150,3489,201,244,182,1655
1511,covtype1511,2,352,3224,134,3220,216,236,157,1790
1512,covtype1512,18,70,2921,60,553,237,203,91,2384
1513,covtype1513,28,90,2779,60,268,249,184,44,2292
1514,covtype1514,26,93,2724,124,150,250,191,53,2295
1515,covtype1515,3,347,3292,360,5760,213,234,159,601
1516,covtype1516,9,25,3222,0,3032,216,221,141,1974
1517,covtype1517,15,54,3063,60,1731,228,207,109,3056
1518,covtype1518,16,80,2996,162,972,239,210,97,2620
1519,covtype1519,27,87,2763,120,240,247,186,50,2343
1520,covtype1520,31,87,2799,150,295,247,174,32,2387
1521,covtype1521,25,98,2736,150,180,251,196,58,2359
1522,covtype1522,28,100,2722,120,150,252,190,46,2353
1523,covtype1523,8,278,3275,60,5461,197,242,184,313
1524,covtype1524,11,297,3230,210,4776,190,237,186,866
1525,covtype1525,12,99,3207,300,4082,240,223,112,1298
1526,covtype1526,11,88,3006,150,994,237,221,114,2687
1527,covtype1527,31,99,2701,90,120,252,180,31,2377
1528,covtype1528,3,356,3296,270,5672,214,234,157,524
1529,covtype1529,28,93,2733,150,162,250,185,44,2418
1530,covtype1530,31,94,2699,90,108,250,177,32,2407
1531,covtype1531,20,286,3191,30,4965,162,235,212,781
1532,covtype1532,6,28,3186,60,3810,218,228,146,1533
1533,covtype1533,31,86,2802,240,272,246,171,30,2474
1534,covtype1534,31,87,2784,240,242,247,173,31,2467
1535,covtype1535,31,91,2699,90,95,249,176,32,2436
1536,covtype1536,33,80,2823,270,300,242,161,22,2510
1537,covtype1537,33,83,2803,270,270,244,166,24,2503
1538,covtype1538,31,85,2785,240,240,246,170,29,2496
1539,covtype1539,30,94,2716,120,120,251,181,37,2471
1540,covtype1540,31,94,2698,90,90,251,178,32,2466
1541,covtype1541,32,88,2768,210,210,248,169,25,2519
1542,covtype1542,9,307,3286,127,5497,194,235,180,408
1543,covtype1543,9,290,3197,60,3690,195,239,183,1651
1544,covtype1544,13,35,3141,201,1899,218,210,125,3024
1545,covtype1545,35,88,2830,256,300,246,161,14,2568
1546,covtype1546,10,285,3247,124,3489,192,240,188,1861
1547,covtype1547,32,95,2849,240,330,250,173,25,2605
1548,covtype1548,33,93,2747,175,180,249,169,20,2571
1549,covtype1549,33,93,2727,150,150,250,170,21,2565
1550,covtype1550,17,48,3142,277,1834,224,200,104,3108
1551,covtype1551,33,94,2847,210,323,250,173,24,2618
1552,covtype1552,34,94,2827,201,295,250,167,17,2616
1553,covtype1553,34,92,2787,182,240,249,168,18,2613
1554,covtype1554,33,90,2746,162,180,248,168,22,2601
1555,covtype1555,9,330,3273,240,3408,198,229,170,1954
1556,covtype1556,33,89,2708,95,120,248,167,20,2580
1557,covtype1557,13,162,2621,60,849,232,243,139,1521
1558,covtype1558,5,255,3235,212,4871,209,243,172,618
1559,covtype1559,5,112,2664,60,1214,229,234,139,1719
1560,covtype1560,8,68,2633,42,979,228,225,130,1594
1561,covtype1561,5,105,2662,30,1211,228,234,140,1731
1562,covtype1562,5,347,3207,124,4012,210,231,160,1332
1563,covtype1563,8,10,2674,30,1295,211,224,149,1801
1564,covtype1564,8,45,2635,30,955,223,223,135,1624
1565,covtype1565,34,76,2780,30,212,238,155,18,2433
1566,covtype1566,31,71,2707,0,95,236,164,36,2430
1567,covtype1567,7,328,3216,42,4050,203,232,168,1300
1568,covtype1568,31,67,2731,30,134,233,161,36,2400
1569,covtype1569,10,56,3259,175,2733,227,218,124,2575
1570,covtype1570,32,70,2729,90,124,235,161,33,2340
1571,covtype1571,3,141,3285,240,6012,224,238,150,430
1572,covtype1572,31,69,2770,95,190,234,162,35,2311
1573,covtype1573,33,75,2716,90,108,238,158,23,2310
1574,covtype1574,19,26,2650,60,1008,208,197,119,1771
1575,covtype1575,3,51,3217,120,5179,221,232,147,300
1576,covtype1576,10,317,3231,42,4054,194,231,178,1266
1577,covtype1577,33,71,2794,120,228,235,157,27,2282
1578,covtype1578,6,219,3301,402,3337,213,246,169,1969
1579,covtype1579,13,153,3059,127,1396,235,240,133,2594
1580,covtype1580,1,63,3020,127,895,220,236,153,2381
1581,covtype1581,33,75,2800,150,240,238,158,24,2252
1582,covtype1582,32,76,2763,162,180,240,165,31,2250
1583,covtype1583,35,82,2725,108,120,242,157,13,2250
1584,covtype1584,20,32,2684,150,1110,211,193,111,1848
1585,covtype1585,32,83,2785,182,210,244,167,27,2221
1586,covtype1586,33,85,2748,150,150,245,164,21,2220
1587,covtype1587,13,356,3269,190,3909,199,217,155,1396
1588,covtype1588,12,159,3273,300,2863,233,242,138,2439
1589,covtype1589,10,137,3264,283,2773,236,236,131,2529
1590,covtype1590,7,143,3256,234,2713,231,239,140,2589
1591,covtype1591,35,84,2848,190,300,243,157,12,2195
1592,covtype1592,33,90,2786,210,210,248,170,24,2191
1593,covtype1593,35,83,2707,90,90,243,158,14,2191
1594,covtype1594,7,31,2766,120,1326,218,225,143,2214
1595,covtype1595,10,287,3225,150,4713,193,240,187,598
1596,covtype1596,16,176,3268,270,2955,227,247,148,2347
1597,covtype1597,15,179,3268,270,2925,225,248,151,2377
1598,covtype1598,13,168,3267,270,2866,230,245,143,2437
1599,covtype1599,30,91,2907,210,390,249,178,35,2173
1600,covtype1600,9,18,3246,120,4333,213,221,144,972
1601,covtype1601,3,105,3201,300,2007,224,236,147,2848
1602,covtype1602,12,63,3076,127,1536,230,216,117,2554
1603,covtype1603,11,60,2968,170,571,229,216,119,2171
1604,covtype1604,28,94,2922,240,421,251,186,44,2147
1605,covtype1605,35,91,2848,247,301,248,162,12,2135
1606,covtype1606,13,346,2780,90,1383,195,219,162,2248
1607,covtype1607,13,167,3251,210,2813,230,244,144,2493
1608,covtype1608,8,101,3237,95,2486,235,229,126,2823
1609,covtype1609,33,81,2808,242,247,243,164,24,2102
1610,covtype1610,30,74,2754,153,162,239,168,37,2100
1611,covtype1611,4,297,3291,180,5702,208,238,169,680
1612,covtype1612,15,158,3258,212,3204,235,241,133,2102
1613,covtype1613,15,172,3245,180,3025,229,246,145,2282
1614,covtype1614,15,184,3244,180,2877,223,249,155,2432
1615,covtype1615,2,151,3242,150,2580,222,239,152,2731
1616,covtype1616,3,124,3241,127,2550,225,237,146,2761
1617,covtype1617,15,132,3214,0,2402,243,231,114,2911
1618,covtype1618,16,80,2959,255,518,239,210,97,2101
1619,covtype1619,31,69,2760,162,175,235,163,37,2070
1620,covtype1620,19,353,2725,30,1167,183,202,154,1994
1621,covtype1621,11,42,3276,331,5157,222,216,128,218
1622,covtype1622,18,37,3252,124,5006,216,198,111,60
1623,covtype1623,15,180,3235,150,2940,224,248,152,2371
1624,covtype1624,15,180,3236,150,2851,224,248,152,2461
1625,covtype1625,5,200,3241,175,2644,218,244,162,2671
1626,covtype1626,4,166,3241,134,2584,223,241,153,2731
1627,covtype1627,18,122,3223,42,2466,248,222,95,2851
1628,covtype1628,17,138,3209,0,2407,243,232,112,2911
1629,covtype1629,15,153,3192,270,2053,237,240,130,2801
1630,covtype1630,13,172,3190,270,2024,228,246,147,2781
1631,covtype1631,5,49,3286,454,5225,222,229,143,331
1632,covtype1632,11,298,3223,108,4637,188,236,188,511
1633,covtype1633,28,94,2920,360,446,250,186,44,2028
1634,covtype1634,28,90,2889,360,390,249,184,46,2021
1635,covtype1635,29,73,2807,242,258,239,171,42,2011
1636,covtype1636,14,194,3221,90,2772,217,251,164,2550
1637,covtype1637,14,162,3198,192,2213,233,243,138,2864
1638,covtype1638,16,156,3191,228,2154,236,240,129,2821
1639,covtype1639,27,97,2903,390,430,251,190,49,1994
1640,covtype1640,28,90,2858,335,350,249,184,45,1986
1641,covtype1641,28,87,2842,309,324,248,181,43,1984
1642,covtype1642,24,64,2719,124,134,233,184,70,1984
1643,covtype1643,7,282,3251,268,4494,201,241,179,661
1644,covtype1644,6,162,3217,60,2954,226,242,149,2370
1645,covtype1645,9,166,3214,60,2895,228,244,148,2430
1646,covtype1646,14,198,3213,60,2777,215,251,168,2550
1647,covtype1647,14,213,3227,85,2689,207,252,179,2640
1648,covtype1648,17,138,3225,42,2542,243,232,112,2790
1649,covtype1649,26,94,2871,376,391,250,191,53,1958
1650,covtype1650,28,86,2797,255,277,247,182,46,1950
1651,covtype1651,13,18,3298,418,5120,209,212,138,277
1652,covtype1652,10,25,3294,362,5075,215,219,139,218
1653,covtype1653,4,158,3240,234,3492,225,240,150,1831
1654,covtype1654,1,121,3215,30,2989,221,237,152,2341
1655,covtype1655,16,183,3223,60,2665,222,249,155,2671
1656,covtype1656,28,91,2856,366,384,249,185,46,1926
1657,covtype1657,26,88,2782,255,268,248,186,51,1920
1658,covtype1658,16,49,2786,240,1431,225,205,110,2190
1659,covtype1659,19,329,2747,201,878,171,214,181,2213
1660,covtype1660,3,56,3220,30,3083,222,232,146,2252
1661,covtype1661,4,45,3218,0,3054,221,231,146,2282
1662,covtype1662,18,204,3206,30,2730,207,253,176,2612
1663,covtype1663,14,159,3153,120,2088,234,242,136,2694
1664,covtype1664,27,91,2839,361,382,249,186,48,1894
1665,covtype1665,26,92,2782,268,283,249,191,54,1890
1666,covtype1666,24,87,2755,216,228,247,194,63,1891
1667,covtype1667,22,84,2729,162,175,245,197,70,1894
1668,covtype1668,19,85,2718,134,150,244,203,81,1896
1669,covtype1669,3,141,3228,42,3295,225,238,149,2044
1670,covtype1670,11,138,3195,30,2854,237,236,129,2493
1671,covtype1671,15,182,3161,124,2329,223,249,154,2850
1672,covtype1672,8,335,3068,150,1442,202,230,166,2247
1673,covtype1673,13,80,3055,120,1237,237,217,109,2136
1674,covtype1674,7,48,3043,30,1150,223,224,136,2093
1675,covtype1675,23,96,2931,446,541,249,200,67,1884
1676,covtype1676,28,96,2887,450,469,251,187,44,1872
1677,covtype1677,25,94,2781,283,295,250,194,57,1860
1678,covtype1678,24,93,2767,256,268,249,196,63,1860
1679,covtype1679,23,91,2742,201,210,248,198,67,1862
1680,covtype1680,6,66,3316,466,3803,227,227,135,1537
1681,covtype1681,3,111,3233,134,3448,225,236,145,1896
1682,covtype1682,2,127,3231,85,3389,223,237,150,1956
1683,covtype1683,17,175,3192,30,2656,227,247,145,2704
1684,covtype1684,13,163,3148,90,2185,232,243,140,2718
1685,covtype1685,8,92,3095,30,1771,233,227,126,2424
1686,covtype1686,7,50,3045,30,1158,224,224,135,2067
1687,covtype1687,20,105,2941,450,582,249,211,81,1860
1688,covtype1688,26,92,2794,323,330,250,189,51,1830
1689,covtype1689,20,92,2707,120,120,247,204,77,1839
1690,covtype1690,23,86,3250,182,4731,246,194,65,234
1691,covtype1691,12,99,3213,30,2955,240,223,112,2407
1692,covtype1692,14,191,3183,60,2721,218,250,162,2646
1693,covtype1693,15,181,3184,60,2692,224,248,153,2676
1694,covtype1694,15,136,3165,108,2486,242,233,117,2886
1695,covtype1695,11,144,3154,120,2427,236,238,132,2881
1696,covtype1696,11,160,3146,67,2338,231,242,141,2812
1697,covtype1697,26,107,2912,511,553,253,199,57,1820
1698,covtype1698,26,99,2850,443,451,252,193,53,1806
1699,covtype1699,25,96,2823,390,391,250,196,59,1802
1700,covtype1700,21,87,2707,120,124,246,200,73,1809
1701,covtype1701,20,53,2859,379,1213,226,194,93,2671
1702,covtype1702,15,25,2817,210,1392,212,207,129,2579
1703,covtype1703,17,83,3294,365,3724,241,208,91,1634
1704,covtype1704,13,71,3251,247,3607,234,214,110,1753
1705,covtype1705,5,183,3140,30,2224,221,243,157,2701
1706,covtype1706,4,50,3137,0,2047,221,231,146,2568
1707,covtype1707,24,98,2834,420,424,251,198,61,1774
1708,covtype1708,25,89,2778,300,306,248,192,58,1770
1709,covtype1709,21,82,2708,120,134,244,197,73,1779
1710,covtype1710,16,87,3304,391,3760,242,212,96,1608
1711,covtype1711,10,69,3248,212,3583,231,221,122,1786
1712,covtype1712,17,95,3201,0,2940,245,213,91,2442
1713,covtype1713,5,171,3138,0,2289,223,242,154,2727
1714,covtype1714,10,52,3126,30,1936,226,218,125,2461
1715,covtype1715,11,86,3319,450,3787,236,222,117,1554
1716,covtype1716,9,93,3175,30,2826,234,227,125,2564
1717,covtype1717,3,232,3137,30,2236,215,242,164,2662
1718,covtype1718,23,69,2784,306,323,237,188,69,1710
1719,covtype1719,24,70,2714,134,150,237,186,67,1719
1720,covtype1720,22,71,2702,108,120,238,190,71,1723
1721,covtype1721,5,327,3139,60,2183,208,234,165,2597
1722,covtype1722,10,97,3319,450,3737,237,225,119,1565
1723,covtype1723,9,77,3123,134,1900,232,224,125,2355
1724,covtype1724,20,90,2897,582,598,246,205,80,1672
1725,covtype1725,22,58,2763,240,242,230,187,79,1652
1726,covtype1726,26,69,2712,120,124,237,181,60,1663
1727,covtype1727,26,73,2698,90,95,239,180,55,1667
1728,covtype1728,15,31,3260,30,5775,215,207,125,642
1729,covtype1729,18,280,3377,277,5256,168,239,209,778
1730,covtype1730,5,300,3249,0,4412,205,238,172,553
1731,covtype1731,6,107,3322,480,3728,230,233,137,1543
1732,covtype1732,7,25,3241,0,3403,217,225,145,2012
1733,covtype1733,17,332,2868,60,1718,177,215,176,2613
1734,covtype1734,20,94,2848,457,488,247,205,78,1597
1735,covtype1735,29,73,2736,162,175,239,172,44,1600
1736,covtype1736,26,283,2931,778,854,138,230,227,2642
1737,covtype1737,12,299,3341,272,5343,186,235,189,939
1738,covtype1738,12,53,3193,42,2678,227,213,118,2762
1739,covtype1739,9,88,3244,150,3065,234,226,124,2383
1740,covtype1740,11,96,3192,30,2685,238,224,115,2767
1741,covtype1741,29,84,2708,108,120,246,176,38,1549
1742,covtype1742,21,334,2556,85,819,168,208,176,1155
1743,covtype1743,10,20,3163,60,2489,213,218,141,2704
1744,covtype1744,29,78,2693,67,95,242,174,40,1524
1745,covtype1745,11,326,2566,256,755,193,228,175,1332
1746,covtype1746,10,323,2577,150,875,194,230,175,1159
1747,covtype1747,13,42,2675,60,1110,222,211,122,1560
1748,covtype1748,17,235,2553,351,780,188,253,199,1410
1749,covtype1749,12,345,2570,124,859,196,221,163,1222
1750,covtype1750,17,344,2011,313,404,183,211,164,300
1751,covtype1751,30,86,2749,95,201,247,176,36,1451
1752,covtype1752,27,73,2718,42,150,239,177,51,1460
1753,covtype1753,27,61,2885,384,1243,231,174,60,2100
1754,covtype1754,13,24,2022,391,509,212,212,134,421
1755,covtype1755,17,50,2038,408,474,226,200,102,283
1756,covtype1756,23,54,2902,391,1282,227,184,78,2130
1757,covtype1757,27,341,2018,351,390,152,188,168,190
1758,covtype1758,7,268,3309,618,3711,202,243,179,1342
1759,covtype1759,11,66,3349,408,3512,231,217,117,1643
1760,covtype1760,17,87,2926,525,677,242,210,92,1412
1761,covtype1761,22,57,2856,351,474,229,189,82,1383
1762,covtype1762,17,308,3293,120,3193,172,227,195,2192
1763,covtype1763,6,108,3074,60,1811,231,233,136,1996
1764,covtype1764,20,75,2839,285,430,239,199,82,1350
1765,covtype1765,17,75,2820,228,376,238,206,93,1350
1766,covtype1766,18,348,2074,499,566,183,208,161,277
1767,covtype1767,8,285,3313,636,3645,198,240,182,1396
1768,covtype1768,8,111,3068,319,1218,234,231,129,1565
1769,covtype1769,15,87,2902,417,607,241,215,100,1337
1770,covtype1770,21,91,2862,319,497,247,203,76,1323
1771,covtype1771,19,92,2840,277,443,246,207,82,1320
1772,covtype1772,10,84,3278,85,4186,234,224,121,808
1773,covtype1773,10,124,3048,446,1077,238,233,125,1463
1774,covtype1774,20,104,2883,350,564,249,211,82,1299
1775,covtype1775,20,100,2849,277,484,248,209,80,1291
1776,covtype1776,24,47,2703,108,120,220,179,80,1348
1777,covtype1777,18,29,2988,404,1978,211,197,117,2818
1778,covtype1778,19,41,2089,424,510,219,194,103,350
1779,covtype1779,13,293,3336,564,3523,184,237,193,1530
1780,covtype1780,18,292,3354,510,3486,168,234,205,1583
1781,covtype1781,7,107,3094,30,2093,233,232,131,2148
1782,covtype1782,5,123,3077,30,1959,228,236,142,2029
1783,covtype1783,16,96,2820,192,426,244,216,97,1260
1784,covtype1784,17,95,2812,170,404,245,212,90,1261
1785,covtype1785,11,45,2422,85,631,223,215,125,1320
1786,covtype1786,24,303,2018,60,120,145,220,211,228
1787,covtype1787,12,33,2102,382,480,218,214,131,342
1788,covtype1788,20,92,3341,360,3372,246,205,79,1731
1789,covtype1789,14,81,3331,330,3355,238,214,104,1758
1790,covtype1790,3,326,3313,175,3073,211,235,163,2258
1791,covtype1791,21,115,2864,295,566,250,215,83,1236
1792,covtype1792,16,106,2827,192,469,246,219,97,1230
1793,covtype1793,18,36,2729,95,162,216,198,112,1282
1794,covtype1794,25,57,2720,124,134,228,180,71,1290
1795,covtype1795,14,340,2974,319,1572,190,219,167,2524
1796,covtype1796,14,339,3003,228,1879,190,219,168,2696
1797,covtype1797,8,23,2446,0,443,216,223,144,837
1798,covtype1798,26,288,2025,67,120,140,227,223,256
1799,covtype1799,16,23,2097,408,516,209,204,128,342
1800,covtype1800,29,345,2121,564,671,150,181,161,365
1801,covtype1801,26,28,2121,571,680,200,173,97,306
1802,covtype1802,18,74,2020,301,430,239,202,88,67
1803,covtype1803,21,117,2858,283,582,251,216,83,1206
1804,covtype1804,25,276,2044,108,153,144,236,227,277
1805,covtype1805,21,31,2047,216,272,210,190,109,277
1806,covtype1806,29,71,2718,124,134,237,170,43,1243
1807,covtype1807,31,72,2701,95,108,237,163,34,1254
1808,covtype1808,17,290,2917,335,1624,169,235,205,2534
1809,covtype1809,12,349,2437,30,997,198,220,161,1455
1810,covtype1810,2,198,3345,0,5114,218,240,158,871
1811,covtype1811,9,82,3292,127,4133,233,225,124,914
1812,covtype1812,17,67,3218,60,2711,235,203,94,2711
1813,covtype1813,17,102,3154,67,2608,246,215,91,2522
1814,covtype1814,3,288,2744,95,228,211,239,166,1187
1815,covtype1815,24,323,2515,42,866,152,208,191,350
1816,covtype1816,29,322,2533,85,828,134,197,196,323
1817,covtype1817,17,262,2092,309,417,176,246,208,242
1818,covtype1818,12,349,2160,532,636,197,219,160,361
1819,covtype1819,31,272,2922,799,875,123,231,238,2136
1820,covtype1820,16,328,3003,408,1624,180,220,179,2419
1821,covtype1821,16,352,2475,0,541,191,211,157,847
1822,covtype1822,18,121,2455,0,1154,248,223,96,1556
1823,covtype1823,11,345,3095,127,1914,199,223,163,1848
1824,covtype1824,1,270,2743,127,240,216,238,160,1129
1825,covtype1825,26,95,2724,120,150,250,192,54,1159
1826,covtype1826,17,337,2525,30,949,180,213,172,450
1827,covtype1827,27,324,2551,108,891,141,199,192,390
1828,covtype1828,28,321,2597,192,806,136,199,196,361
1829,covtype1829,21,31,2604,319,703,210,190,109,379
1830,covtype1830,21,44,2532,30,953,220,189,95,1583
1831,covtype1831,20,307,2530,60,994,161,224,201,1626
1832,covtype1832,24,274,2598,210,1074,150,238,224,1706
1833,covtype1833,27,352,2092,228,335,164,183,150,182
1834,covtype1834,16,320,2167,488,589,178,224,185,300
1835,covtype1835,27,64,2125,543,607,233,173,55,342
1836,covtype1836,28,50,2173,124,212,219,167,64,552
1837,covtype1837,12,310,3326,30,2980,186,231,185,2173
1838,covtype1838,13,71,3342,90,2902,234,214,110,2309
1839,covtype1839,11,73,3328,30,2873,233,218,115,2364
1840,covtype1840,9,75,3098,30,2103,232,223,123,1965
1841,covtype1841,29,87,2706,108,120,247,179,40,1115
1842,covtype1842,24,347,2822,228,1560,168,195,160,1645
1843,covtype1843,25,308,2581,170,912,142,215,208,437
1844,covtype1844,12,331,2494,0,626,192,225,172,886
1845,covtype1845,25,59,2092,90,150,230,178,66,503
1846,covtype1846,32,226,2008,30,108,161,250,210,295
1847,covtype1847,34,60,3371,240,3144,224,150,32,1899
1848,covtype1848,7,21,3328,90,3055,215,224,146,2028
1849,covtype1849,23,43,2879,218,1613,217,184,91,1914
1850,covtype1850,26,122,2591,85,1114,253,210,67,658
1851,covtype1851,15,26,2503,30,648,212,205,127,875
1852,covtype1852,24,308,2589,150,1116,146,217,207,1598
1853,covtype1853,24,302,2600,180,1132,147,221,211,1615
1854,covtype1854,33,251,2113,150,247,131,241,235,127
1855,covtype1855,33,66,2088,313,351,231,156,31,301
1856,covtype1856,13,76,3336,85,2835,236,216,109,2362
1857,covtype1857,9,113,3051,525,1356,236,231,126,1296
1858,covtype1858,24,77,2725,150,150,242,187,62,1048
1859,covtype1859,28,345,2493,60,1158,155,184,161,1690
1860,covtype1860,26,334,2170,379,481,153,196,177,162
1861,covtype1861,16,303,3359,127,2872,173,230,197,2268
1862,covtype1862,20,68,2740,182,182,236,197,84,1008
1863,covtype1863,24,69,2729,153,153,237,185,66,1020
1864,covtype1864,27,58,2702,95,95,227,172,61,1047
1865,covtype1865,21,35,2829,376,1651,212,188,103,1528
1866,covtype1866,8,338,2543,30,1120,202,228,165,624
1867,covtype1867,17,313,2645,319,895,172,225,192,510
1868,covtype1868,15,328,2651,339,876,184,222,177,511
1869,covtype1869,19,54,2522,60,700,227,195,93,882
1870,covtype1870,20,325,2172,313,420,167,214,185,95
1871,covtype1871,8,50,3331,120,2754,224,222,132,2442
1872,covtype1872,37,272,2027,60,150,100,222,246,180
1873,covtype1873,32,113,2161,458,524,254,188,34,390
1874,covtype1874,16,60,3344,162,2758,231,205,102,2402
1875,covtype1875,20,100,3261,192,2592,249,208,78,2726
1876,covtype1876,36,291,2847,743,934,101,209,236,1879
1877,covtype1877,25,312,2611,182,1061,145,213,204,598
1878,covtype1878,25,320,2621,212,1040,148,207,195,589
1879,covtype1879,16,36,2527,0,765,217,203,117,942
1880,covtype1880,21,294,2223,212,108,156,230,212,511
1881,covtype1881,11,289,3346,513,3288,190,239,189,1677
1882,covtype1882,25,73,3384,180,3008,240,183,59,2006
1883,covtype1883,9,84,3046,618,1384,233,225,125,1188
1884,covtype1884,18,95,2870,306,819,246,210,86,874
1885,covtype1885,23,63,2704,85,95,233,186,73,999
1886,covtype1886,6,197,3018,711,2123,218,246,163,2588
1887,covtype1887,7,315,2890,342,1595,201,234,172,1869
1888,covtype1888,29,270,2092,150,270,131,234,235,85
1889,covtype1889,25,54,2110,342,390,225,177,71,466
1890,covtype1890,14,104,3208,30,2455,243,221,104,2647
1891,covtype1891,19,106,2916,451,972,249,213,84,899
1892,covtype1892,22,71,2709,108,108,238,192,74,973
1893,covtype1893,6,180,3011,573,1982,223,244,156,2698
1894,covtype1894,14,97,2964,361,1704,242,219,104,2856
1895,covtype1895,30,80,2813,339,1691,243,173,38,1517
1896,covtype1896,26,312,2641,210,1084,142,211,205,648
1897,covtype1897,22,339,2694,420,957,166,202,171,633
1898,covtype1898,17,39,2544,0,824,218,199,111,979
1899,covtype1899,19,80,2594,268,1348,241,202,84,1550
1900,covtype1900,33,65,2206,210,201,229,155,31,361
1901,covtype1901,31,303,2175,270,391,120,208,220,108
1902,covtype1902,24,170,2194,300,481,229,242,130,175
1903,covtype1903,27,73,2132,365,408,239,179,53,488
1904,covtype1904,24,76,2699,108,108,241,186,61,966
1905,covtype1905,28,296,2611,120,1167,130,218,222,702
1906,covtype1906,27,306,2639,180,1126,136,213,212,684
1907,covtype1907,26,320,2671,270,1068,145,205,196,666
1908,covtype1908,20,51,2557,42,849,225,192,93,977
1909,covtype1909,7,318,2000,30,108,201,234,172,268
1910,covtype1910,33,166,2162,277,543,226,230,107,242
1911,covtype1911,7,339,3352,42,2790,204,230,164,2255
1912,covtype1912,22,64,2746,212,216,234,189,76,875
1913,covtype1913,21,78,2714,150,150,242,196,75,924
1914,covtype1914,8,155,2999,636,1731,230,241,144,2097
1915,covtype1915,7,197,3008,591,1996,218,246,163,2591
1916,covtype1916,26,285,2633,153,1168,139,229,226,721
1917,covtype1917,21,323,2510,30,1454,163,214,188,1752
1918,covtype1918,6,355,2003,0,127,211,230,157,283
1919,covtype1919,32,170,2143,247,547,223,234,116,258
1920,covtype1920,7,21,3356,0,2802,215,224,146,2222
1921,covtype1921,15,294,3374,134,2713,178,236,197,2347
1922,covtype1922,16,102,3359,247,2646,245,217,95,2449
1923,covtype1923,13,100,3352,277,2630,241,222,110,2475
1924,covtype1924,19,104,2822,90,646,248,214,87,721
1925,covtype1925,24,61,2764,255,258,231,183,72,834
1926,covtype1926,24,63,2752,234,234,233,183,69,849
1927,covtype1927,20,306,2584,60,1273,162,224,201,792
1928,covtype1928,24,296,2595,85,1252,144,224,216,780
1929,covtype1929,25,339,2765,402,1116,158,194,170,1092
1930,covtype1930,25,319,2529,60,1438,146,207,196,1758
1931,covtype1931,27,318,2538,85,1410,140,204,199,1782
1932,covtype1932,6,287,2223,301,30,202,240,177,361
1933,covtype1933,8,47,2004,0,150,223,223,135,300
1934,covtype1934,33,197,2129,242,598,191,245,164,324
1935,covtype1935,23,177,2151,295,481,224,245,140,430
1936,covtype1936,26,99,2077,285,331,252,194,54,518
1937,covtype1937,0,180,3379,175,2672,219,238,157,2388
1938,covtype1938,10,43,2786,285,324,222,217,129,778
1939,covtype1939,16,227,2992,607,1434,195,253,192,1852
1940,covtype1940,28,296,2683,256,1158,131,219,222,760
1941,covtype1941,27,308,2726,342,1107,137,212,210,751
1942,covtype1942,22,317,2751,430,1061,155,214,196,752
