id,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm
1632,covtype1632,11,298,3223,108,4637,188,236,188
1633,covtype1633,28,94,2920,360,446,250,186,44
1634,covtype1634,28,90,2889,360,390,249,184,46
1635,covtype1635,29,73,2807,242,258,239,171,42
1636,covtype1636,14,194,3221,90,2772,217,251,164
1637,covtype1637,14,162,3198,192,2213,233,243,138
1638,covtype1638,16,156,3191,228,2154,236,240,129
1639,covtype1639,27,97,2903,390,430,251,190,49
1640,covtype1640,28,90,2858,335,350,249,184,45
1641,covtype1641,28,87,2842,309,324,248,181,43
1642,covtype1642,24,64,2719,124,134,233,184,70
1643,covtype1643,7,282,3251,268,4494,201,241,179
1644,covtype1644,6,162,3217,60,2954,226,242,149
1645,covtype1645,9,166,3214,60,2895,228,244,148
1646,covtype1646,14,198,3213,60,2777,215,251,168
1647,covtype1647,14,213,3227,85,2689,207,252,179
1648,covtype1648,17,138,3225,42,2542,243,232,112
1649,covtype1649,26,94,2871,376,391,250,191,53
1650,covtype1650,28,86,2797,255,277,247,182,46
1651,covtype1651,13,18,3298,418,5120,209,212,138
1652,covtype1652,10,25,3294,362,5075,215,219,139
1653,covtype1653,4,158,3240,234,3492,225,240,150
1654,covtype1654,1,121,3215,30,2989,221,237,152
1655,covtype1655,16,183,3223,60,2665,222,249,155
1656,covtype1656,28,91,2856,366,384,249,185,46
1657,covtype1657,26,88,2782,255,268,248,186,51
1658,covtype1658,16,49,2786,240,1431,225,205,110
1659,covtype1659,19,329,2747,201,878,171,214,181
1660,covtype1660,3,56,3220,30,3083,222,232,146
1661,covtype1661,4,45,3218,0,3054,221,231,146
1662,covtype1662,18,204,3206,30,2730,207,253,176
1663,covtype1663,14,159,3153,120,2088,234,242,136
1664,covtype1664,27,91,2839,361,382,249,186,48
1665,covtype1665,26,92,2782,268,283,249,191,54
1666,covtype1666,24,87,2755,216,228,247,194,63
1667,covtype1667,22,84,2729,162,175,245,197,70
1668,covtype1668,19,85,2718,134,150,244,203,81
1669,covtype1669,3,141,3228,42,3295,225,238,149
1670,covtype1670,11,138,3195,30,2854,237,236,129
1671,covtype1671,15,182,3161,124,2329,223,249,154
1672,covtype1672,8,335,3068,150,1442,202,230,166
1673,covtype1673,13,80,3055,120,1237,237,217,109
1674,covtype1674,7,48,3043,30,1150,223,224,136
1675,covtype1675,23,96,2931,446,541,249,200,67
1676,covtype1676,28,96,2887,450,469,251,187,44
1677,covtype1677,25,94,2781,283,295,250,194,57
1678,covtype1678,24,93,2767,256,268,249,196,63
1679,covtype1679,23,91,2742,201,210,248,198,67
1680,covtype1680,6,66,3316,466,3803,227,227,135
1681,covtype1681,3,111,3233,134,3448,225,236,145
1682,covtype1682,2,127,3231,85,3389,223,237,150
1683,covtype1683,17,175,3192,30,2656,227,247,145
1684,covtype1684,13,163,3148,90,2185,232,243,140
1685,covtype1685,8,92,3095,30,1771,233,227,126
1686,covtype1686,7,50,3045,30,1158,224,224,135
1687,covtype1687,20,105,2941,450,582,249,211,81
1688,covtype1688,26,92,2794,323,330,250,189,51
1689,covtype1689,20,92,2707,120,120,247,204,77
1690,covtype1690,23,86,3250,182,4731,246,194,65
1691,covtype1691,12,99,3213,30,2955,240,223,112
1692,covtype1692,14,191,3183,60,2721,218,250,162
1693,covtype1693,15,181,3184,60,2692,224,248,153
1694,covtype1694,15,136,3165,108,2486,242,233,117
1695,covtype1695,11,144,3154,120,2427,236,238,132
1696,covtype1696,11,160,3146,67,2338,231,242,141
1697,covtype1697,26,107,2912,511,553,253,199,57
1698,covtype1698,26,99,2850,443,451,252,193,53
1699,covtype1699,25,96,2823,390,391,250,196,59
1700,covtype1700,21,87,2707,120,124,246,200,73
1701,covtype1701,20,53,2859,379,1213,226,194,93
1702,covtype1702,15,25,2817,210,1392,212,207,129
1703,covtype1703,17,83,3294,365,3724,241,208,91
1704,covtype1704,13,71,3251,247,3607,234,214,110
1705,covtype1705,5,183,3140,30,2224,221,243,157
1706,covtype1706,4,50,3137,0,2047,221,231,146
1707,covtype1707,24,98,2834,420,424,251,198,61
1708,covtype1708,25,89,2778,300,306,248,192,58
1709,covtype1709,21,82,2708,120,134,244,197,73
1710,covtype1710,16,87,3304,391,3760,242,212,96
1711,covtype1711,10,69,3248,212,3583,231,221,122
1712,covtype1712,17,95,3201,0,2940,245,213,91
1713,covtype1713,5,171,3138,0,2289,223,242,154
1714,covtype1714,10,52,3126,30,1936,226,218,125
1715,covtype1715,11,86,3319,450,3787,236,222,117
1716,covtype1716,9,93,3175,30,2826,234,227,125
1717,covtype1717,3,232,3137,30,2236,215,242,164
1718,covtype1718,23,69,2784,306,323,237,188,69
1719,covtype1719,24,70,2714,134,150,237,186,67
1720,covtype1720,22,71,2702,108,120,238,190,71
1721,covtype1721,5,327,3139,60,2183,208,234,165
1722,covtype1722,10,97,3319,450,3737,237,225,119
1723,covtype1723,9,77,3123,134,1900,232,224,125
1724,covtype1724,20,90,2897,582,598,246,205,80
1725,covtype1725,22,58,2763,240,242,230,187,79
1726,covtype1726,26,69,2712,120,124,237,181,60
1727,covtype1727,26,73,2698,90,95,239,180,55
1728,covtype1728,15,31,3260,30,5775,215,207,125
1729,covtype1729,18,280,3377,277,5256,168,239,209
1730,covtype1730,5,300,3249,0,4412,205,238,172
1731,covtype1731,6,107,3322,480,3728,230,233,137
1732,covtype1732,7,25,3241,0,3403,217,225,145
1733,covtype1733,17,332,2868,60,1718,177,215,176
1734,covtype1734,20,94,2848,457,488,247,205,78
1735,covtype1735,29,73,2736,162,175,239,172,44
1736,covtype1736,26,283,2931,778,854,138,230,227
1737,covtype1737,12,299,3341,272,5343,186,235,189
1738,covtype1738,12,53,3193,42,2678,227,213,118
1739,covtype1739,9,88,3244,150,3065,234,226,124
1740,covtype1740,11,96,3192,30,2685,238,224,115
1741,covtype1741,29,84,2708,108,120,246,176,38
1742,covtype1742,21,334,2556,85,819,168,208,176
1743,covtype1743,10,20,3163,60,2489,213,218,141
1744,covtype1744,29,78,2693,67,95,242,174,40
1745,covtype1745,11,326,2566,256,755,193,228,175
1746,covtype1746,10,323,2577,150,875,194,230,175
1747,covtype1747,13,42,2675,60,1110,222,211,122
1748,covtype1748,17,235,2553,351,780,188,253,199
1749,covtype1749,12,345,2570,124,859,196,221,163
1750,covtype1750,17,344,2011,313,404,183,211,164
1751,covtype1751,30,86,2749,95,201,247,176,36
1752,covtype1752,27,73,2718,42,150,239,177,51
1753,covtype1753,27,61,2885,384,1243,231,174,60
1754,covtype1754,13,24,2022,391,509,212,212,134
1755,covtype1755,17,50,2038,408,474,226,200,102
1756,covtype1756,23,54,2902,391,1282,227,184,78
1757,covtype1757,27,341,2018,351,390,152,188,168
1758,covtype1758,7,268,3309,618,3711,202,243,179
1759,covtype1759,11,66,3349,408,3512,231,217,117
1760,covtype1760,17,87,2926,525,677,242,210,92
1761,covtype1761,22,57,2856,351,474,229,189,82
1762,covtype1762,17,308,3293,120,3193,172,227,195
1763,covtype1763,6,108,3074,60,1811,231,233,136
1764,covtype1764,20,75,2839,285,430,239,199,82
1765,covtype1765,17,75,2820,228,376,238,206,93
1766,covtype1766,18,348,2074,499,566,183,208,161
1767,covtype1767,8,285,3313,636,3645,198,240,182
1768,covtype1768,8,111,3068,319,1218,234,231,129
1769,covtype1769,15,87,2902,417,607,241,215,100
1770,covtype1770,21,91,2862,319,497,247,203,76
1771,covtype1771,19,92,2840,277,443,246,207,82
1772,covtype1772,10,84,3278,85,4186,234,224,121
1773,covtype1773,10,124,3048,446,1077,238,233,125
1774,covtype1774,20,104,2883,350,564,249,211,82
1775,covtype1775,20,100,2849,277,484,248,209,80
1776,covtype1776,24,47,2703,108,120,220,179,80
1777,covtype1777,18,29,2988,404,1978,211,197,117
1778,covtype1778,19,41,2089,424,510,219,194,103
1779,covtype1779,13,293,3336,564,3523,184,237,193
1780,covtype1780,18,292,3354,510,3486,168,234,205
1781,covtype1781,7,107,3094,30,2093,233,232,131
1782,covtype1782,5,123,3077,30,1959,228,236,142
1783,covtype1783,16,96,2820,192,426,244,216,97
1784,covtype1784,17,95,2812,170,404,245,212,90
1785,covtype1785,11,45,2422,85,631,223,215,125
1786,covtype1786,24,303,2018,60,120,145,220,211
1787,covtype1787,12,33,2102,382,480,218,214,131
1788,covtype1788,20,92,3341,360,3372,246,205,79
1789,covtype1789,14,81,3331,330,3355,238,214,104
1790,covtype1790,3,326,3313,175,3073,211,235,163
1791,covtype1791,21,115,2864,295,566,250,215,83
1792,covtype1792,16,106,2827,192,469,246,219,97
1793,covtype1793,18,36,2729,95,162,216,198,112
1794,covtype1794,25,57,2720,124,134,228,180,71
1795,covtype1795,14,340,2974,319,1572,190,219,167
1796,covtype1796,14,339,3003,228,1879,190,219,168
1797,covtype1797,8,23,2446,0,443,216,223,144
1798,covtype1798,26,288,2025,67,120,140,227,223
1799,covtype1799,16,23,2097,408,516,209,204,128
1800,covtype1800,29,345,2121,564,671,150,181,161
1801,covtype1801,26,28,2121,571,680,200,173,97
1802,covtype1802,18,74,2020,301,430,239,202,88
1803,covtype1803,21,117,2858,283,582,251,216,83
1804,covtype1804,25,276,2044,108,153,144,236,227
1805,covtype1805,21,31,2047,216,272,210,190,109
1806,covtype1806,29,71,2718,124,134,237,170,43
1807,covtype1807,31,72,2701,95,108,237,163,34
1808,covtype1808,17,290,2917,335,1624,169,235,205
1809,covtype1809,12,349,2437,30,997,198,220,161
1810,covtype1810,2,198,3345,0,5114,218,240,158
1811,covtype1811,9,82,3292,127,4133,233,225,124
1812,covtype1812,17,67,3218,60,2711,235,203,94
1813,covtype1813,17,102,3154,67,2608,246,215,91
1814,covtype1814,3,288,2744,95,228,211,239,166
1815,covtype1815,24,323,2515,42,866,152,208,191
1816,covtype1816,29,322,2533,85,828,134,197,196
1817,covtype1817,17,262,2092,309,417,176,246,208
1818,covtype1818,12,349,2160,532,636,197,219,160
1819,covtype1819,31,272,2922,799,875,123,231,238
1820,covtype1820,16,328,3003,408,1624,180,220,179
1821,covtype1821,16,352,2475,0,541,191,211,157
1822,covtype1822,18,121,2455,0,1154,248,223,96
1823,covtype1823,11,345,3095,127,1914,199,223,163
1824,covtype1824,1,270,2743,127,240,216,238,160
1825,covtype1825,26,95,2724,120,150,250,192,54
1826,covtype1826,17,337,2525,30,949,180,213,172
1827,covtype1827,27,324,2551,108,891,141,199,192
1828,covtype1828,28,321,2597,192,806,136,199,196
1829,covtype1829,21,31,2604,319,703,210,190,109
1830,covtype1830,21,44,2532,30,953,220,189,95
1831,covtype1831,20,307,2530,60,994,161,224,201
1832,covtype1832,24,274,2598,210,1074,150,238,224
1833,covtype1833,27,352,2092,228,335,164,183,150
1834,covtype1834,16,320,2167,488,589,178,224,185
1835,covtype1835,27,64,2125,543,607,233,173,55
1836,covtype1836,28,50,2173,124,212,219,167,64
1837,covtype1837,12,310,3326,30,2980,186,231,185
1838,covtype1838,13,71,3342,90,2902,234,214,110
1839,covtype1839,11,73,3328,30,2873,233,218,115
1840,covtype1840,9,75,3098,30,2103,232,223,123
1841,covtype1841,29,87,2706,108,120,247,179,40
1842,covtype1842,24,347,2822,228,1560,168,195,160
1843,covtype1843,25,308,2581,170,912,142,215,208
1844,covtype1844,12,331,2494,0,626,192,225,172
1845,covtype1845,25,59,2092,90,150,230,178,66
1846,covtype1846,32,226,2008,30,108,161,250,210
1847,covtype1847,34,60,3371,240,3144,224,150,32
1848,covtype1848,7,21,3328,90,3055,215,224,146
1849,covtype1849,23,43,2879,218,1613,217,184,91
1850,covtype1850,26,122,2591,85,1114,253,210,67
1851,covtype1851,15,26,2503,30,648,212,205,127
1852,covtype1852,24,308,2589,150,1116,146,217,207
1853,covtype1853,24,302,2600,180,1132,147,221,211
1854,covtype1854,33,251,2113,150,247,131,241,235
1855,covtype1855,33,66,2088,313,351,231,156,31
1856,covtype1856,13,76,3336,85,2835,236,216,109
1857,covtype1857,9,113,3051,525,1356,236,231,126
1858,covtype1858,24,77,2725,150,150,242,187,62
1859,covtype1859,28,345,2493,60,1158,155,184,161
1860,covtype1860,26,334,2170,379,481,153,196,177
1861,covtype1861,16,303,3359,127,2872,173,230,197
1862,covtype1862,20,68,2740,182,182,236,197,84
1863,covtype1863,24,69,2729,153,153,237,185,66
1864,covtype1864,27,58,2702,95,95,227,172,61
1865,covtype1865,21,35,2829,376,1651,212,188,103
1866,covtype1866,8,338,2543,30,1120,202,228,165
1867,covtype1867,17,313,2645,319,895,172,225,192
1868,covtype1868,15,328,2651,339,876,184,222,177
1869,covtype1869,19,54,2522,60,700,227,195,93
1870,covtype1870,20,325,2172,313,420,167,214,185
1871,covtype1871,8,50,3331,120,2754,224,222,132
1872,covtype1872,37,272,2027,60,150,100,222,246
1873,covtype1873,32,113,2161,458,524,254,188,34
1874,covtype1874,16,60,3344,162,2758,231,205,102
1875,covtype1875,20,100,3261,192,2592,249,208,78
1876,covtype1876,36,291,2847,743,934,101,209,236
1877,covtype1877,25,312,2611,182,1061,145,213,204
1878,covtype1878,25,320,2621,212,1040,148,207,195
1879,covtype1879,16,36,2527,0,765,217,203,117
1880,covtype1880,21,294,2223,212,108,156,230,212
1881,covtype1881,11,289,3346,513,3288,190,239,189
1882,covtype1882,25,73,3384,180,3008,240,183,59
1883,covtype1883,9,84,3046,618,1384,233,225,125
1884,covtype1884,18,95,2870,306,819,246,210,86
1885,covtype1885,23,63,2704,85,95,233,186,73
1886,covtype1886,6,197,3018,711,2123,218,246,163
1887,covtype1887,7,315,2890,342,1595,201,234,172
1888,covtype1888,29,270,2092,150,270,131,234,235
1889,covtype1889,25,54,2110,342,390,225,177,71
1890,covtype1890,14,104,3208,30,2455,243,221,104
1891,covtype1891,19,106,2916,451,972,249,213,84
1892,covtype1892,22,71,2709,108,108,238,192,74
1893,covtype1893,6,180,3011,573,1982,223,244,156
1894,covtype1894,14,97,2964,361,1704,242,219,104
1895,covtype1895,30,80,2813,339,1691,243,173,38
1896,covtype1896,26,312,2641,210,1084,142,211,205
1897,covtype1897,22,339,2694,420,957,166,202,171
1898,covtype1898,17,39,2544,0,824,218,199,111
1899,covtype1899,19,80,2594,268,1348,241,202,84
1900,covtype1900,33,65,2206,210,201,229,155,31
1901,covtype1901,31,303,2175,270,391,120,208,220
1902,covtype1902,24,170,2194,300,481,229,242,130
1903,covtype1903,27,73,2132,365,408,239,179,53
1904,covtype1904,24,76,2699,108,108,241,186,61
1905,covtype1905,28,296,2611,120,1167,130,218,222
1906,covtype1906,27,306,2639,180,1126,136,213,212
1907,covtype1907,26,320,2671,270,1068,145,205,196
1908,covtype1908,20,51,2557,42,849,225,192,93
1909,covtype1909,7,318,2000,30,108,201,234,172
1910,covtype1910,33,166,2162,277,543,226,230,107
1911,covtype1911,7,339,3352,42,2790,204,230,164
1912,covtype1912,22,64,2746,212,216,234,189,76
1913,covtype1913,21,78,2714,150,150,242,196,75
1914,covtype1914,8,155,2999,636,1731,230,241,144
1915,covtype1915,7,197,3008,591,1996,218,246,163
1916,covtype1916,26,285,2633,153,1168,139,229,226
1917,covtype1917,21,323,2510,30,1454,163,214,188
1918,covtype1918,6,355,2003,0,127,211,230,157
1919,covtype1919,32,170,2143,247,547,223,234,116
1920,covtype1920,7,21,3356,0,2802,215,224,146
1921,covtype1921,15,294,3374,134,2713,178,236,197
1922,covtype1922,16,102,3359,247,2646,245,217,95
1923,covtype1923,13,100,3352,277,2630,241,222,110
1924,covtype1924,19,104,2822,90,646,248,214,87
1925,covtype1925,24,61,2764,255,258,231,183,72
1926,covtype1926,24,63,2752,234,234,233,183,69
1927,covtype1927,20,306,2584,60,1273,162,224,201
1928,covtype1928,24,296,2595,85,1252,144,224,216
1929,covtype1929,25,339,2765,402,1116,158,194,170
1930,covtype1930,25,319,2529,60,1438,146,207,196
1931,covtype1931,27,318,2538,85,1410,140,204,199
1932,covtype1932,6,287,2223,301,30,202,240,177
1933,covtype1933,8,47,2004,0,150,223,223,135
1934,covtype1934,33,197,2129,242,598,191,245,164
1935,covtype1935,23,177,2151,295,481,224,245,140
1936,covtype1936,26,99,2077,285,331,252,194,54
1937,covtype1937,0,180,3379,175,2672,219,238,157
1938,covtype1938,10,43,2786,285,324,222,217,129
1939,covtype1939,16,227,2992,607,1434,195,253,192
1940,covtype1940,28,296,2683,256,1158,131,219,222
1941,covtype1941,27,308,2726,342,1107,137,212,210
1942,covtype1942,22,317,2751,430,1061,155,214,196
1943,covtype1943,22,318,2519,30,1505,157,214,194
1944,covtype1944,28,320,2572,124,1369,137,201,197
1945,covtype1945,15,36,2588,30,1262,218,207,121
1946,covtype1946,25,343,2026,42,108,160,192,165
1947,covtype1947,11,73,2006,0,170,233,218,115
1948,covtype1948,34,271,2026,60,212,114,228,242
1949,covtype1949,11,280,3379,408,3055,191,241,190
1950,covtype1950,6,358,3364,30,2736,211,229,156
1951,covtype1951,10,305,3366,90,2700,194,235,181
1952,covtype1952,17,98,3365,240,2613,246,213,90
1953,covtype1953,11,100,3344,323,2563,238,226,118
1954,covtype1954,18,100,3330,283,2531,247,212,87
1955,covtype1955,23,87,2707,134,150,247,195,64
1956,covtype1956,24,325,2770,466,1073,154,206,189
1957,covtype1957,19,30,2582,42,972,211,196,115
1958,covtype1958,13,333,2589,30,1224,190,223,172
1959,covtype1959,31,323,2024,30,85,127,190,194
1960,covtype1960,16,79,2006,0,192,240,209,95
1961,covtype1961,5,352,3366,30,2713,211,231,158
1962,covtype1962,5,257,3377,150,2640,208,243,173
1963,covtype1963,13,93,3374,210,2605,241,219,106
1964,covtype1964,24,118,3293,190,2460,252,211,73
1965,covtype1965,6,51,2793,272,384,223,227,139
1966,covtype1966,7,75,2791,301,360,229,226,130
1967,covtype1967,13,167,2969,228,1622,231,244,143
1968,covtype1968,27,302,2637,150,1279,135,215,216
1969,covtype1969,32,297,2651,180,1260,115,211,227
1970,covtype1970,29,299,2685,240,1224,128,215,221
1971,covtype1971,15,35,2607,30,1317,217,206,121
1972,covtype1972,33,327,2041,60,108,122,182,189
1973,covtype1973,23,70,2010,0,212,238,188,69
1974,covtype1974,41,155,2107,120,470,229,205,63
1975,covtype1975,28,181,2070,134,579,216,244,142
1976,covtype1976,24,107,2051,180,228,252,203,64
1977,covtype1977,13,271,3341,424,3167,184,244,199
1978,covtype1978,9,106,3251,67,2375,235,229,125
1979,covtype1979,12,115,2821,162,752,240,228,117
1980,covtype1980,23,89,2764,268,270,247,197,66
1981,covtype1981,25,87,2750,240,240,247,191,58
1982,covtype1982,26,323,2787,450,1140,146,203,192
1983,covtype1983,24,34,2596,30,1036,208,180,97
1984,covtype1984,21,343,2616,60,1384,173,204,166
1985,covtype1985,26,332,2622,108,1207,150,196,180
1986,covtype1986,13,348,2009,30,67,196,219,161
1987,covtype1987,12,53,2006,0,255,227,215,120
1988,covtype1988,28,116,2016,120,162,254,200,53
1989,covtype1989,5,28,3372,0,2704,218,230,148
1990,covtype1990,18,108,3360,247,2539,248,215,88
1991,covtype1991,7,321,2812,108,592,203,234,170
1992,covtype1992,4,58,2803,228,450,223,230,143
1993,covtype1993,11,75,2793,313,360,234,218,115
1994,covtype1994,23,87,2764,270,270,246,196,67
1995,covtype1995,27,94,2695,120,120,250,188,48
1996,covtype1996,4,174,2980,525,2118,222,242,155
1997,covtype1997,29,302,2654,153,1326,130,213,217
1998,covtype1998,20,60,2725,124,1357,231,195,88
1999,covtype1999,24,331,2622,90,1425,155,202,182
2000,covtype2000,6,29,2005,0,297,218,226,144
