id,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm
7529,covtype7529,12,45,2836,698,3090,223,214,123
7530,covtype7530,8,116,2772,277,2631,235,232,129
7531,covtype7531,15,95,2697,228,2359,243,216,98
7532,covtype7532,12,104,2648,90,2263,241,224,111
7533,covtype7533,7,295,2613,0,2151,201,238,177
7534,covtype7534,11,28,2578,212,1648,216,215,134
7535,covtype7535,9,10,2576,218,1618,210,221,148
7536,covtype7536,1,149,2559,470,1150,221,238,154
7537,covtype7537,21,71,3252,134,1848,238,195,79
7538,covtype7538,25,65,2830,228,1872,234,182,65
7539,covtype7539,29,274,2899,240,2526,130,232,234
7540,covtype7540,4,353,3445,972,1463,213,233,158
7541,covtype7541,4,320,3459,735,1678,210,236,164
7542,covtype7542,29,205,3283,150,2313,189,251,180
7543,covtype7543,13,234,3351,0,2706,198,251,190
7544,covtype7544,15,122,3343,834,2823,244,227,108
7545,covtype7545,20,125,3319,765,2826,249,222,92
7546,covtype7546,17,170,3260,532,2796,230,245,140
7547,covtype7547,13,108,2646,85,2240,242,224,109
7548,covtype7548,10,22,2603,162,1820,214,218,140
7549,covtype7549,13,26,2584,242,1642,213,211,132
7550,covtype7550,5,11,2580,300,1495,215,230,152
7551,covtype7551,6,84,2565,466,1230,229,229,133
7552,covtype7552,5,82,2562,474,1201,227,231,138
7553,covtype7553,4,135,2549,618,911,226,238,146
7554,covtype7554,21,70,3147,134,1533,237,195,79
7555,covtype7555,23,75,2833,218,1883,241,189,66
7556,covtype7556,31,97,3296,67,2145,251,178,30
7557,covtype7557,21,201,3299,120,2422,207,253,173
7558,covtype7558,14,229,3340,0,2700,198,252,189
7559,covtype7559,9,179,3382,1148,2905,224,246,154
7560,covtype7560,9,180,3382,1149,2897,224,246,155
7561,covtype7561,10,175,3381,1092,2874,226,245,151
7562,covtype7562,13,144,3375,871,2791,238,237,127
7563,covtype7563,7,106,2750,210,2482,232,232,132
7564,covtype7564,16,106,2636,42,2197,246,219,97
7565,covtype7565,14,23,2591,272,1638,212,210,133
7566,covtype7566,4,63,2575,424,1342,224,231,143
7567,covtype7567,5,84,2569,488,1253,227,231,139
7568,covtype7568,14,181,3155,301,2203,224,248,154
7569,covtype7569,14,42,3007,0,1006,222,209,120
7570,covtype7570,21,92,2823,182,1922,247,203,74
7571,covtype7571,35,284,2823,150,2400,105,216,239
7572,covtype7572,10,194,2960,120,2375,218,249,164
7573,covtype7573,7,356,3257,201,150,209,227,157
7574,covtype7574,10,125,3241,0,2249,237,233,126
7575,covtype7575,24,218,3268,124,2376,186,254,195
7576,covtype7576,21,208,3294,90,2464,200,254,181
7577,covtype7577,13,219,3319,67,2601,205,252,182
7578,covtype7578,14,229,3335,30,2718,198,252,190
7579,covtype7579,7,186,3378,1047,2922,222,246,158
7580,covtype7580,11,135,3207,618,2777,237,236,128
7581,covtype7581,26,195,3068,874,3113,204,250,165
7582,covtype7582,8,144,2761,190,2569,232,239,138
7583,covtype7583,8,330,2634,67,2081,202,231,168
7584,covtype7584,9,347,2635,95,2051,204,226,161
7585,covtype7585,5,49,2582,384,1426,222,228,141
7586,covtype7586,6,110,2551,589,953,231,233,135
7587,covtype7587,13,188,3147,270,2195,220,249,160
7588,covtype7588,10,139,2885,330,1798,235,237,132
7589,covtype7589,7,268,3045,295,1690,201,243,181
7590,covtype7590,6,318,3256,242,180,205,235,169
7591,covtype7591,3,162,3235,0,2291,222,240,153
7592,covtype7592,22,202,3278,60,2462,204,253,174
7593,covtype7593,11,195,3319,0,2666,218,250,165
7594,covtype7594,8,227,3367,949,2958,209,248,176
7595,covtype7595,6,219,3371,969,2936,213,246,169
7596,covtype7596,9,174,3372,1134,2831,226,245,152
7597,covtype7597,10,171,3370,1123,2809,227,245,149
7598,covtype7598,15,177,3370,960,2743,226,247,149
7599,covtype7599,7,159,2765,212,2616,227,241,148
7600,covtype7600,7,45,2582,426,1392,222,225,138
7601,covtype7601,8,126,2546,553,918,234,235,132
7602,covtype7602,24,92,2850,240,1892,249,194,59
7603,covtype7603,27,214,2873,124,2590,184,253,191
7604,covtype7604,6,234,3044,313,1753,210,246,173
7605,covtype7605,13,287,3387,900,1087,183,239,196
7606,covtype7606,3,212,3434,1129,1358,217,242,162
7607,covtype7607,20,221,3271,30,2505,191,254,194
7608,covtype7608,10,212,3305,60,2616,211,250,173
7609,covtype7609,12,213,3308,42,2639,209,251,176
7610,covtype7610,16,213,3325,67,2755,205,253,181
7611,covtype7611,5,180,3373,1024,2846,222,243,156
7612,covtype7612,15,186,3362,1015,2724,221,250,158
7613,covtype7613,20,175,3036,1173,3127,226,246,143
7614,covtype7614,14,17,2896,459,3095,208,210,137
7615,covtype7615,4,153,2763,216,2620,225,240,150
7616,covtype7616,16,152,2736,120,2397,238,239,126
7617,covtype7617,17,134,2730,120,2376,245,230,108
7618,covtype7618,20,89,2677,108,2228,246,203,78
7619,covtype7619,14,38,2644,201,1956,219,209,122
7620,covtype7620,13,27,2611,361,1627,214,212,132
7621,covtype7621,4,76,2563,598,1150,225,232,143
7622,covtype7622,9,166,2869,330,1825,228,243,148
7623,covtype7623,26,92,3256,85,2275,250,190,53
7624,covtype7624,12,227,3294,30,2591,203,251,183
7625,covtype7625,11,207,3303,30,2659,213,250,171
7626,covtype7626,11,199,3306,0,2681,216,250,167
7627,covtype7627,10,179,3350,845,2992,224,246,154
7628,covtype7628,9,180,3350,849,2978,224,246,155
7629,covtype7629,5,204,3370,939,2858,217,244,163
7630,covtype7630,14,177,3353,1064,2703,226,247,150
7631,covtype7631,20,124,3051,750,2888,249,221,92
7632,covtype7632,12,65,2837,607,2937,231,216,116
7633,covtype7633,15,92,2697,95,2249,242,216,99
7634,covtype7634,20,344,2648,42,2067,175,204,164
7635,covtype7635,14,16,2625,335,1714,208,211,138
7636,covtype7636,13,31,2617,384,1624,216,212,129
7637,covtype7637,7,122,2558,560,1087,233,234,134
7638,covtype7638,14,104,3237,42,2337,242,222,107
7639,covtype7639,14,194,3311,201,3406,217,251,165
7640,covtype7640,11,184,3345,824,2938,223,248,157
7641,covtype7641,17,119,3222,511,2624,246,223,100
7642,covtype7642,18,189,3028,800,3032,218,251,160
7643,covtype7643,13,18,2920,511,3013,209,212,138
7644,covtype7644,6,85,2763,218,2605,228,230,136
7645,covtype7645,13,163,2723,60,2377,232,243,140
7646,covtype7646,10,131,2710,67,2291,236,235,129
7647,covtype7647,17,89,2688,60,2206,244,210,89
7648,covtype7648,14,17,2662,162,1968,208,210,137
7649,covtype7649,12,23,2659,190,1950,212,214,136
7650,covtype7650,14,27,2607,457,1473,213,208,128
7651,covtype7651,10,156,2549,510,1024,232,242,141
7652,covtype7652,20,110,2830,212,1959,250,213,81
7653,covtype7653,8,257,3115,446,1208,201,245,183
7654,covtype7654,4,215,3269,256,240,216,243,164
7655,covtype7655,32,90,3348,234,2226,248,171,0
7656,covtype7656,30,97,3284,162,2282,252,181,0
7657,covtype7657,25,95,3270,134,2301,250,194,0
7658,covtype7658,9,150,3359,1003,2733,232,240,139
7659,covtype7659,10,122,3212,469,2591,238,232,124
7660,covtype7660,19,172,3159,510,2642,229,245,140
7661,covtype7661,10,79,2760,182,2563,234,222,119
7662,covtype7662,14,346,2660,30,2081,191,217,163
7663,covtype7663,11,24,2672,150,1963,214,215,136
7664,covtype7664,7,32,2640,390,1711,219,224,142
7665,covtype7665,11,59,2598,525,1381,228,217,120
7666,covtype7666,11,62,3232,60,2544,230,216,118
7667,covtype7667,8,156,3136,108,2074,229,241,145
7668,covtype7668,18,113,2816,190,1999,248,218,91
7669,covtype7669,26,90,3257,120,2343,249,188,51
7670,covtype7670,15,98,3233,60,2382,243,218,100
7671,covtype7671,23,201,3300,256,2971,204,253,173
7672,covtype7672,12,186,3332,765,2885,222,248,158
7673,covtype7673,9,157,3342,1099,2642,230,242,143
7674,covtype7674,6,54,2719,0,2337,224,227,138
7675,covtype7675,4,80,2704,30,2227,225,232,142
7676,covtype7676,15,348,2674,85,2018,192,215,161
7677,covtype7677,7,33,2664,268,1866,219,226,143
7678,covtype7678,8,36,2620,503,1500,220,221,137
7679,covtype7679,10,59,2617,513,1470,228,219,124
7680,covtype7680,4,104,2526,395,841,226,234,143
7681,covtype7681,13,131,2850,285,1909,241,232,118
7682,covtype7682,17,205,3299,192,3461,207,253,176
7683,covtype7683,16,205,3014,735,2940,209,253,175
7684,covtype7684,9,55,2773,242,2574,226,221,128
7685,covtype7685,11,80,2698,0,2164,234,221,118
7686,covtype7686,7,50,2674,212,1898,224,224,135
7687,covtype7687,8,45,2670,234,1879,222,223,136
7688,covtype7688,9,66,2664,309,1824,229,223,127
7689,covtype7689,12,81,2553,446,1080,236,219,112
7690,covtype7690,4,62,3177,0,2187,223,232,145
7691,covtype7691,17,120,2830,218,1976,247,224,100
7692,covtype7692,21,110,2820,190,2002,251,211,78
7693,covtype7693,17,324,2875,30,2698,175,220,184
7694,covtype7694,11,176,3321,1159,2542,226,246,152
7695,covtype7695,19,188,2989,684,2912,218,250,159
7696,covtype7696,6,92,3035,1127,2920,230,230,133
7697,covtype7697,11,52,2751,108,2436,226,216,123
7698,covtype7698,6,72,2709,30,2208,227,228,136
7699,covtype7699,13,21,2686,60,2079,211,212,135
7700,covtype7700,17,347,2688,85,2015,185,210,161
7701,covtype7701,21,86,2843,268,1940,245,199,73
7702,covtype7702,18,102,2831,242,1965,247,215,90
7703,covtype7703,23,85,2976,95,2436,246,193,64
7704,covtype7704,5,182,3254,402,408,222,244,157
7705,covtype7705,49,73,3393,306,2305,218,99,0
7706,covtype7706,21,200,3273,108,3458,207,253,172
7707,covtype7707,10,179,3315,1154,2512,225,246,154
7708,covtype7708,10,179,3315,1124,2508,224,246,154
7709,covtype7709,10,174,3315,1095,2505,226,245,152
7710,covtype7710,16,133,3303,918,2492,244,230,110
7711,covtype7711,16,109,3057,570,2687,246,220,98
7712,covtype7712,16,71,2806,371,2638,236,206,96
7713,covtype7713,12,54,2742,90,2347,227,213,117
7714,covtype7714,7,64,2530,306,840,227,226,133
7715,covtype7715,9,266,3174,540,953,197,244,187
7716,covtype7716,27,83,3271,175,2418,245,181,0
7717,covtype7717,6,151,2696,150,1952,228,240,146
7718,covtype7718,6,189,2634,418,1557,221,245,159
7719,covtype7719,5,41,3154,85,1984,221,228,143
7720,covtype7720,28,90,2807,162,2048,249,183,43
7721,covtype7721,18,66,3239,95,2497,235,201,91
7722,covtype7722,13,122,3264,0,3446,242,229,114
7723,covtype7723,11,189,3304,1124,2457,221,248,160
7724,covtype7724,14,138,3205,466,2423,241,234,120
7725,covtype7725,12,181,2961,577,2828,224,248,154
7726,covtype7726,18,135,2858,735,2914,245,229,105
7727,covtype7727,11,52,2765,175,2382,226,217,124
7728,covtype7728,9,52,3132,60,1892,225,221,130
7729,covtype7729,22,122,3008,360,1116,251,217,82
7730,covtype7730,27,43,2898,331,1915,214,172,77
7731,covtype7731,28,52,2888,301,1939,222,169,63
7732,covtype7732,10,270,3024,67,1813,193,244,190
7733,covtype7733,46,88,3352,277,2413,237,124,0
7734,covtype7734,21,64,3244,108,2521,234,194,82
7735,covtype7735,20,204,3252,108,2800,205,254,176
7736,covtype7736,15,195,3257,150,2843,216,251,165
7737,covtype7737,17,157,3081,446,2535,236,240,128
7738,covtype7738,9,143,2840,569,2742,234,238,135
7739,covtype7739,14,221,2621,365,1518,202,253,185
7740,covtype7740,23,185,3142,459,1917,217,249,152
7741,covtype7741,14,178,3028,420,1489,225,247,151
7742,covtype7742,29,72,2882,270,1981,238,170,42
7743,covtype7743,34,93,2810,150,2080,249,167,17
7744,covtype7744,10,270,2780,190,2416,194,244,189
7745,covtype7745,11,293,2880,67,2766,190,238,188
7746,covtype7746,12,185,2838,636,2780,222,248,157
7747,covtype7747,7,76,2708,182,1996,229,227,131
7748,covtype7748,15,129,2653,418,1645,243,230,111
7749,covtype7749,16,202,2622,331,1477,211,253,172
7750,covtype7750,3,111,2567,272,1084,225,236,145
7751,covtype7751,6,99,2564,256,1024,230,232,136
7752,covtype7752,33,91,2847,210,2047,249,171,24
7753,covtype7753,1,27,3226,564,631,218,236,155
7754,covtype7754,24,84,3240,127,2586,245,192,63
7755,covtype7755,10,209,2941,741,2777,213,249,171
7756,covtype7756,11,246,2962,819,2770,197,249,190
7757,covtype7757,17,167,2764,268,2355,232,244,137
7758,covtype7758,15,169,2662,361,1740,230,245,142
7759,covtype7759,20,167,2647,391,1660,232,243,133
7760,covtype7760,22,26,2965,450,1874,204,188,112
7761,covtype7761,15,108,3220,67,2647,244,222,103
7762,covtype7762,16,143,3282,484,2754,241,235,119
7763,covtype7763,22,148,2809,551,2646,243,232,107
7764,covtype7764,16,167,2753,285,2313,232,244,138
7765,covtype7765,8,94,2718,240,2024,232,229,129
7766,covtype7766,17,140,2616,335,1542,243,233,112
7767,covtype7767,14,182,2588,295,1473,224,248,154
7768,covtype7768,23,202,2593,277,1441,202,253,175
7769,covtype7769,9,70,3181,210,1991,230,223,125
7770,covtype7770,8,60,3151,0,1812,226,224,132
7771,covtype7771,16,208,3085,201,1723,207,253,177
7772,covtype7772,20,55,2981,467,1871,228,194,91
7773,covtype7773,21,107,2966,417,1917,250,211,79
7774,covtype7774,27,115,2950,390,1940,254,201,56
7775,covtype7775,14,324,2873,170,2750,184,224,179
7776,covtype7776,6,347,3330,797,752,208,230,160
7777,covtype7777,9,307,3376,875,1034,194,235,180
7778,covtype7778,6,171,3400,866,1354,224,243,153
7779,covtype7779,6,186,3401,859,1383,221,245,158
7780,covtype7780,13,188,2593,212,1342,220,249,160
7781,covtype7781,13,152,2583,218,1240,235,240,133
7782,covtype7782,22,138,2922,228,957,247,226,97
7783,covtype7783,23,129,2910,201,932,251,218,82
7784,covtype7784,37,95,2824,182,2124,249,161,6
7785,covtype7785,11,303,2907,42,2779,190,235,185
7786,covtype7786,12,241,3090,108,1557,196,250,191
7787,covtype7787,8,168,3216,430,782,227,243,150
7788,covtype7788,5,229,3427,864,2067,212,245,170
7789,covtype7789,8,227,3442,755,2182,209,248,176
7790,covtype7790,34,67,3299,175,2605,231,151,23
7791,covtype7791,18,191,3246,216,3458,217,251,162
7792,covtype7792,12,99,3240,722,2251,240,222,110
7793,covtype7793,9,174,2927,618,2673,226,245,152
7794,covtype7794,19,154,2614,301,1592,239,238,122
7795,covtype7795,19,195,2572,212,1374,213,252,166
7796,covtype7796,8,72,3088,30,1654,230,224,127
7797,covtype7797,24,152,3061,300,1820,242,231,104
7798,covtype7798,21,94,2997,450,1889,248,203,73
7799,covtype7799,30,120,2930,361,1978,254,199,49
7800,covtype7800,4,266,3259,636,630,210,241,169
7801,covtype7801,6,166,3397,825,1310,225,242,151
7802,covtype7802,8,215,3425,836,2072,213,248,171
7803,covtype7803,35,56,3365,247,2579,218,145,32
7804,covtype7804,19,111,3218,67,3291,249,215,86
7805,covtype7805,10,171,2921,592,2644,227,245,149
7806,covtype7806,15,155,2798,592,2764,237,240,129
7807,covtype7807,8,150,2739,342,2114,230,240,142
7808,covtype7808,9,131,2736,335,2089,235,235,131
7809,covtype7809,15,147,2689,301,1874,239,237,124
7810,covtype7810,11,30,3166,85,1738,216,215,133
7811,covtype7811,21,148,2948,210,1296,242,233,110
7812,covtype7812,29,155,2899,180,990,239,228,97
7813,covtype7813,33,107,2831,190,2137,254,182,28
7814,covtype7814,3,297,3335,702,847,210,238,166
7815,covtype7815,9,18,3327,631,793,213,221,144
7816,covtype7816,10,15,3325,577,764,211,219,144
7817,covtype7817,13,203,3412,771,1959,213,251,171
7818,covtype7818,10,188,2932,390,2580,221,248,160
7819,covtype7819,16,141,2791,566,2751,241,234,118
7820,covtype7820,20,152,2782,537,2697,240,236,116
7821,covtype7821,22,157,2763,485,2589,238,237,118
7822,covtype7822,19,165,2716,430,2326,233,243,132
7823,covtype7823,7,172,2678,272,1809,225,244,152
7824,covtype7824,20,167,2566,120,1234,232,243,133
7825,covtype7825,19,136,2542,120,1116,246,228,102
7826,covtype7826,17,158,2526,90,1050,236,241,129
7827,covtype7827,16,39,3139,95,1630,219,202,113
7828,covtype7828,15,145,3031,240,1753,240,236,121
7829,covtype7829,13,165,2975,210,1622,231,244,141
7830,covtype7830,25,111,2971,391,1952,253,204,63
7831,covtype7831,28,108,2846,201,2132,254,194,47
7832,covtype7832,34,97,2810,150,2179,251,170,17
7833,covtype7833,33,96,2787,124,2202,251,172,21
7834,covtype7834,2,259,3334,690,845,213,240,165
7835,covtype7835,5,23,3333,630,834,217,228,148
7836,covtype7836,15,195,3394,726,1878,216,251,165
7837,covtype7837,44,78,3340,180,2663,231,124,0
7838,covtype7838,10,194,3239,351,2531,218,249,164
7839,covtype7839,16,172,2987,175,2258,229,246,144
7840,covtype7840,19,138,2964,882,2542,245,230,104
7841,covtype7841,20,116,2810,595,2714,249,217,87
7842,covtype7842,16,141,2780,525,2711,242,234,116
7843,covtype7843,20,139,2768,497,2657,246,229,103
7844,covtype7844,6,180,2989,180,1710,222,244,156
7845,covtype7845,22,148,3001,457,1909,243,232,106
7846,covtype7846,21,124,2967,376,1973,250,220,87
7847,covtype7847,33,105,2885,255,2083,253,180,26
7848,covtype7848,28,118,2852,212,2128,254,202,55
7849,covtype7849,31,110,2824,162,2174,254,190,39
7850,covtype7850,33,103,2807,134,2197,253,178,25
7851,covtype7851,3,13,3334,600,860,216,233,154
7852,covtype7852,6,9,3334,603,828,214,228,152
7853,covtype7853,8,355,3333,582,785,207,225,157
7854,covtype7854,12,205,3403,731,2030,213,251,171
7855,covtype7855,13,171,3431,450,2501,229,245,146
7856,covtype7856,12,157,3428,390,2553,233,241,137
7857,covtype7857,12,79,3060,30,2114,236,217,110
7858,covtype7858,13,172,2902,499,2550,228,246,147
7859,covtype7859,14,169,2901,516,2555,230,245,144
7860,covtype7860,14,172,2899,534,2560,228,246,146
7861,covtype7861,13,187,2899,553,2565,221,249,159
7862,covtype7862,14,204,2885,1064,2460,212,252,172
7863,covtype7863,11,194,2887,1075,2460,219,249,163
7864,covtype7864,14,149,2747,443,2590,238,238,127
7865,covtype7865,18,137,2739,418,2536,245,230,107
7866,covtype7866,21,132,2731,408,2509,249,223,92
7867,covtype7867,15,151,2707,390,2349,238,239,127
7868,covtype7868,19,219,2716,335,2115,195,254,190
7869,covtype7869,18,223,2722,331,2089,195,254,191
7870,covtype7870,16,137,2587,182,1506,243,233,114
7871,covtype7871,11,126,2513,42,1015,238,233,124
7872,covtype7872,25,146,2988,443,1931,245,227,96
7873,covtype7873,15,137,2955,335,2015,242,233,116
7874,covtype7874,22,99,2949,309,2037,250,204,71
7875,covtype7875,39,91,2901,258,2081,245,149,0
7876,covtype7876,31,111,2801,124,2216,254,189,37
7877,covtype7877,3,225,3331,630,886,216,242,163
7878,covtype7878,4,193,3334,607,942,219,243,160
7879,covtype7879,3,345,3336,570,886,214,235,159
7880,covtype7880,13,356,3342,488,716,199,217,155
7881,covtype7881,14,177,3426,540,2418,226,247,150
7882,covtype7882,39,80,3387,210,2697,238,141,0
7883,covtype7883,12,171,3241,361,2689,228,245,147
7884,covtype7884,11,156,2900,430,2508,233,241,138
7885,covtype7885,12,162,2899,443,2512,232,243,141
7886,covtype7886,13,168,2894,492,2525,230,245,143
7887,covtype7887,17,164,2874,1006,2432,233,243,134
7888,covtype7888,16,177,2872,1015,2431,226,247,148
7889,covtype7889,11,215,2886,1036,2430,209,251,176
7890,covtype7890,21,144,2705,365,2442,244,231,106
7891,covtype7891,12,135,2692,361,2282,239,235,124
7892,covtype7892,13,139,2528,30,1057,239,236,124
7893,covtype7893,6,185,3063,42,1515,221,244,158
7894,covtype7894,5,49,2968,120,1657,222,228,141
7895,covtype7895,21,161,2945,323,2036,236,239,123
7896,covtype7896,3,266,3327,600,875,211,241,167
7897,covtype7897,6,196,3331,560,993,219,245,162
7898,covtype7898,6,206,3333,553,1001,216,246,165
7899,covtype7899,12,338,3346,540,792,194,223,168
7900,covtype7900,14,21,3346,430,674,210,210,134
7901,covtype7901,11,200,3398,693,2103,216,250,167
7902,covtype7902,12,179,3419,511,2454,225,247,153
7903,covtype7903,10,173,3418,421,2542,226,245,150
7904,covtype7904,47,81,3353,182,2738,229,113,0
7905,covtype7905,15,191,3199,295,3331,218,251,162
7906,covtype7906,10,192,3230,319,2408,219,248,162
7907,covtype7907,5,210,3261,875,2106,216,245,165
7908,covtype7908,13,212,2889,531,2512,209,252,177
7909,covtype7909,25,136,2883,927,2409,249,221,84
7910,covtype7910,21,146,2874,942,2407,244,232,106
7911,covtype7911,10,216,2881,1006,2400,210,250,176
7912,covtype7912,20,104,2823,573,2608,249,210,80
7913,covtype7913,13,129,2767,450,2675,241,232,119
7914,covtype7914,16,168,2691,331,2402,231,245,140
7915,covtype7915,21,215,2690,285,2110,194,254,189
7916,covtype7916,16,189,2712,270,2032,219,250,160
7917,covtype7917,14,40,3167,210,1521,220,208,120
7918,covtype7918,7,57,2991,108,1621,225,226,136
7919,covtype7919,18,150,2981,458,1875,241,236,118
7920,covtype7920,20,144,2975,433,1905,244,232,108
7921,covtype7921,25,145,2938,335,2024,245,227,94
7922,covtype7922,9,264,3052,30,2081,197,245,186
7923,covtype7923,4,254,3322,570,874,210,242,170
7924,covtype7924,7,208,3330,524,1031,215,247,167
7925,covtype7925,12,185,3413,543,2431,222,248,157
7926,covtype7926,38,47,3242,60,2846,203,130,0
7927,covtype7927,9,163,3233,366,2681,229,243,146
7928,covtype7928,12,167,2880,446,2466,230,244,144
7929,covtype7929,12,212,2883,509,2483,209,251,176
7930,covtype7930,13,145,2925,787,2415,238,237,126
7931,covtype7931,12,168,2861,940,2373,230,245,145
7932,covtype7932,12,223,2860,969,2370,204,251,183
7933,covtype7933,17,196,2669,283,2148,214,252,167
7934,covtype7934,16,188,2703,240,2017,220,250,159
7935,covtype7935,22,162,2624,120,1621,235,240,124
7936,covtype7936,22,150,2620,120,1598,242,233,109
7937,covtype7937,10,137,2530,0,1045,235,237,132
7938,covtype7938,13,121,2524,0,1026,242,228,113
7939,covtype7939,10,355,3198,30,1698,203,222,157
7940,covtype7940,26,152,2966,417,1902,242,229,99
7941,covtype7941,27,146,2955,391,1931,245,225,91
7942,covtype7942,28,137,2938,342,1991,249,217,76
7943,covtype7943,27,142,2925,319,2021,247,223,87
7944,covtype7944,8,305,3285,484,840,199,236,176
7945,covtype7945,7,301,3355,690,990,201,237,176
7946,covtype7946,11,152,2876,404,2431,234,240,135
7947,covtype7947,10,184,2873,446,2442,223,247,157
7948,covtype7948,23,141,2862,875,2349,246,227,96
7949,covtype7949,20,111,2827,552,2541,250,214,83
7950,covtype7950,21,130,2737,350,2568,249,222,90
7951,covtype7951,19,119,2682,277,2403,249,220,91
7952,covtype7952,15,144,2669,285,2187,240,236,122
7953,covtype7953,24,139,2621,124,1822,248,223,89
7954,covtype7954,21,180,2608,95,1747,223,248,148
7955,covtype7955,27,163,2954,430,1869,233,235,113
7956,covtype7956,27,147,2935,350,1958,244,226,93
7957,covtype7957,34,130,2865,201,2138,251,199,46
7958,covtype7958,3,45,3359,450,769,220,232,149
7959,covtype7959,16,141,3151,85,3065,242,234,117
7960,covtype7960,6,261,3238,600,2087,206,243,176
7961,covtype7961,13,167,2894,247,2373,230,244,144
7962,covtype7962,10,163,2869,404,2407,230,243,145
7963,covtype7963,6,97,2960,684,2377,229,232,137
7964,covtype7964,18,135,2903,752,2348,245,229,105
7965,covtype7965,13,223,2857,926,2310,203,252,183
7966,covtype7966,25,152,2961,685,2379,241,232,105
7967,covtype7967,23,151,2954,674,2387,242,232,106
7968,covtype7968,22,139,2752,404,2589,247,227,97
7969,covtype7969,18,108,2679,247,2391,247,217,92
7970,covtype7970,15,179,2600,67,1731,225,248,151
7971,covtype7971,30,42,3115,150,1380,209,161,68
7972,covtype7972,13,290,2747,42,2428,182,238,195
7973,covtype7973,4,319,3120,0,1490,208,235,166
7974,covtype7974,4,62,3355,424,771,223,232,145
7975,covtype7975,9,148,3391,335,2685,232,240,139
7976,covtype7976,27,261,3186,120,2866,145,242,229
7977,covtype7977,6,171,3210,120,2424,225,243,153
7978,covtype7978,4,152,2945,30,2120,224,239,151
7979,covtype7979,28,126,2867,793,2296,253,208,63
7980,covtype7980,12,178,2840,836,2287,225,247,152
7981,covtype7981,8,223,2848,886,2280,210,248,175
7982,covtype7982,10,234,2852,899,2280,203,249,183
7983,covtype7983,18,270,2890,864,2283,170,243,211
7984,covtype7984,20,141,2735,361,2577,245,230,105
7985,covtype7985,19,118,2686,228,2407,249,219,91
7986,covtype7986,23,128,2605,67,1790,250,220,85
7987,covtype7987,9,127,2568,30,1425,236,234,128
7988,covtype7988,8,11,2539,30,1168,211,223,148
7989,covtype7989,8,178,3162,85,1173,224,245,155
7990,covtype7990,6,231,3332,391,1003,210,246,172
7991,covtype7991,16,158,3127,42,2981,236,241,130
7992,covtype7992,7,254,3244,671,1994,204,245,179
7993,covtype7993,3,270,3271,900,1939,212,240,166
7994,covtype7994,9,51,3202,642,1930,225,220,128
7995,covtype7995,15,141,2880,711,2284,241,235,119
7996,covtype7996,27,128,2857,767,2266,252,212,69
7997,covtype7997,8,203,2837,816,2255,216,247,166
7998,covtype7998,11,272,2856,874,2250,190,243,193
7999,covtype7999,12,284,2862,866,2250,187,240,192
8000,covtype8000,16,289,2883,847,2252,172,236,204
8001,covtype8001,25,161,2925,607,2337,236,237,116
8002,covtype8002,23,104,2850,566,2423,251,203,66
8003,covtype8003,20,133,2655,180,2312,247,226,97
8004,covtype8004,14,173,2655,182,2202,228,246,147
8005,covtype8005,20,43,3053,42,1426,220,193,100
8006,covtype8006,19,169,2919,437,1802,231,244,136
8007,covtype8007,41,319,2892,390,2748,86,168,203
8008,covtype8008,4,310,3075,0,1965,209,237,167
8009,covtype8009,11,243,3349,360,942,199,249,187
8010,covtype8010,2,315,3355,390,815,213,237,162
8011,covtype8011,19,27,3244,134,3181,209,197,119
8012,covtype8012,3,111,3218,306,2569,225,236,145
8013,covtype8013,8,168,2855,360,2324,227,243,150
8014,covtype8014,8,189,2832,779,2227,221,246,160
8015,covtype8015,8,206,2833,787,2225,215,248,168
8016,covtype8016,14,276,2857,845,2220,181,242,200
8017,covtype8017,14,286,2864,837,2220,181,239,197
8018,covtype8018,19,153,2686,201,2440,239,237,120
8019,covtype8019,3,68,2577,0,1631,222,234,148
8020,covtype8020,17,48,3046,201,1871,224,202,106
8021,covtype8021,26,72,2952,85,1989,239,179,0
8022,covtype8022,11,81,2932,60,2093,235,219,114
8023,covtype8023,15,266,2848,819,2190,181,245,203
8024,covtype8024,28,165,2905,577,2263,232,236,116
8025,covtype8025,18,129,2696,234,2514,247,226,101
8026,covtype8026,22,193,2629,85,1986,212,251,163
8027,covtype8027,21,146,2612,60,1825,243,232,106
8028,covtype8028,11,345,2584,30,1667,199,223,163
8029,covtype8029,4,311,3162,0,1221,208,237,168
8030,covtype8030,8,194,3349,300,966,219,247,162
8031,covtype8031,4,298,3358,424,870,210,238,167
8032,covtype8032,5,11,3365,541,870,215,230,152
8033,covtype8033,6,76,3353,534,878,228,229,136
8034,covtype8034,7,75,3349,484,886,228,228,133
8035,covtype8035,13,78,3202,134,3361,236,216,109
8036,covtype8036,10,159,2845,301,2271,231,242,142
8037,covtype8037,8,227,2829,741,2163,209,248,176
8038,covtype8038,20,286,2859,787,2160,162,235,212
8039,covtype8039,23,98,2774,366,2415,250,200,65
8040,covtype8040,24,179,2619,30,1919,222,246,143
8041,covtype8041,8,358,2570,108,1233,208,226,155
8042,covtype8042,18,149,2860,201,2040,240,236,119
8043,covtype8043,20,139,2854,175,2070,246,229,101
8044,covtype8044,2,236,3356,309,904,216,240,162
