id,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm
8298,fctype8298,14,91,3048,511,268,241,217,102
8299,fctype8299,16,95,3039,481,283,244,214,94
8300,fctype8300,15,101,3029,451,295,243,219,101
8301,fctype8301,14,108,3023,421,309,243,223,106
8302,fctype8302,15,111,3016,391,324,245,222,101
8303,fctype8303,16,115,3008,361,342,245,223,102
8304,fctype8304,16,119,3000,331,361,246,224,101
8305,fctype8305,17,117,2992,301,376,247,222,98
8306,fctype8306,15,112,2984,272,390,245,223,103
8307,fctype8307,15,104,2977,242,402,244,220,101
8308,fctype8308,15,103,2967,212,417,244,220,101
8309,fctype8309,8,107,2960,182,430,234,231,129
8310,fctype8310,4,76,2960,153,443,225,232,143
8311,fctype8311,10,62,2958,124,458,229,218,121
8312,fctype8312,13,57,2951,95,474,228,213,116
8313,fctype8313,10,57,2947,67,492,227,220,126
8314,fctype8314,9,86,2942,42,511,234,225,122
8315,fctype8315,9,112,2937,30,531,235,231,127
8316,fctype8316,10,125,2935,30,552,237,233,126
8317,fctype8317,10,135,2925,0,594,236,236,130
8318,fctype8318,23,139,2385,228,812,247,225,92
8319,fctype8319,24,145,2377,212,842,245,228,98
8320,fctype8320,22,146,2370,192,872,244,230,103
8321,fctype8321,20,146,2364,170,902,243,233,110
8322,fctype8322,20,137,2359,150,932,246,228,102
8323,fctype8323,20,129,2349,124,962,248,224,94
8324,fctype8324,20,140,2337,67,1022,245,230,105
8325,fctype8325,23,144,2329,42,1052,245,228,99
8326,fctype8326,27,155,2323,30,1082,239,230,102
8327,fctype8327,29,165,2316,30,1112,231,235,114
8328,fctype8328,28,176,2313,30,1142,222,242,133
8329,fctype8329,28,187,2314,30,1172,210,247,152
8330,fctype8330,26,192,2318,42,1201,208,249,160
8331,fctype8331,20,186,2320,67,1231,219,250,155
8332,fctype8332,15,149,2321,67,1261,238,238,126
8333,fctype8333,21,98,2314,42,1291,249,207,77
8334,fctype8334,22,70,2298,30,1321,238,192,75
8335,fctype8335,25,293,2299,30,1381,140,224,220
8336,fctype8336,30,277,2316,60,1411,125,229,235
8337,fctype8337,30,269,2334,90,1441,129,234,236
8338,fctype8338,21,252,2363,108,1492,170,249,214
8339,fctype8339,19,253,2372,127,1507,175,249,210
8340,fctype8340,18,266,2385,150,1523,170,245,212
8341,fctype8341,15,278,2394,170,1539,177,241,203
8342,fctype8342,14,289,2401,170,1530,181,238,197
8343,fctype8343,14,298,2407,150,1500,181,235,193
8344,fctype8344,13,311,2412,134,1470,183,230,187
8345,fctype8345,13,335,2417,124,1440,189,221,171
8346,fctype8346,19,345,2420,67,1350,179,206,163
8347,fctype8347,21,340,2426,30,1290,172,205,170
8348,fctype8348,22,329,2431,0,1260,163,209,183
8349,fctype8349,21,325,2438,0,1230,164,213,186
8350,fctype8350,19,318,2444,30,1200,167,220,191
8351,fctype8351,16,309,2452,60,1170,173,227,194
8352,fctype8352,14,311,2457,90,1140,181,229,188
8353,fctype8353,14,319,2463,120,1110,183,226,183
8354,fctype8354,14,336,2468,150,1080,187,220,171
8355,fctype8355,18,19,2463,60,811,204,199,127
8356,fctype8356,21,22,2460,60,781,202,190,118
8357,fctype8357,20,43,2449,67,691,219,191,98
8358,fctype8358,20,57,2441,85,661,230,194,89
8359,fctype8359,22,67,2431,95,631,235,191,76
8360,fctype8360,23,72,2418,108,601,239,190,71
8361,fctype8361,22,79,2406,127,571,242,194,71
8362,fctype8362,23,83,2395,150,541,244,194,68
8363,fctype8363,20,79,2381,153,511,241,200,80
8364,fctype8364,17,74,2373,162,481,238,206,93
8365,fctype8365,17,73,2364,175,451,237,205,93
8366,fctype8366,16,68,2355,190,421,235,207,99
8367,fctype8367,15,66,2348,201,391,233,209,104
8368,fctype8368,12,313,2515,361,30,189,231,182
8369,fctype8369,14,315,2519,365,60,182,228,185
8370,fctype8370,13,314,2525,361,90,185,230,185
8371,fctype8371,6,328,2536,268,60,205,233,167
8372,fctype8372,6,321,2541,256,60,204,234,169
8373,fctype8373,6,351,2540,247,60,209,229,159
8374,fctype8374,7,330,2542,242,30,204,232,167
8375,fctype8375,23,345,2437,216,631,170,198,163
8376,fctype8376,23,333,2444,255,659,161,204,178
8377,fctype8377,23,320,2452,255,674,154,210,193
8378,fctype8378,22,315,2461,234,658,155,215,198
8379,fctype8379,20,317,2470,212,636,163,218,193
8380,fctype8380,14,320,2482,175,595,182,225,183
8381,fctype8381,9,338,2487,162,576,201,228,166
8382,fctype8382,6,29,2486,153,558,218,227,145
8383,fctype8383,6,73,2483,150,541,227,229,136
8384,fctype8384,10,103,2480,134,525,237,227,120
8385,fctype8385,13,113,2473,124,510,241,227,113
8386,fctype8386,11,121,2468,120,497,238,231,122
8387,fctype8387,12,116,2462,108,485,241,228,115
8388,fctype8388,14,112,2455,95,474,244,224,106
8389,fctype8389,13,112,2448,85,466,242,225,109
8390,fctype8390,12,113,2442,67,459,240,228,116
8391,fctype8391,12,105,2436,60,454,240,225,113
8392,fctype8392,9,107,2429,60,451,236,229,124
8393,fctype8393,7,169,2426,60,450,226,243,151
8394,fctype8394,15,145,2424,60,454,240,236,122
8395,fctype8395,12,140,2418,60,459,238,236,127
8396,fctype8396,10,112,2416,42,466,238,229,121
8397,fctype8397,16,84,2409,30,474,241,212,97
8398,fctype8398,16,66,2398,0,485,234,206,100
8399,fctype8399,9,341,2398,67,558,201,226,165
8400,fctype8400,8,346,2400,85,576,205,228,161
8401,fctype8401,7,331,2399,108,595,203,231,167
8402,fctype8402,12,299,2404,134,616,187,236,189
8403,fctype8403,13,287,2412,162,636,182,239,197
8404,fctype8404,12,281,2419,190,658,187,241,194
8405,fctype8405,12,277,2424,218,680,186,242,195
8406,fctype8406,15,276,2432,247,703,179,242,202
8407,fctype8407,13,284,2440,277,726,184,240,196
8408,fctype8408,11,292,2446,306,750,188,238,189
8409,fctype8409,13,300,2452,335,774,184,235,191
8410,fctype8410,16,316,2461,390,824,175,224,189
8411,fctype8411,18,323,2467,418,849,173,219,185
8412,fctype8412,18,331,2474,446,875,174,215,179
8413,fctype8413,17,341,2478,474,900,183,213,168
8414,fctype8414,18,43,2474,532,841,221,198,106
8415,fctype8415,18,51,2466,560,811,226,199,101
8416,fctype8416,18,57,2459,553,781,229,199,96
8417,fctype8417,20,65,2450,534,751,234,196,85
8418,fctype8418,20,75,2439,516,721,240,198,80
8419,fctype8419,19,79,2429,499,691,241,202,83
8420,fctype8420,20,85,2406,470,631,244,202,78
8421,fctype8421,16,95,2395,443,601,244,215,96
8422,fctype8422,14,105,2389,417,571,243,222,106
8423,fctype8423,14,107,2382,390,541,243,222,105
8424,fctype8424,14,103,2375,362,511,243,221,103
8425,fctype8425,17,91,2366,335,481,244,210,89
8426,fctype8426,18,76,2354,309,451,240,203,87
8427,fctype8427,16,57,2346,283,421,229,203,102
8428,fctype8428,15,40,2341,258,391,220,205,116
8429,fctype8429,17,42,2337,234,361,220,201,111
8430,fctype8430,21,47,2321,190,301,222,190,94
8431,fctype8431,21,45,2312,162,272,221,190,95
8432,fctype8432,21,42,2305,134,242,219,190,98
8433,fctype8433,20,40,2298,108,212,217,191,101
8434,fctype8434,21,36,2291,85,182,213,188,102
8435,fctype8435,23,36,2284,60,153,212,184,98
8436,fctype8436,23,42,2277,30,124,216,182,90
8437,fctype8437,23,45,2267,0,95,219,183,88
8438,fctype8438,17,352,3406,300,4402,189,209,157
8439,fctype8439,22,337,3409,330,4375,168,205,173
8440,fctype8440,28,110,3152,361,2805,254,196,49
8441,fctype8441,20,114,3139,335,2783,250,216,85
8442,fctype8442,14,112,3132,309,2761,243,225,108
8443,fctype8443,15,106,3125,283,2739,244,221,102
8444,fctype8444,18,111,3117,258,2717,248,217,90
8445,fctype8445,22,120,3107,234,2695,251,215,80
8446,fctype8446,23,129,3096,212,2673,251,218,82
8447,fctype8447,23,137,3087,190,2652,248,224,92
8448,fctype8448,23,142,3079,162,2630,246,227,96
8449,fctype8449,25,140,3071,134,2609,247,224,89
8450,fctype8450,25,132,3061,108,2588,250,218,79
8451,fctype8451,23,123,3050,85,2568,252,215,77
8452,fctype8452,18,115,3039,67,2547,248,219,93
8453,fctype8453,2,27,3026,0,2428,218,234,153
8454,fctype8454,3,304,3026,30,2408,210,238,166
8455,fctype8455,9,284,3029,60,2389,196,240,184
8456,fctype8456,13,280,3035,85,2371,183,241,198
8457,fctype8457,15,278,3043,108,2352,177,241,203
8458,fctype8458,16,278,3051,134,2334,176,241,204
8459,fctype8459,21,279,3060,162,2316,158,238,217
8460,fctype8460,19,285,3074,180,2298,163,236,211
8461,fctype8461,14,293,3080,150,2281,179,236,197
8462,fctype8462,10,298,3088,120,2264,191,236,186
8463,fctype8463,6,302,3090,90,2247,203,237,174
8464,fctype8464,6,301,3094,60,2230,204,238,172
8465,fctype8465,7,315,3095,30,2214,201,234,172
8466,fctype8466,10,321,3099,0,2197,193,230,176
8467,fctype8467,13,327,3102,30,2182,189,225,176
8468,fctype8468,17,324,3106,60,2166,176,220,183
8469,fctype8469,21,317,3112,85,2151,159,216,195
8470,fctype8470,26,301,3122,108,2136,140,219,214
8471,fctype8471,27,286,3137,134,2121,134,226,227
8472,fctype8472,26,271,3152,162,2107,141,237,229
8473,fctype8473,23,255,3167,190,2093,162,247,219
8474,fctype8474,22,247,3176,212,2080,169,250,214
8475,fctype8475,25,257,3189,234,2066,152,245,226
8476,fctype8476,21,275,3204,258,2053,158,239,219
8477,fctype8477,16,309,3212,283,2039,175,228,193
8478,fctype8478,17,328,3217,309,2026,175,217,180
8479,fctype8479,21,316,3222,335,2014,159,217,196
8480,fctype8480,27,297,3233,362,2001,136,220,219
8481,fctype8481,26,288,3249,390,1989,139,228,224
8482,fctype8482,20,276,3261,418,1978,161,239,216
8483,fctype8483,20,261,3271,446,1967,166,246,216
8484,fctype8484,23,259,3283,467,1956,159,246,221
8485,fctype8485,23,268,3296,488,1945,153,241,223
8486,fctype8486,23,279,3309,511,1935,152,236,221
8487,fctype8487,20,290,3321,534,1926,161,233,211
8488,fctype8488,16,304,3329,558,1917,175,230,195
8489,fctype8489,16,309,3335,576,1908,176,228,192
8490,fctype8490,15,315,3342,558,1900,180,227,187
8491,fctype8491,13,338,3346,541,1892,192,222,168
8492,fctype8492,14,347,3347,525,1885,193,217,162
8493,fctype8493,16,336,3349,510,1878,182,216,172
8494,fctype8494,17,332,3354,497,1860,177,215,176
8495,fctype8495,13,357,3358,485,1830,199,216,154
8496,fctype8496,10,39,3355,474,1800,221,217,130
8497,fctype8497,12,63,3351,466,1770,230,216,117
8498,fctype8498,15,73,3344,459,1740,236,211,103
8499,fctype8499,21,81,3336,454,1710,243,197,74
8500,fctype8500,27,84,3321,451,1680,246,184,50
8501,fctype8501,25,83,3306,450,1650,245,188,57
8502,fctype8502,23,83,3293,451,1620,245,192,64
8503,fctype8503,19,81,3280,454,1590,242,204,85
8504,fctype8504,15,79,3273,459,1560,239,211,98
8505,fctype8505,14,80,3264,466,1530,238,213,102
8506,fctype8506,11,79,3258,474,1500,235,220,115
8507,fctype8507,15,80,3252,485,1470,239,212,100
8508,fctype8508,14,79,3242,488,1440,238,213,103
8509,fctype8509,8,60,3237,480,1410,227,223,131
8510,fctype8510,7,32,3235,450,1380,219,224,142
8511,fctype8511,9,30,3233,420,1350,218,220,138
8512,fctype8512,14,55,3230,390,1320,228,210,112
8513,fctype8513,18,67,3221,360,1290,235,201,91
8514,fctype8514,19,81,3199,300,1230,242,204,85
8515,fctype8515,13,84,3192,270,1200,238,217,107
8516,fctype8516,14,86,3185,240,1170,240,216,103
8517,fctype8517,13,86,3177,210,1140,239,217,107
8518,fctype8518,18,80,3171,180,1110,241,205,87
8519,fctype8519,25,78,3158,150,1080,243,185,57
8520,fctype8520,25,81,3143,120,1050,244,186,56
8521,fctype8521,21,86,3130,90,1020,245,200,74
8522,fctype8522,18,90,3120,60,990,244,209,89
8523,fctype8523,17,98,3111,30,960,245,214,92
8524,fctype8524,16,111,3102,0,930,246,221,99
8525,fctype8525,15,121,3095,0,900,245,226,106
8526,fctype8526,14,132,3088,0,871,242,232,117
8527,fctype8527,13,144,3084,30,841,238,237,127
8528,fctype8528,15,143,3080,30,811,240,235,120
8529,fctype8529,19,135,3074,42,781,246,228,101
8530,fctype8530,20,134,3065,60,751,247,226,97
8531,fctype8531,17,142,3058,60,721,242,234,115
8532,fctype8532,17,137,3054,60,691,244,232,111
8533,fctype8533,21,126,3046,60,661,250,220,88
8534,fctype8534,25,125,3035,60,631,252,213,74
8535,fctype8535,26,124,3023,67,601,253,211,69
8536,fctype8536,22,123,3011,85,571,251,218,84
8537,fctype8537,14,132,3003,95,541,242,232,116
8538,fctype8538,17,125,3000,108,511,246,226,103
8539,fctype8539,22,120,2988,124,481,251,216,81
8540,fctype8540,21,122,2979,120,451,250,218,86
8541,fctype8541,22,116,2969,120,421,252,212,76
8542,fctype8542,23,111,2957,120,391,252,207,70
8543,fctype8543,23,110,2945,120,361,252,207,70
8544,fctype8544,22,111,2933,124,331,252,210,74
8545,fctype8545,23,114,2922,108,301,252,210,73
8546,fctype8546,23,117,2910,95,272,252,212,74
8547,fctype8547,22,121,2899,90,242,251,216,80
8548,fctype8548,21,122,2889,90,212,250,218,85
8549,fctype8549,21,122,2880,90,182,250,218,86
8550,fctype8550,21,122,2870,85,153,250,218,86
8551,fctype8551,21,122,2861,67,124,250,218,85
8552,fctype8552,23,121,2851,60,95,252,215,78
8553,fctype8553,2,127,2983,190,785,223,237,150
8554,fctype8554,8,90,2980,162,815,233,227,127
8555,fctype8555,12,77,2974,134,845,235,218,113
8556,fctype8556,12,62,2967,108,875,230,215,115
8557,fctype8557,10,31,2962,85,904,218,219,136
8558,fctype8558,10,353,2962,67,934,203,223,158
8559,fctype8559,10,347,2964,42,964,201,224,162
8560,fctype8560,11,25,2961,30,1024,215,216,137
8561,fctype8561,10,35,2959,30,1054,219,219,135
8562,fctype8562,7,59,2956,0,1084,226,226,134
8563,fctype8563,4,106,2953,0,1114,227,234,142
8564,fctype8564,3,180,2952,0,1144,221,241,156
8565,fctype8565,3,231,2953,0,1173,214,242,166
8566,fctype8566,2,262,2955,0,1203,215,239,162
8567,fctype8567,1,315,2955,30,1233,215,237,160
8568,fctype8568,3,308,2956,60,1263,212,237,164
8569,fctype8569,5,298,2958,85,1293,207,238,170
8570,fctype8570,6,299,2961,95,1323,203,238,174
8571,fctype8571,5,311,2964,108,1353,205,236,170
8572,fctype8572,3,352,2965,127,1383,214,233,158
8573,fctype8573,4,62,2964,124,1413,223,232,145
8574,fctype8574,4,106,2962,95,1443,227,234,142
8575,fctype8575,7,135,2960,67,1473,231,237,139
8576,fctype8576,11,137,2957,42,1503,237,236,128
8577,fctype8577,14,138,2951,30,1531,241,234,120
8578,fctype8578,14,142,2946,0,1556,239,236,123
8579,fctype8579,10,155,2940,0,1581,232,241,140
8580,fctype8580,1,191,2942,30,1786,219,239,157
8581,fctype8581,2,72,2940,30,1812,222,234,149
8582,fctype8582,14,292,2948,30,2053,179,236,197
8583,fctype8583,13,302,2955,60,2081,182,233,191
8584,fctype8584,10,317,2960,90,2108,194,231,178
8585,fctype8585,7,345,2962,120,2135,207,230,161
8586,fctype8586,7,48,2962,150,2163,223,224,136
8587,fctype8587,14,73,2957,180,2190,236,213,105
8588,fctype8588,20,79,2948,210,2218,242,201,81
8589,fctype8589,23,81,2936,180,2245,244,194,68
8590,fctype8590,22,83,2923,150,2273,244,197,72
8591,fctype8591,17,83,2912,120,2301,241,209,93
8592,fctype8592,10,78,2905,90,2329,233,222,120
8593,fctype8593,5,60,2902,60,2356,224,229,140
8594,fctype8594,4,36,2900,30,2384,219,230,148
8595,fctype8595,5,354,2899,0,2412,212,231,157
8596,fctype8596,9,315,2901,30,2440,196,233,176
8597,fctype8597,12,307,2906,42,2468,186,233,186
8598,fctype8598,14,300,2910,67,2496,180,234,194
8599,fctype8599,18,290,2918,95,2525,168,235,206
8600,fctype8600,19,288,2929,124,2553,164,235,210
8601,fctype8601,17,295,2939,95,2581,170,233,203
8602,fctype8602,16,309,2946,67,2609,175,228,193
8603,fctype8603,17,315,2952,42,2638,174,224,190
8604,fctype8604,17,303,2958,30,2666,171,230,198
8605,fctype8605,21,271,2966,0,2694,161,242,218
8606,fctype8606,26,249,2981,30,2723,153,247,224
8607,fctype8607,28,241,2995,42,2751,156,249,221
8608,fctype8608,24,237,3009,67,2780,169,252,213
8609,fctype8609,18,234,3018,95,2808,186,253,201
8610,fctype8610,14,236,3025,124,2837,194,252,193
8611,fctype8611,11,232,3031,150,2865,202,250,185
8612,fctype8612,9,217,3035,170,2894,211,249,174
8613,fctype8613,8,202,3037,192,2922,217,248,166
8614,fctype8614,8,188,3038,212,2951,221,247,159
8615,fctype8615,9,164,3038,234,2980,228,243,147
8616,fctype8616,9,157,3035,255,3009,230,242,143
8617,fctype8617,8,165,3034,277,3037,228,243,148
8618,fctype8618,7,174,3033,297,3066,225,244,153
8619,fctype8619,6,191,3033,319,3095,220,245,160
8620,fctype8620,4,225,3034,342,3124,214,243,166
8621,fctype8621,4,280,3036,366,3152,208,240,170
8622,fctype8622,5,315,3039,391,3181,206,236,168
8623,fctype8623,6,344,3041,417,3210,208,230,161
8624,fctype8624,9,22,3037,497,3297,215,221,143
8625,fctype8625,10,18,3035,524,3326,212,219,143
8626,fctype8626,12,16,3033,541,3346,209,214,140
8627,fctype8627,15,348,3031,518,3330,190,214,161
8628,fctype8628,15,348,3034,514,3300,190,214,161
8629,fctype8629,14,355,3035,511,3270,196,214,155
8630,fctype8630,9,12,3034,510,3210,211,221,147
8631,fctype8631,7,10,3033,511,3180,213,226,151
8632,fctype8632,6,12,3033,514,3150,214,228,151
8633,fctype8633,5,30,3032,518,3120,218,228,146
8634,fctype8634,5,30,3030,524,3090,218,228,146
8635,fctype8635,5,29,3029,532,3060,218,229,147
8636,fctype8636,3,21,3027,524,3030,217,232,152
8637,fctype8637,2,14,3028,518,3000,217,235,155
8638,fctype8638,4,67,3027,514,2970,223,232,144
8639,fctype8639,6,70,3024,511,2940,227,228,135
8640,fctype8640,7,59,3020,510,2910,226,226,134
8641,fctype8641,7,48,3017,510,2880,223,225,138
8642,fctype8642,6,39,3015,511,2850,221,226,141
8643,fctype8643,7,33,3014,514,2820,219,226,143
8644,fctype8644,8,43,3012,509,2790,222,223,136
8645,fctype8645,10,59,3009,488,2760,228,220,125
8646,fctype8646,10,76,3003,469,2730,233,220,118
8647,fctype8647,10,94,2997,446,2700,236,226,120
8648,fctype8648,7,117,2992,424,2670,233,233,132
8649,fctype8649,6,142,2990,400,2640,229,239,143
8650,fctype8650,6,144,2988,371,2610,229,239,143
8651,fctype8651,7,146,2986,342,2580,230,239,142
8652,fctype8652,7,153,2985,313,2550,229,241,144
8653,fctype8653,9,151,2983,285,2520,231,240,140
8654,fctype8654,11,138,2980,256,2490,237,236,129
8655,fctype8655,13,129,2975,228,2460,241,232,117
8656,fctype8656,15,125,2969,201,2430,244,228,110
8657,fctype8657,16,122,2962,175,2400,245,226,104
8658,fctype8658,17,120,2955,150,2370,246,224,101
8659,fctype8659,17,118,2947,127,2340,247,222,96
8660,fctype8660,1,169,3130,469,216,220,239,156
8661,fctype8661,5,152,3129,488,228,226,240,149
8662,fctype8662,10,26,3075,573,270,215,218,138
8663,fctype8663,12,53,3071,577,272,227,213,118
8664,fctype8664,15,75,3066,573,277,237,212,103
8665,fctype8665,16,90,3055,543,285,243,212,94
8666,fctype8666,15,96,3047,514,295,243,217,99
8667,fctype8667,17,96,3039,484,309,245,214,93
8668,fctype8668,15,95,3030,454,323,243,216,98
8669,fctype8669,15,97,3022,424,335,243,218,101
8670,fctype8670,16,101,3013,395,350,245,217,97
8671,fctype8671,16,105,3005,365,366,245,219,99
8672,fctype8672,14,103,2997,335,384,243,221,103
8673,fctype8673,13,94,2989,306,402,240,220,107
8674,fctype8674,12,83,2982,277,417,237,219,112
8675,fctype8675,13,71,2977,247,430,234,214,110
8676,fctype8676,15,59,2969,218,443,230,207,106
8677,fctype8677,11,45,2963,190,457,223,215,125
8678,fctype8678,6,38,2962,162,470,220,227,143
8679,fctype8679,8,68,2962,134,484,228,225,130
8680,fctype8680,10,62,2955,108,499,229,219,122
8681,fctype8681,12,58,2951,85,516,228,215,118
8682,fctype8682,14,67,2943,67,534,233,212,109
8683,fctype8683,13,84,2936,60,553,238,218,108
8684,fctype8684,12,111,2930,42,573,241,227,114
8685,fctype8685,11,125,2925,30,594,239,232,121
8686,fctype8686,11,133,2920,30,616,237,235,127
8687,fctype8687,10,146,2917,0,636,234,239,135
8688,fctype8688,10,152,2914,0,658,233,240,138
8689,fctype8689,19,113,2378,201,811,249,218,90
8690,fctype8690,15,123,2363,170,871,244,228,110
8691,fctype8691,15,130,2357,150,900,243,231,113
8692,fctype8692,16,129,2352,127,930,244,229,108
8693,fctype8693,19,123,2345,108,960,248,222,95
8694,fctype8694,20,130,2336,85,990,248,224,95
8695,fctype8695,24,137,2329,60,1020,248,224,90
8696,fctype8696,26,140,2318,30,1050,248,221,84
8697,fctype8697,16,142,2307,30,1290,242,234,116
8698,fctype8698,17,286,2305,30,1380,170,237,207
8699,fctype8699,26,266,2316,60,1410,146,241,228
8700,fctype8700,28,259,2333,60,1437,141,242,232
8701,fctype8701,25,250,2349,67,1451,159,248,221
8702,fctype8702,21,238,2359,85,1466,177,252,208
8703,fctype8703,23,240,2367,108,1482,171,252,212
8704,fctype8704,23,243,2380,127,1498,167,251,216
8705,fctype8705,19,243,2390,150,1514,178,251,208
8706,fctype8706,17,252,2399,170,1531,181,249,205
8707,fctype8707,15,268,2407,175,1501,179,245,204
8708,fctype8708,15,288,2415,162,1471,178,238,200
8709,fctype8709,13,314,2422,150,1441,185,230,185
8710,fctype8710,14,339,2425,127,1411,190,219,168
8711,fctype8711,17,341,2427,108,1381,181,212,168
8712,fctype8712,20,341,2432,85,1351,175,206,168
8713,fctype8713,21,345,2434,67,1321,175,203,163
8714,fctype8714,22,340,2437,42,1291,169,203,169
8715,fctype8715,23,334,2441,30,1261,162,204,177
8716,fctype8716,20,333,2448,30,1231,169,209,177
8717,fctype8717,18,329,2452,42,1201,175,216,180
8718,fctype8718,17,322,2463,95,1142,174,221,186
8719,fctype8719,17,323,2469,124,1112,176,221,184
8720,fctype8720,16,330,2474,153,1082,180,219,177
8721,fctype8721,17,338,2478,182,1052,181,214,171
8722,fctype8722,16,352,2482,212,1022,189,210,157
8723,fctype8723,14,19,2478,175,962,209,210,136
8724,fctype8724,12,358,2477,127,902,201,217,154
8725,fctype8725,19,20,2467,90,752,203,195,124
8726,fctype8726,17,43,2465,90,722,221,200,108
8727,fctype8727,20,69,2455,95,693,237,197,83
8728,fctype8728,20,79,2444,108,663,242,200,79
8729,fctype8729,21,86,2433,124,633,245,199,72
8730,fctype8730,23,91,2408,150,573,248,196,64
8731,fctype8731,22,92,2394,170,543,248,200,70
8732,fctype8732,18,89,2384,182,514,244,208,86
8733,fctype8733,16,86,2375,190,484,242,211,95
8734,fctype8734,15,83,2366,201,454,240,212,97
8735,fctype8735,15,82,2359,216,424,239,213,100
8736,fctype8736,14,81,2351,216,395,238,215,106
8737,fctype8737,13,75,2345,201,365,236,215,108
8738,fctype8738,23,347,2440,190,579,171,197,160
8739,fctype8739,23,343,2445,218,591,168,199,166
8740,fctype8740,21,345,2448,242,604,172,201,164
8741,fctype8741,22,341,2452,258,618,169,202,168
8742,fctype8742,22,337,2456,255,633,167,204,174
8743,fctype8743,22,325,2462,234,649,162,211,186
8744,fctype8744,20,318,2469,212,638,162,217,193
8745,fctype8745,17,316,2477,192,616,174,224,189
8746,fctype8746,13,315,2483,170,594,186,229,183
8747,fctype8747,7,315,2487,150,573,201,234,172
8748,fctype8748,0,90,2488,134,553,219,237,155
8749,fctype8749,7,123,2487,124,534,231,235,137
8750,fctype8750,11,125,2483,120,516,239,232,122
8751,fctype8751,14,124,2477,108,499,243,229,111
8752,fctype8752,14,124,2468,95,484,243,229,112
8753,fctype8753,11,130,2463,90,470,238,234,125
8754,fctype8754,12,117,2460,85,457,240,229,118
8755,fctype8755,13,107,2452,67,446,242,224,109
8756,fctype8756,13,105,2446,60,437,241,224,110
8757,fctype8757,11,106,2439,42,430,239,227,117
8758,fctype8758,9,101,2435,30,424,235,228,124
8759,fctype8759,6,92,2424,30,420,230,231,135
8760,fctype8760,9,118,2417,30,424,236,232,127
8761,fctype8761,6,129,2415,30,430,231,236,138
8762,fctype8762,5,113,2414,30,437,230,234,138
8763,fctype8763,14,349,2400,42,499,194,217,160
8764,fctype8764,11,351,2401,67,516,201,222,159
8765,fctype8765,9,343,2401,85,534,202,226,163
8766,fctype8766,9,352,2404,108,553,205,225,158
8767,fctype8767,8,346,2402,127,573,205,228,161
8768,fctype8768,9,298,2407,150,594,195,237,182
8769,fctype8769,11,276,2410,175,616,191,242,191
8770,fctype8770,10,265,2417,201,638,194,245,190
8771,fctype8771,16,258,2429,256,684,181,248,204
8772,fctype8772,14,259,2439,285,708,185,247,200
8773,fctype8773,12,265,2443,313,732,190,245,194
8774,fctype8774,15,279,2450,342,757,177,241,203
8775,fctype8775,17,295,2461,371,782,169,233,203
8776,fctype8776,17,317,2476,430,834,174,223,188
8777,fctype8777,12,323,2482,457,860,189,227,178
8778,fctype8778,9,326,2485,485,886,198,230,172
8779,fctype8779,9,17,2487,513,872,213,222,145
8780,fctype8780,16,52,2481,541,842,227,203,105
8781,fctype8781,18,62,2464,531,782,233,199,92
8782,fctype8782,21,71,2455,511,752,238,195,79
8783,fctype8783,22,75,2442,492,722,240,192,72
8784,fctype8784,20,74,2430,474,693,239,199,82
8785,fctype8785,20,72,2421,458,663,239,196,80
8786,fctype8786,22,70,2409,443,633,238,191,74
8787,fctype8787,19,64,2398,430,603,234,198,89
8788,fctype8788,17,63,2389,402,573,233,204,98
8789,fctype8789,15,68,2381,376,543,234,208,101
8790,fctype8790,14,65,2374,350,514,232,211,109
8791,fctype8791,16,53,2369,323,484,227,205,107
8792,fctype8792,19,41,2362,295,454,219,194,103
8793,fctype8793,21,30,2356,268,424,208,190,110
8794,fctype8794,21,26,2350,242,395,205,189,113
8795,fctype8795,21,30,2345,216,365,208,188,108
8796,fctype8796,23,36,2339,192,335,212,183,97
8797,fctype8797,24,37,2330,170,306,211,180,93
8798,fctype8798,24,35,2323,150,277,209,179,94
8799,fctype8799,24,38,2315,124,247,212,181,92
8800,fctype8800,22,37,2307,95,218,213,187,100
8801,fctype8801,21,31,2301,67,190,209,189,108
8802,fctype8802,23,38,2296,42,162,213,184,96
8803,fctype8803,24,47,2286,30,134,220,181,82
8804,fctype8804,22,43,2276,0,108,218,185,91
8805,fctype8805,18,342,3415,300,4415,180,210,167
8806,fctype8806,17,118,3134,319,2803,247,223,99
8807,fctype8807,11,115,3130,295,2781,239,230,120
8808,fctype8808,15,102,3124,268,2759,244,219,99
8809,fctype8809,27,116,3100,216,2716,254,204,60
8810,fctype8810,24,136,3077,170,2673,249,222,87
8811,fctype8811,25,139,3068,150,2652,248,223,88
8812,fctype8812,25,142,3059,124,2631,247,225,91
8813,fctype8813,23,139,3051,95,2610,247,225,92
8814,fctype8814,19,132,3042,67,2589,247,226,99
8815,fctype8815,13,125,3035,42,2569,241,230,116
8816,fctype8816,2,27,3027,30,2451,218,234,153
8817,fctype8817,3,304,3027,42,2432,210,238,166
8818,fctype8818,9,284,3030,67,2413,195,241,185
8819,fctype8819,13,280,3036,95,2394,183,241,198
8820,fctype8820,15,278,3044,124,2376,178,241,202
8821,fctype8821,16,277,3052,150,2358,174,241,206
8822,fctype8822,23,278,3061,175,2340,152,237,221
