id,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
3850,fctype3850,6,283,2502,60,511,202
3851,fctype3851,3,315,2504,90,534,212
3852,fctype3852,2,108,2503,120,558,221
3853,fctype3853,6,114,2503,150,582,232
3854,fctype3854,14,109,2498,175,607,243
3855,fctype3855,21,109,2488,201,633,251
3856,fctype3856,26,112,2475,228,659,253
3857,fctype3857,26,114,2461,242,685,254
3858,fctype3858,27,114,2447,212,711,254
3859,fctype3859,27,117,2433,182,738,254
3860,fctype3860,26,122,2420,153,765,253
3861,fctype3861,26,125,2408,124,781,252
3862,fctype3862,25,129,2397,95,780,251
3863,fctype3863,24,131,2387,67,780,250
3864,fctype3864,24,127,2377,42,781,251
3865,fctype3865,20,124,2365,30,782,249
3866,fctype3866,11,111,2356,0,785,240
3867,fctype3867,16,352,2351,30,794,189
3868,fctype3868,23,337,2357,42,800,164
3869,fctype3869,25,335,2362,67,808,155
3870,fctype3870,30,326,2379,108,825,133
3871,fctype3871,30,330,2388,134,836,134
3872,fctype3872,30,337,2397,150,847,140
3873,fctype3873,29,350,2403,162,859,156
3874,fctype3874,14,356,2397,212,870,197
3875,fctype3875,20,27,2395,255,872,207
3876,fctype3876,21,26,2390,234,878,206
3877,fctype3877,23,43,2382,212,883,217
3878,fctype3878,22,41,2373,192,888,216
3879,fctype3879,20,26,2365,150,902,207
3880,fctype3880,22,52,2356,120,904,225
3881,fctype3881,26,61,2345,90,908,231
3882,fctype3882,25,63,2330,60,912,233
3883,fctype3883,17,67,2318,30,918,235
3884,fctype3884,9,217,2307,30,931,211
3885,fctype3885,16,227,2311,60,940,196
3886,fctype3886,23,239,2319,90,949,170
3887,fctype3887,24,239,2341,120,949,168
3888,fctype3888,18,272,2359,180,916,170
3889,fctype3889,21,297,2369,210,900,158
3890,fctype3890,22,312,2380,240,886,154
3891,fctype3891,24,322,2387,270,872,151
3892,fctype3892,27,321,2395,300,859,141
3893,fctype3893,26,323,2407,330,847,145
3894,fctype3894,23,327,2421,390,825,159
3895,fctype3895,23,321,2428,420,816,154
3896,fctype3896,24,316,2437,418,808,148
3897,fctype3897,24,314,2446,408,800,151
3898,fctype3898,22,311,2456,400,794,153
3899,fctype3899,13,331,2473,391,785,189
3900,fctype3900,12,24,2473,361,782,213
3901,fctype3901,18,50,2467,331,781,225
3902,fctype3902,20,57,2457,301,780,229
3903,fctype3903,20,60,2448,272,781,231
3904,fctype3904,21,66,2438,242,782,235
3905,fctype3905,20,70,2426,212,785,237
3906,fctype3906,19,67,2417,182,789,235
3907,fctype3907,19,69,2408,153,794,236
3908,fctype3908,16,78,2399,124,800,239
3909,fctype3909,15,92,2393,95,808,242
3910,fctype3910,20,94,2384,67,816,248
3911,fctype3911,23,93,2370,42,825,249
3912,fctype3912,18,88,2356,30,836,244
3913,fctype3913,18,308,2356,0,859,168
3914,fctype3914,23,303,2366,30,872,150
3915,fctype3915,21,301,2377,60,886,156
3916,fctype3916,20,302,2385,90,900,160
3917,fctype3917,21,303,2396,120,916,157
3918,fctype3918,17,298,2405,150,932,171
3919,fctype3919,12,268,2412,180,949,188
3920,fctype3920,9,219,2419,210,966,210
3921,fctype3921,11,182,2419,240,984,223
3922,fctype3922,13,174,2419,270,1003,227
3923,fctype3923,13,167,2417,330,1034,230
3924,fctype3924,8,171,2414,360,1006,226
3925,fctype3925,4,221,2413,390,977,215
3926,fctype3926,5,180,2416,420,949,222
3927,fctype3927,8,206,2416,450,920,215
3928,fctype3928,13,241,2422,480,892,194
3929,fctype3929,5,118,2426,540,836,228
3930,fctype3930,5,80,2423,570,808,227
3931,fctype3931,4,60,2422,600,780,223
3932,fctype3932,6,90,2422,630,752,229
3933,fctype3933,10,100,2418,658,725,237
3934,fctype3934,10,93,2411,631,698,236
3935,fctype3935,9,73,2404,604,671,230
3936,fctype3936,8,63,2399,577,644,228
3937,fctype3937,10,83,2396,551,618,234
3938,fctype3938,8,93,2390,525,592,233
3939,fctype3939,2,36,2386,499,566,219
3940,fctype3940,6,48,2389,474,541,223
3941,fctype3941,18,74,2382,450,516,238
3942,fctype3942,20,82,2368,426,492,243
3943,fctype3943,19,93,2358,404,469,246
3944,fctype3944,24,99,2347,382,446,251
3945,fctype3945,21,102,2331,361,424,250
3946,fctype3946,17,104,2324,339,404,247
3947,fctype3947,20,105,2314,319,382,249
3948,fctype3948,20,112,2304,297,361,250
3949,fctype3949,20,124,2296,277,339,249
3950,fctype3950,21,135,2288,255,319,247
3951,fctype3951,22,149,2280,234,300,242
3952,fctype3952,22,170,2276,216,283,230
3953,fctype3953,2,278,3371,67,4329,214
3954,fctype3954,2,233,3373,85,4301,215
3955,fctype3955,3,180,3373,108,4273,221
3956,fctype3956,6,169,3373,134,4245,225
3957,fctype3957,10,157,3372,162,4217,231
3958,fctype3958,13,140,3369,182,4189,239
3959,fctype3959,14,113,3363,153,4161,243
3960,fctype3960,16,83,3355,124,4134,241
3961,fctype3961,21,69,3346,95,4106,237
3962,fctype3962,27,63,3333,67,4078,232
3963,fctype3963,35,329,3373,242,3719,116
3964,fctype3964,32,335,3382,272,3692,131
3965,fctype3965,24,323,3404,361,3610,152
3966,fctype3966,11,112,3102,268,2362,239
3967,fctype3967,10,115,3097,242,2340,237
3968,fctype3968,11,112,3093,216,2317,239
3969,fctype3969,15,108,3086,192,2295,245
3970,fctype3970,17,113,3077,170,2272,247
3971,fctype3971,17,123,3069,150,2250,246
3972,fctype3972,16,129,3062,127,2228,245
3973,fctype3973,15,131,3055,108,2207,243
3974,fctype3974,18,114,3050,85,2185,248
3975,fctype3975,23,104,3021,30,2143,251
3976,fctype3976,15,106,3013,0,2122,244
3977,fctype3977,12,82,3006,0,2101,237
3978,fctype3978,9,24,3000,30,2081,216
3979,fctype3979,12,351,3002,60,2060,199
3980,fctype3980,14,312,3001,30,1982,182
3981,fctype3981,20,303,3011,60,1963,159
3982,fctype3982,20,313,3020,90,1944,162
3983,fctype3983,18,328,3027,120,1926,174
3984,fctype3984,18,338,3030,150,1908,179
3985,fctype3985,22,331,3034,170,1890,163
3986,fctype3986,28,323,3042,192,1873,140
3987,fctype3987,31,321,3053,212,1856,128
3988,fctype3988,31,321,3064,234,1839,125
3989,fctype3989,31,319,3076,258,1822,125
3990,fctype3990,31,313,3088,283,1806,124
3991,fctype3991,30,308,3102,309,1790,123
3992,fctype3992,27,311,3116,335,1775,137
3993,fctype3993,25,314,3125,362,1760,145
3994,fctype3994,25,313,3136,390,1745,144
3995,fctype3995,25,318,3146,417,1731,147
3996,fctype3996,27,319,3155,443,1717,139
3997,fctype3997,27,319,3166,470,1704,140
3998,fctype3998,24,311,3175,497,1691,149
3999,fctype3999,26,289,3186,524,1677,137
4000,fctype4000,32,278,3203,516,1664,118
4001,fctype4001,34,279,3223,492,1651,110
4002,fctype4002,29,287,3243,469,1639,127
4003,fctype4003,22,303,3255,443,1627,152
4004,fctype4004,21,311,3264,417,1616,160
4005,fctype4005,17,324,3272,390,1605,175
4006,fctype4006,13,357,3275,362,1594,199
4007,fctype4007,13,328,3274,309,1575,188
4008,fctype4008,13,342,3280,283,1566,193
4009,fctype4009,13,31,3278,258,1558,216
4010,fctype4010,10,41,3273,234,1550,222
4011,fctype4011,7,50,3271,212,1543,224
4012,fctype4012,11,68,3267,192,1536,232
4013,fctype4013,15,69,3260,170,1530,235
4014,fctype4014,14,67,3252,150,1524,233
4015,fctype4015,8,45,3246,134,1519,222
4016,fctype4016,9,330,3246,124,1515,198
4017,fctype4017,15,326,3251,120,1511,182
4018,fctype4018,17,327,3255,124,1507,177
4019,fctype4019,17,311,3261,134,1505,171
4020,fctype4020,18,290,3269,150,1503,168
4021,fctype4021,13,270,3279,170,1501,185
4022,fctype4022,9,227,3283,192,1500,207
4023,fctype4023,11,190,3286,216,1500,220
4024,fctype4024,14,169,3285,242,1484,230
4025,fctype4025,16,163,3283,268,1455,233
4026,fctype4026,18,154,3280,295,1426,238
4027,fctype4027,20,141,3275,323,1397,245
4028,fctype4028,20,141,3266,351,1368,245
4029,fctype4029,19,146,3261,379,1339,242
4030,fctype4030,21,139,3255,408,1310,246
4031,fctype4031,24,138,3246,424,1282,248
4032,fctype4032,27,140,3237,404,1253,248
4033,fctype4033,30,144,3226,384,1224,246
4034,fctype4034,30,154,3217,366,1195,239
4035,fctype4035,28,160,3211,350,1167,236
4036,fctype4036,24,158,3206,335,1138,237
4037,fctype4037,24,148,3201,323,1110,243
4038,fctype4038,24,148,3192,313,1082,244
4039,fctype4039,22,159,3187,306,1053,237
4040,fctype4040,21,155,3183,301,1024,239
4041,fctype4041,22,145,3177,300,994,245
4042,fctype4042,21,144,3169,301,964,244
4043,fctype4043,16,154,3164,306,934,238
4044,fctype4044,15,146,3161,313,904,239
4045,fctype4045,22,121,3155,323,875,251
4046,fctype4046,30,111,3141,335,845,254
4047,fctype4047,34,109,3122,350,815,254
4048,fctype4048,35,108,3103,362,785,253
4049,fctype4049,32,110,3082,376,755,254
4050,fctype4050,22,116,3068,390,726,252
4051,fctype4051,19,108,3060,390,696,249
4052,fctype4052,22,94,3048,391,666,248
4053,fctype4053,21,89,3036,395,636,246
4054,fctype4054,21,89,3025,400,607,246
4055,fctype4055,27,90,3013,408,577,249
4056,fctype4056,29,87,2995,418,547,247
4057,fctype4057,26,83,2980,430,518,245
4058,fctype4058,26,85,2966,443,488,246
4059,fctype4059,26,89,2951,430,459,248
4060,fctype4060,25,93,2937,400,430,249
4061,fctype4061,23,96,2923,371,400,250
4062,fctype4062,20,96,2911,342,371,248
4063,fctype4063,18,93,2901,313,342,246
4064,fctype4064,18,86,2891,285,313,244
4065,fctype4065,19,79,2881,256,285,241
4066,fctype4066,19,73,2871,228,256,238
4067,fctype4067,18,68,2862,201,228,236
4068,fctype4068,17,66,2853,175,201,234
4069,fctype4069,17,66,2845,150,175,234
4070,fctype4070,16,68,2837,120,150,235
4071,fctype4071,15,76,2829,90,120,237
4072,fctype4072,5,183,3008,212,900,221
4073,fctype4073,8,130,3005,182,930,234
4074,fctype4074,11,100,3000,153,959,238
4075,fctype4075,17,85,2993,124,987,242
4076,fctype4076,22,86,2982,95,1015,246
4077,fctype4077,21,90,2969,67,1044,247
4078,fctype4078,16,95,2959,42,1072,244
4079,fctype4079,10,97,2952,30,1101,236
4080,fctype4080,1,63,2949,0,1129,220
4081,fctype4081,6,288,2951,0,1158,203
4082,fctype4082,7,291,2955,30,1187,199
4083,fctype4083,7,291,2959,42,1215,201
4084,fctype4084,3,288,2962,67,1243,211
4085,fctype4085,1,90,2962,95,1271,221
4086,fctype4086,6,79,2960,124,1300,228
4087,fctype4087,10,68,2955,150,1328,231
4088,fctype4088,11,52,2950,175,1357,226
4089,fctype4089,10,31,2946,192,1385,218
4090,fctype4090,9,21,2944,212,1414,214
4091,fctype4091,8,22,2942,234,1442,215
4092,fctype4092,8,18,2940,255,1471,215
4093,fctype4093,6,23,2940,277,1500,216
4094,fctype4094,4,32,2939,297,1529,219
4095,fctype4095,3,336,2938,306,1558,213
4096,fctype4096,7,291,2940,301,1587,199
4097,fctype4097,8,293,2945,300,1616,198
4098,fctype4098,7,306,2947,295,1645,201
4099,fctype4099,9,315,2950,272,1674,197
4100,fctype4100,11,320,2953,242,1703,191
4101,fctype4101,12,322,2957,212,1732,190
4102,fctype4102,9,326,2961,182,1761,198
4103,fctype4103,3,356,2963,153,1790,214
4104,fctype4104,4,104,2962,124,1819,226
4105,fctype4105,6,121,2959,95,1848,230
4106,fctype4106,6,129,2957,67,1878,230
4107,fctype4107,7,135,2954,42,1907,231
4108,fctype4108,7,146,2952,30,1936,230
4109,fctype4109,7,152,2950,30,1965,229
4110,fctype4110,6,163,2948,42,1995,226
4111,fctype4111,4,203,2948,67,2024,218
4112,fctype4112,3,265,2950,85,2053,213
4113,fctype4113,2,307,2951,108,2083,213
4114,fctype4114,1,79,2952,134,2112,220
4115,fctype4115,4,122,2950,127,2142,228
4116,fctype4116,7,140,2948,108,2171,231
4117,fctype4117,11,137,2945,95,2200,237
4118,fctype4118,14,124,2940,90,2230,243
4119,fctype4119,17,114,2932,85,2259,247
4120,fctype4120,18,108,2922,67,2289,248
4121,fctype4121,17,103,2913,60,2318,246
4122,fctype4122,15,97,2905,42,2348,243
4123,fctype4123,13,91,2898,30,2377,240
4124,fctype4124,12,84,2891,30,2407,237
4125,fctype4125,11,78,2886,30,2436,234
4126,fctype4126,11,76,2880,0,2466,234
4127,fctype4127,11,80,2875,0,2496,234
4128,fctype4128,10,83,2869,0,2524,235
4129,fctype4129,7,75,2864,0,2550,228
4130,fctype4130,4,349,2862,30,2577,213
4131,fctype4131,10,300,2864,0,2603,191
4132,fctype4132,16,292,2871,30,2630,174
4133,fctype4133,21,288,2880,60,2644,158
4134,fctype4134,27,284,2893,85,2657,135
4135,fctype4135,31,281,2911,95,2670,121
4136,fctype4136,31,281,2930,108,2683,122
4137,fctype4137,27,285,2947,127,2697,136
4138,fctype4138,23,295,2959,150,2710,150
4139,fctype4139,21,307,2969,170,2724,156
4140,fctype4140,22,318,2977,192,2737,159
4141,fctype4141,23,326,2985,216,2750,159
4142,fctype4142,24,327,2991,242,2764,153
4143,fctype4143,25,326,3000,268,2777,149
4144,fctype4144,24,327,3008,295,2791,153
4145,fctype4145,22,331,3015,319,2804,162
4146,fctype4146,20,336,3020,339,2818,170
4147,fctype4147,18,342,3023,361,2832,180
4148,fctype4148,14,357,3025,384,2847,197
4149,fctype4149,9,14,3022,433,2876,212
4150,fctype4150,6,344,3021,484,2907,208
4151,fctype4151,7,330,3022,510,2922,204
4152,fctype4152,10,53,3023,524,2954,226
4153,fctype4153,15,62,3017,497,2971,231
4154,fctype4154,15,53,3009,470,2987,227
4155,fctype4155,11,28,3004,443,3003,216
4156,fctype4156,11,359,3003,417,3014,204
4157,fctype4157,11,358,3004,391,3025,202
4158,fctype4158,14,26,3003,366,3037,213
4159,fctype4159,20,41,2997,342,3049,218
4160,fctype4160,18,35,2989,319,3061,215
4161,fctype4161,14,18,2986,297,3074,208
4162,fctype4162,11,19,2985,277,3087,212
4163,fctype4163,12,33,2982,258,3099,218
4164,fctype4164,12,32,2978,242,3113,217
4165,fctype4165,11,17,2976,228,3126,211
4166,fctype4166,11,15,2973,212,3153,210
4167,fctype4167,11,359,2971,218,3111,203
4168,fctype4168,11,349,2971,228,3081,200
4169,fctype4169,12,331,2973,242,3051,192
4170,fctype4170,14,319,2977,258,3022,184
4171,fctype4171,15,314,2983,277,2992,178
4172,fctype4172,17,310,2989,297,2962,171
4173,fctype4173,18,306,2997,319,2932,167
4174,fctype4174,14,307,3006,342,2902,180
4175,fctype4175,7,323,3010,366,2873,202
4176,fctype4176,4,6,3010,391,2843,214
4177,fctype4177,5,15,3009,417,2813,216
4178,fctype4178,5,338,3008,443,2783,209
4179,fctype4179,6,312,3011,470,2754,203
4180,fctype4180,4,311,3013,497,2724,208
4181,fctype4181,3,294,3014,524,2694,211
4182,fctype4182,4,264,3016,552,2664,209
4183,fctype4183,5,243,3019,552,2635,209
4184,fctype4184,6,232,3021,524,2605,211
4185,fctype4185,4,190,3024,497,2575,220
4186,fctype4186,8,121,3023,470,2546,235
4187,fctype4187,13,108,3017,443,2516,242
4188,fctype4188,14,103,3009,417,2486,243
4189,fctype4189,15,101,3001,391,2457,243
4190,fctype4190,16,103,2993,366,2427,245
4191,fctype4191,16,106,2984,342,2397,246
4192,fctype4192,17,110,2976,313,2368,247
4193,fctype4193,17,115,2967,285,2338,247
4194,fctype4194,16,124,2959,256,2308,245
4195,fctype4195,14,130,2953,228,2279,242
4196,fctype4196,14,122,2948,201,2249,243
4197,fctype4197,14,30,2443,268,752,215
4198,fctype4198,13,48,2438,295,778,224
4199,fctype4199,11,56,2433,323,805,227
4200,fctype4200,16,101,2423,376,859,245
4201,fctype4201,20,106,2413,402,886,250
4202,fctype4202,21,105,2401,408,914,250
4203,fctype4203,23,101,2388,391,942,251
4204,fctype4204,21,102,2374,376,969,249
4205,fctype4205,15,118,2364,362,997,244
4206,fctype4206,12,149,2360,335,1025,236
4207,fctype4207,12,196,2359,306,1053,217
4208,fctype4208,12,216,2365,277,1082,207
4209,fctype4209,9,176,2367,247,1110,225
4210,fctype4210,14,142,2364,218,1138,240
4211,fctype4211,19,143,2358,190,1167,244
4212,fctype4212,23,145,2352,162,1195,245
4213,fctype4213,25,136,2344,134,1224,249
4214,fctype4214,25,123,2334,108,1253,252
4215,fctype4215,22,115,2321,85,1282,251
4216,fctype4216,20,112,2312,60,1310,250
4217,fctype4217,22,108,2301,30,1339,251
4218,fctype4218,17,97,2288,0,1368,245
4219,fctype4219,16,298,2291,42,1426,174
4220,fctype4220,13,303,2299,60,1455,184
4221,fctype4221,10,308,2303,67,1484,191
4222,fctype4222,13,301,2307,85,1513,184
4223,fctype4223,12,306,2314,90,1543,185
4224,fctype4224,9,323,2317,85,1572,197
4225,fctype4225,7,335,2319,67,1560,205
4226,fctype4226,4,11,2320,30,1500,216
4227,fctype4227,6,306,2320,0,1470,203
4228,fctype4228,18,292,2333,60,1410,168
4229,fctype4229,23,288,2342,85,1380,151
4230,fctype4230,22,285,2369,127,1320,153
4231,fctype4231,15,300,2379,150,1290,176
4232,fctype4232,14,356,2385,175,1260,197
4233,fctype4233,19,340,2378,234,1170,176
4234,fctype4234,17,316,2383,255,1140,174
4235,fctype4235,20,294,2391,277,1110,160
4236,fctype4236,23,288,2402,297,1080,151
4237,fctype4237,22,288,2414,319,1050,152
4238,fctype4238,22,291,2426,339,1020,152
4239,fctype4239,22,296,2438,319,990,152
4240,fctype4240,20,302,2457,283,930,160
4241,fctype4241,21,300,2467,268,900,157
4242,fctype4242,10,321,2484,247,840,193
4243,fctype4243,8,63,2485,242,810,228
4244,fctype4244,18,91,2474,228,780,244
4245,fctype4245,18,99,2465,212,750,247
4246,fctype4246,19,106,2456,192,720,248
4247,fctype4247,20,106,2446,175,690,249
4248,fctype4248,20,103,2435,162,660,249
4249,fctype4249,21,106,2425,153,630,250
4250,fctype4250,24,111,2412,150,600,253
4251,fctype4251,25,111,2399,134,570,253
4252,fctype4252,24,106,2386,124,540,252
4253,fctype4253,23,100,2373,108,510,251
4254,fctype4254,22,97,2361,95,480,249
4255,fctype4255,19,98,2349,67,450,247
4256,fctype4256,16,101,2340,42,420,245
4257,fctype4257,14,101,2332,30,390,242
4258,fctype4258,12,99,2326,30,360,240
4259,fctype4259,34,315,2394,162,283,113
4260,fctype4260,32,310,2406,190,258,119
4261,fctype4261,29,308,2418,218,234,127
4262,fctype4262,29,306,2432,247,212,129
4263,fctype4263,28,305,2446,277,192,134
4264,fctype4264,26,301,2459,300,175,140
4265,fctype4265,22,298,2472,324,162,152
4266,fctype4266,18,297,2481,309,153,168
4267,fctype4267,11,294,2488,283,150,188
4268,fctype4268,4,311,2493,258,150,208
4269,fctype4269,2,36,2492,234,153,219
4270,fctype4270,6,81,2490,212,162,229
4271,fctype4271,10,79,2486,192,175,233
4272,fctype4272,12,47,2476,162,201,224
4273,fctype4273,13,35,2471,153,216,218
4274,fctype4274,14,27,2468,150,228,213
4275,fctype4275,12,348,2465,153,258,197
4276,fctype4276,10,334,2467,162,277,197
4277,fctype4277,12,301,2470,175,297,186
4278,fctype4278,15,287,2478,192,319,178
4279,fctype4279,12,286,2485,212,324,185
4280,fctype4280,12,291,2491,234,309,186
4281,fctype4281,15,295,2497,258,295,178
4282,fctype4282,15,300,2506,283,285,176
4283,fctype4283,13,306,2511,309,277,182
4284,fctype4284,10,319,2516,335,272,193
4285,fctype4285,8,320,2517,362,270,198
4286,fctype4286,11,292,2522,335,270,189
4287,fctype4287,10,291,2529,306,270,192
4288,fctype4288,7,327,2533,277,272,204
4289,fctype4289,7,53,2532,218,256,224
4290,fctype4290,12,82,2527,190,247,236
4291,fctype4291,14,90,2519,162,242,240
4292,fctype4292,13,92,2511,134,240,240
4293,fctype4293,11,85,2504,108,240,236
4294,fctype4294,18,333,2502,67,256,175
4295,fctype4295,18,330,2507,85,268,174
4296,fctype4296,17,325,2512,108,283,177
4297,fctype4297,12,327,2518,134,300,191
4298,fctype4298,5,349,2519,127,319,211
4299,fctype4299,8,81,2518,108,339,231
4300,fctype4300,10,94,2510,85,361,236
4301,fctype4301,6,108,2507,60,382,231
4302,fctype4302,9,91,2498,0,424,235
4303,fctype4303,3,58,2493,0,446,222
4304,fctype4304,8,290,2494,30,469,198
4305,fctype4305,9,292,2501,60,492,196
4306,fctype4306,6,99,2502,120,541,230
4307,fctype4307,11,125,2499,150,566,239
4308,fctype4308,17,123,2493,180,592,246
4309,fctype4309,24,113,2484,210,618,253
4310,fctype4310,28,114,2468,240,644,254
4311,fctype4311,27,117,2455,228,671,254
4312,fctype4312,27,116,2442,201,698,254
4313,fctype4313,27,115,2427,175,725,254
4314,fctype4314,25,120,2401,120,751,253
4315,fctype4315,24,124,2388,90,750,252
4316,fctype4316,20,127,2378,60,750,249
4317,fctype4317,16,115,2369,30,751,246
4318,fctype4318,18,349,2361,30,760,185
4319,fctype4319,24,340,2364,42,765,163
4320,fctype4320,27,336,2369,67,771,149
4321,fctype4321,29,336,2376,85,779,144
4322,fctype4322,29,331,2383,108,787,138
4323,fctype4323,30,326,2393,127,797,132
4324,fctype4324,29,327,2404,150,808,136
4325,fctype4325,28,332,2412,175,819,145
4326,fctype4326,25,351,2419,190,832,168
4327,fctype4327,22,24,2410,216,840,203
4328,fctype4328,17,359,2410,255,841,192
4329,fctype4329,22,30,2400,212,849,207
4330,fctype4330,24,45,2391,192,853,218
4331,fctype4331,22,59,2363,108,875,230
4332,fctype4332,26,63,2338,60,883,232
4333,fctype4333,22,52,2325,30,888,225
4334,fctype4334,22,348,2317,30,902,174
4335,fctype4335,24,336,2322,60,911,158
4336,fctype4336,22,320,2328,90,920,158
4337,fctype4337,19,292,2335,120,924,165
4338,fctype4338,22,280,2344,150,907,156
4339,fctype4339,26,287,2361,180,890,140
4340,fctype4340,26,297,2375,210,875,138
4341,fctype4341,26,307,2388,240,860,141
4342,fctype4342,28,321,2411,300,832,137
4343,fctype4343,26,327,2418,330,819,147
4344,fctype4344,25,331,2426,360,808,154
4345,fctype4345,24,332,2431,390,797,158
4346,fctype4346,23,325,2438,402,787,156
4347,fctype4347,24,317,2447,390,779,151
4348,fctype4348,22,317,2457,379,771,155
4349,fctype4349,19,314,2464,371,765,164
4350,fctype4350,14,308,2472,365,760,180
4351,fctype4351,5,68,2477,360,752,225
4352,fctype4352,13,76,2473,330,751,236
4353,fctype4353,17,73,2464,300,750,238
4354,fctype4354,19,71,2454,270,751,237
4355,fctype4355,18,70,2423,180,760,236
4356,fctype4356,20,74,2413,150,765,239
4357,fctype4357,19,77,2401,120,771,240
4358,fctype4358,17,81,2390,90,779,241
4359,fctype4359,20,85,2381,60,787,244
4360,fctype4360,22,83,2369,30,797,244
4361,fctype4361,19,302,2364,30,832,164
4362,fctype4362,20,297,2374,42,845,158
4363,fctype4363,20,297,2384,67,860,160
4364,fctype4364,21,299,2393,95,875,158
4365,fctype4365,17,296,2404,124,890,170
4366,fctype4366,8,277,2412,153,907,199
4367,fctype4367,8,215,2412,182,924,213
4368,fctype4368,11,189,2414,212,942,220
4369,fctype4369,13,178,2413,242,960,225
4370,fctype4370,10,183,2412,272,979,223
4371,fctype4371,7,168,2411,301,999,226
4372,fctype4372,6,160,2409,331,1019,227
4373,fctype4373,6,225,2410,361,997,212
4374,fctype4374,4,234,2418,391,968,212
4375,fctype4375,6,138,2416,421,940,230
4376,fctype4376,7,208,2410,451,911,215
4377,fctype4377,14,246,2417,481,882,190
4378,fctype4378,9,236,2424,511,854,205
4379,fctype4379,3,153,2426,541,825,223
4380,fctype4380,6,121,2425,571,797,230
4381,fctype4381,8,135,2422,601,769,233
4382,fctype4382,11,137,2418,631,741,237
4383,fctype4383,10,127,2411,644,713,237
4384,fctype4384,6,103,2408,618,685,231
4385,fctype4385,5,45,2407,591,658,222
4386,fctype4386,10,43,2406,564,631,222
4387,fctype4387,15,58,2398,537,604,230
4388,fctype4388,10,36,2390,510,577,219
4389,fctype4389,10,356,2392,484,551,204
4390,fctype4390,11,20,2392,458,525,212
4391,fctype4391,25,54,2376,408,474,226
4392,fctype4392,26,58,2365,384,450,229
4393,fctype4393,27,66,2351,361,426,234
4394,fctype4394,23,63,2337,339,404,233
4395,fctype4395,20,62,2329,319,382,233
4396,fctype4396,22,72,2318,297,361,239
4397,fctype4397,22,78,2305,277,339,242
4398,fctype4398,19,98,2281,234,297,247
4399,fctype4399,17,115,2272,212,277,247
4400,fctype4400,17,146,2265,192,258,241
4401,fctype4401,1,329,3372,95,4340,215
4402,fctype4402,0,315,3372,108,4312,217
4403,fctype4403,2,127,3372,127,4284,223
4404,fctype4404,8,133,3367,175,4228,233
4405,fctype4405,8,126,3363,190,4200,234
4406,fctype4406,7,101,3360,162,4173,233
4407,fctype4407,10,70,3357,134,4145,231
4408,fctype4408,18,62,3351,108,4117,232
4409,fctype4409,35,320,3379,210,3759,112
4410,fctype4410,32,326,3391,240,3732,126
4411,fctype4411,29,335,3400,270,3704,144
4412,fctype4412,26,337,3405,300,3677,154
4413,fctype4413,23,336,3411,330,3650,164
4414,fctype4414,11,109,3100,256,2382,240
4415,fctype4415,10,117,3095,228,2359,237
4416,fctype4416,12,115,3091,201,2337,240
4417,fctype4417,16,109,3084,175,2315,246
4418,fctype4418,19,109,3074,150,2293,249
4419,fctype4419,18,116,3064,127,2271,248
4420,fctype4420,16,126,3056,108,2249,245
4421,fctype4421,14,134,3050,85,2227,241
4422,fctype4422,9,41,3007,30,2123,221
4423,fctype4423,12,354,3005,42,2103,200
4424,fctype4424,16,343,3009,67,2083,187
4425,fctype4425,17,358,3010,60,2063,192
4426,fctype4426,18,329,3006,30,2005,173
4427,fctype4427,22,307,3017,60,1987,155
4428,fctype4428,19,307,3028,85,1968,165
4429,fctype4429,15,318,3035,108,1950,180
4430,fctype4430,15,324,3039,127,1932,181
4431,fctype4431,19,315,3045,150,1915,165
4432,fctype4432,25,308,3055,170,1897,145
4433,fctype4433,27,308,3067,192,1880,137
4434,fctype4434,27,310,3079,216,1864,137
4435,fctype4435,26,312,3090,242,1848,140
4436,fctype4436,27,308,3100,268,1832,136
4437,fctype4437,28,304,3113,295,1816,130
4438,fctype4438,25,309,3126,323,1801,143
4439,fctype4439,23,311,3135,350,1786,151
4440,fctype4440,24,308,3146,376,1772,148
4441,fctype4441,24,309,3156,402,1758,148
4442,fctype4442,26,309,3167,430,1744,141
4443,fctype4443,24,317,3179,457,1731,150
4444,fctype4444,21,320,3184,485,1717,161
4445,fctype4445,24,303,3191,513,1704,145
4446,fctype4446,36,284,3226,510,1678,102
4447,fctype4447,31,286,3249,484,1666,121
4448,fctype4448,22,295,3262,457,1655,151
4449,fctype4449,20,303,3272,430,1643,162
4450,fctype4450,15,319,3280,402,1633,181
4451,fctype4451,10,12,3279,350,1613,210
4452,fctype4452,13,322,3279,324,1604,187
4453,fctype4453,12,334,3288,300,1595,193
4454,fctype4454,14,42,3285,277,1587,222
4455,fctype4455,13,54,3277,255,1579,227
4456,fctype4456,9,49,3273,234,1572,224
4457,fctype4457,11,50,3269,212,1565,225
4458,fctype4458,15,52,3264,192,1559,227
4459,fctype4459,17,46,3255,175,1554,223
4460,fctype4460,15,17,3249,162,1549,207
4461,fctype4461,17,334,3250,153,1544,178
4462,fctype4462,19,327,3259,150,1541,170
4463,fctype4463,16,335,3264,153,1537,183
4464,fctype4464,13,321,3267,162,1535,185
4465,fctype4465,12,294,3273,175,1533,186
4466,fctype4466,7,258,3279,192,1531,204
4467,fctype4467,7,191,3280,212,1530,220
4468,fctype4468,11,173,3280,234,1507,227
