id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
4037,product-4037,45,55,87,21,159,222,189,156
4038,product-4038,205,288,117,117,102,109,124,174
4039,product-4039,182,234,48,90,74,129,201,99
4040,product-4040,97,106,63,60,41,111,139,132
4041,product-4041,117,179,196,38,74,185,135,159
4042,product-4042,230,310,125,153,42,175,215,69
4043,product-4043,56,111,179,72,117,177,261,38
4044,product-4044,198,236,229,73,41,161,160,114
4045,product-4045,65,146,160,172,83,237,161,58
4046,product-4046,219,314,93,153,45,222,103,225
4047,product-4047,163,173,149,216,225,132,179,178
4048,product-4048,129,190,138,206,79,165,111,196
4049,product-4049,100,178,82,67,46,91,64,65
4050,product-4050,201,240,32,105,63,56,124,118
4051,product-4051,195,285,130,198,60,95,88,22
4052,product-4052,152,191,114,218,52,138,25,80
4053,product-4053,35,83,170,46,184,157,110,154
4054,product-4054,65,95,18,139,58,87,148,108
4055,product-4055,86,173,15,50,29,181,164,94
4056,product-4056,206,263,91,117,156,109,178,140
4057,product-4057,110,111,22,123,141,52,140,160
4058,product-4058,97,168,197,148,219,140,96,109
4059,product-4059,84,109,51,161,169,192,226,23
4060,product-4060,77,123,64,175,221,188,17,135
4061,product-4061,109,149,54,44,140,228,122,118
4062,product-4062,128,166,161,249,110,143,173,41
4063,product-4063,94,124,61,95,63,150,182,102
4064,product-4064,113,145,103,111,27,136,130,179
4065,product-4065,158,159,102,115,80,211,92,84
4066,product-4066,146,187,54,121,122,150,87,213
4067,product-4067,229,309,231,150,179,142,169,231
4068,product-4068,163,196,112,192,70,41,217,121
4069,product-4069,54,102,188,78,177,137,126,34
4070,product-4070,163,215,204,238,147,79,125,183
4071,product-4071,103,190,186,149,66,246,123,44
4072,product-4072,219,273,129,157,200,49,114,56
4073,product-4073,71,105,7,84,152,175,51,93
4074,product-4074,18,89,93,46,96,273,188,103
4075,product-4075,93,188,206,28,227,154,74,60
4076,product-4076,81,107,89,191,133,38,52,40
4077,product-4077,54,120,188,117,200,205,171,84
4078,product-4078,39,79,162,142,122,126,115,221
4079,product-4079,92,103,81,230,207,119,218,68
4080,product-4080,176,176,1,68,111,59,132,162
4081,product-4081,52,66,177,148,71,189,260,31
4082,product-4082,85,153,184,270,247,199,117,179
4083,product-4083,76,125,137,182,80,197,162,41
4084,product-4084,175,204,86,120,249,160,42,22
4085,product-4085,177,256,139,126,111,20,78,175
4086,product-4086,112,132,112,109,150,62,139,92
4087,product-4087,89,101,137,241,164,30,104,190
4088,product-4088,27,67,117,80,52,93,131,165
4089,product-4089,181,269,27,171,109,155,129,98
4090,product-4090,48,61,52,75,75,20,179,238
4091,product-4091,198,281,43,52,109,66,192,199
4092,product-4092,92,118,170,120,26,14,84,199
4093,product-4093,33,89,72,81,114,179,86,224
4094,product-4094,218,279,166,63,198,155,105,146
4095,product-4095,149,191,206,173,172,142,177,173
4096,product-4096,35,119,156,48,232,208,50,26
4097,product-4097,96,146,176,152,21,185,249,58
4098,product-4098,172,181,72,100,168,88,198,66
4099,product-4099,173,248,190,174,191,82,16,251
4100,product-4100,90,137,227,112,4,179,171,120
4101,product-4101,76,105,188,170,149,166,82,203
4102,product-4102,214,229,71,39,226,235,117,8
4103,product-4103,54,94,57,113,138,50,220,175
4104,product-4104,87,114,214,100,159,18,134,147
4105,product-4105,76,91,113,89,139,190,107,12
4106,product-4106,170,248,225,89,82,130,21,95
4107,product-4107,42,96,32,78,202,79,55,162
4108,product-4108,135,172,71,193,65,72,233,162
4109,product-4109,128,191,31,237,21,43,239,175
4110,product-4110,150,225,132,214,91,192,160,181
4111,product-4111,44,53,19,199,40,28,206,106
4112,product-4112,178,206,88,282,23,137,159,214
4113,product-4113,116,147,204,145,75,119,108,118
4114,product-4114,114,142,45,166,60,199,117,196
4115,product-4115,37,107,83,79,103,120,49,188
4116,product-4116,189,273,25,55,142,127,121,115
4117,product-4117,129,137,82,102,18,138,121,132
4118,product-4118,90,104,70,76,44,230,69,109
4119,product-4119,238,309,134,199,229,140,111,196
4120,product-4120,64,73,124,220,163,29,34,190
4121,product-4121,153,202,129,128,98,68,182,108
4122,product-4122,82,120,63,245,47,131,150,19
4123,product-4123,140,157,215,114,201,181,11,164
4124,product-4124,44,102,125,68,219,110,117,236
4125,product-4125,132,200,183,171,195,57,173,155
4126,product-4126,120,156,267,139,80,92,58,83
4127,product-4127,114,165,101,135,157,78,106,250
4128,product-4128,113,201,31,126,143,44,118,174
4129,product-4129,43,52,98,101,237,93,195,180
4130,product-4130,196,217,21,108,182,30,89,159
4131,product-4131,45,128,94,69,161,81,202,163
4132,product-4132,161,260,85,130,101,95,7,59
4133,product-4133,53,57,215,20,168,156,37,140
4134,product-4134,198,255,129,27,156,163,175,145
4135,product-4135,174,197,39,205,78,72,92,45
4136,product-4136,73,163,28,159,93,204,50,47
4137,product-4137,86,96,57,104,63,279,89,185
4138,product-4138,168,179,254,217,120,33,73,179
4139,product-4139,89,151,156,110,103,203,189,146
4140,product-4140,125,145,206,130,123,235,181,174
4141,product-4141,185,216,47,126,178,197,56,91
4142,product-4142,156,185,36,131,43,182,71,118
4143,product-4143,104,114,98,168,76,61,136,130
4144,product-4144,109,124,30,76,159,178,85,137
4145,product-4145,42,43,189,186,130,139,230,227
4146,product-4146,226,311,125,53,45,146,2,227
4147,product-4147,91,142,142,119,65,39,90,63
4148,product-4148,124,133,206,66,207,197,175,234
4149,product-4149,90,184,56,115,75,76,158,125
4150,product-4150,216,229,202,176,139,190,73,211
4151,product-4151,199,266,120,83,98,205,179,29
4152,product-4152,107,111,54,213,7,178,147,214
4153,product-4153,101,111,71,115,32,209,44,61
4154,product-4154,246,336,54,33,116,6,173,17
4155,product-4155,136,210,66,147,146,68,151,205
4156,product-4156,197,273,116,154,126,193,184,45
4157,product-4157,205,222,189,40,190,213,97,39
4158,product-4158,10,83,118,29,129,133,114,217
4159,product-4159,165,250,88,165,160,270,125,174
4160,product-4160,67,69,72,176,82,120,201,153
4161,product-4161,283,371,96,236,205,136,189,188
4162,product-4162,189,279,47,268,106,209,214,76
4163,product-4163,166,174,184,134,120,65,238,255
4164,product-4164,58,129,48,29,113,196,60,77
4165,product-4165,11,59,117,224,201,64,197,77
4166,product-4166,196,295,207,217,24,200,31,126
4167,product-4167,39,109,77,203,152,96,217,7
4168,product-4168,61,79,159,16,158,114,75,63
4169,product-4169,161,224,83,107,120,227,27,55
4170,product-4170,57,132,216,86,20,112,119,74
4171,product-4171,106,107,190,189,189,168,56,153
4172,product-4172,214,255,80,73,167,18,95,207
4173,product-4173,73,125,125,71,44,93,95,187
4174,product-4174,97,141,112,202,133,56,131,143
4175,product-4175,126,184,216,26,187,145,76,187
4176,product-4176,195,204,202,89,117,28,228,144
4177,product-4177,129,178,78,29,184,248,16,252
4178,product-4178,40,126,170,103,140,236,195,58
4179,product-4179,93,182,117,186,29,103,124,136
4180,product-4180,136,153,49,9,51,62,212,250
4181,product-4181,154,175,102,177,108,122,115,26
4182,product-4182,85,98,193,186,57,159,197,66
4183,product-4183,51,105,59,199,141,33,10,143
4184,product-4184,256,321,129,177,110,82,117,210
4185,product-4185,180,259,141,134,205,70,4,210
4186,product-4186,168,228,180,133,253,35,136,141
4187,product-4187,108,144,116,88,120,86,45,97
4188,product-4188,99,191,161,181,142,63,43,194
4189,product-4189,40,129,208,204,67,157,178,153
4190,product-4190,128,173,189,218,197,83,70,224
4191,product-4191,75,105,130,125,90,205,245,156
4192,product-4192,144,198,118,235,176,109,64,258
4193,product-4193,184,257,52,207,115,134,92,145
4194,product-4194,75,169,28,128,203,134,165,180
4195,product-4195,178,188,230,197,166,77,0,164
4196,product-4196,190,224,72,176,136,97,150,97
4197,product-4197,203,224,64,112,123,145,173,142
4198,product-4198,52,96,177,76,223,172,23,127
4199,product-4199,211,274,132,35,192,188,54,165
4200,product-4200,75,127,112,1,189,110,222,76
4201,product-4201,128,194,132,133,216,195,176,230
4202,product-4202,263,349,159,143,23,55,60,49
4203,product-4203,87,122,187,181,80,64,159,73
4204,product-4204,160,243,122,234,188,208,71,148
4205,product-4205,180,192,106,118,86,238,199,174
4206,product-4206,154,228,183,132,9,31,46,64
4207,product-4207,128,134,168,74,146,224,130,72
4208,product-4208,38,116,183,182,87,142,69,174
4209,product-4209,110,175,72,66,113,129,168,222
4210,product-4210,9,104,212,137,123,182,57,102
4211,product-4211,163,205,11,110,129,173,170,192
4212,product-4212,209,245,186,93,180,163,188,243
4213,product-4213,177,269,191,214,154,103,154,117
4214,product-4214,202,230,143,169,187,57,40,158
4215,product-4215,76,122,139,64,24,292,202,69
4216,product-4216,58,145,140,196,100,180,113,161
4217,product-4217,98,189,125,227,202,171,191,70
4218,product-4218,93,166,188,213,44,43,199,50
4219,product-4219,64,102,111,22,79,227,185,14
4220,product-4220,48,110,43,212,182,8,38,188
4221,product-4221,48,79,155,186,58,224,51,273
4222,product-4222,54,117,55,62,192,102,30,138
4223,product-4223,67,96,272,183,82,74,104,172
4224,product-4224,185,191,213,112,64,167,179,217
4225,product-4225,197,265,168,54,172,186,195,79
4226,product-4226,124,125,92,159,205,21,181,128
4227,product-4227,180,191,199,208,142,76,139,14
4228,product-4228,164,167,20,182,108,189,194,196
4229,product-4229,51,102,110,126,197,88,30,164
4230,product-4230,143,220,23,95,44,90,88,155
4231,product-4231,98,109,208,195,209,77,138,126
4232,product-4232,52,78,25,30,65,201,221,153
4233,product-4233,155,215,117,137,116,109,172,112
4234,product-4234,22,80,183,90,137,183,232,131
4235,product-4235,43,46,61,82,27,63,160,195
4236,product-4236,129,175,45,21,40,47,180,195
4237,product-4237,63,123,94,135,128,54,151,190
4238,product-4238,181,200,54,210,241,34,192,210
4239,product-4239,89,175,46,103,169,94,195,184
4240,product-4240,238,291,181,184,232,156,120,75
4241,product-4241,81,88,29,78,185,38,69,164
4242,product-4242,109,183,181,129,210,186,57,117
4243,product-4243,176,269,62,181,140,152,64,105
4244,product-4244,102,162,209,179,202,133,141,18
4245,product-4245,168,265,137,219,211,91,5,197
4246,product-4246,170,182,173,160,211,91,153,106
4247,product-4247,221,285,119,86,141,45,41,165
4248,product-4248,167,200,138,90,170,209,202,124
4249,product-4249,132,207,169,212,87,42,103,59
4250,product-4250,185,193,11,75,203,144,115,265
4251,product-4251,172,213,154,133,42,54,117,77
4252,product-4252,61,129,64,159,206,164,94,222
4253,product-4253,177,260,19,94,141,45,17,82
4254,product-4254,70,115,120,184,111,180,205,25
4255,product-4255,189,251,86,85,65,88,188,197
4256,product-4256,142,236,108,21,13,91,72,187
4257,product-4257,85,128,16,139,65,94,181,116
4258,product-4258,93,112,11,153,120,69,71,154
4259,product-4259,59,132,31,164,39,96,110,196
4260,product-4260,198,232,160,74,195,78,11,143
4261,product-4261,216,253,1,194,102,77,170,21
4262,product-4262,115,116,51,207,214,159,244,76
4263,product-4263,65,118,71,212,147,237,28,182
4264,product-4264,36,97,60,53,180,94,154,217
4265,product-4265,43,102,186,148,134,141,188,35
4266,product-4266,169,242,203,126,121,147,108,118
4267,product-4267,184,228,78,44,56,127,116,167
4268,product-4268,131,146,161,187,170,212,43,43
4269,product-4269,49,68,18,74,115,160,98,86
4270,product-4270,210,216,80,84,145,113,124,95
4271,product-4271,141,150,152,67,48,176,165,46
4272,product-4272,188,223,207,180,187,201,232,179
4273,product-4273,141,212,26,16,84,165,147,190
4274,product-4274,67,148,26,166,150,230,38,66
4275,product-4275,161,165,114,125,163,148,24,39
4276,product-4276,149,152,208,29,173,280,126,173
4277,product-4277,125,164,233,14,53,13,122,222
4278,product-4278,215,257,159,167,203,80,202,59
4279,product-4279,80,122,126,70,138,175,75,212
4280,product-4280,160,163,47,168,116,162,110,163
4281,product-4281,114,126,179,164,141,139,233,179
4282,product-4282,79,149,228,59,82,174,161,24
4283,product-4283,153,226,130,41,150,201,189,35
4284,product-4284,131,204,211,193,195,189,229,80
4285,product-4285,18,69,260,52,199,56,184,113
4286,product-4286,233,274,45,74,177,194,46,257
4287,product-4287,14,90,60,221,199,94,103,213
4288,product-4288,158,239,209,157,187,189,144,162
4289,product-4289,139,217,142,106,196,165,38,162
4290,product-4290,179,236,167,93,123,180,18,11
4291,product-4291,145,156,156,33,169,244,25,198
4292,product-4292,121,131,65,52,205,108,180,135
4293,product-4293,56,103,44,103,148,28,150,130
4294,product-4294,72,102,188,80,141,62,125,117
4295,product-4295,51,132,53,30,37,225,57,122
4296,product-4296,203,267,64,177,133,77,29,256
4297,product-4297,233,269,108,108,178,72,79,101
4298,product-4298,68,94,72,77,84,106,127,90
4299,product-4299,76,136,77,176,90,107,31,84
4300,product-4300,150,180,240,71,140,176,28,195
4301,product-4301,56,148,152,32,244,158,86,122
4302,product-4302,146,207,6,124,98,66,192,22
4303,product-4303,198,213,25,102,168,107,198,57
4304,product-4304,91,164,105,205,108,143,21,215
4305,product-4305,112,182,105,118,147,101,170,162
4306,product-4306,96,132,131,143,77,206,216,72
4307,product-4307,77,160,141,76,187,169,225,164
4308,product-4308,139,205,140,89,58,160,189,219
4309,product-4309,183,245,215,61,121,34,50,159
4310,product-4310,99,155,140,141,140,136,237,93
4311,product-4311,112,178,74,67,151,139,153,43
4312,product-4312,168,258,142,70,150,53,20,100
4313,product-4313,112,120,156,256,217,200,140,27
4314,product-4314,165,195,158,2,194,116,194,68
4315,product-4315,67,96,156,190,176,115,104,156
4316,product-4316,126,206,121,123,175,202,219,203
4317,product-4317,57,83,109,126,113,101,13,194
4318,product-4318,30,31,28,137,192,194,122,198
4319,product-4319,208,221,9,117,108,39,72,156
4320,product-4320,227,228,192,107,172,94,82,233
4321,product-4321,108,179,78,64,182,100,146,106
4322,product-4322,200,269,242,208,189,138,12,222
4323,product-4323,225,259,123,181,182,64,82,170
4324,product-4324,102,190,151,114,60,183,14,86
4325,product-4325,74,124,93,66,48,71,101,235
4326,product-4326,211,231,103,176,40,201,210,227
4327,product-4327,137,163,109,99,76,28,118,82
4328,product-4328,124,170,103,172,148,177,157,137
4329,product-4329,68,160,81,207,57,149,47,56
4330,product-4330,39,40,168,165,201,80,121,168
4331,product-4331,58,95,146,47,65,226,205,193
4332,product-4332,202,287,94,147,239,193,47,184
4333,product-4333,194,207,104,74,60,200,57,141
4334,product-4334,71,134,165,17,144,73,166,93
4335,product-4335,134,216,91,12,94,80,234,112
4336,product-4336,182,258,139,62,150,177,52,135
4337,product-4337,29,33,223,12,38,235,60,219
4338,product-4338,56,137,189,161,133,76,78,97
4339,product-4339,98,110,195,37,131,172,30,80
4340,product-4340,63,123,187,58,52,252,96,178
4341,product-4341,96,151,148,248,87,111,167,8
4342,product-4342,218,291,153,183,195,120,226,92
4343,product-4343,41,67,74,170,60,114,25,152
4344,product-4344,134,155,206,100,163,99,173,181
4345,product-4345,44,63,106,160,5,137,146,249
4346,product-4346,118,165,164,35,26,185,237,161
4347,product-4347,208,268,163,199,48,210,37,60
4348,product-4348,194,236,148,71,152,177,153,108
4349,product-4349,165,229,104,192,174,52,125,172
4350,product-4350,76,109,33,163,156,110,53,94
4351,product-4351,39,86,142,95,97,78,215,69
4352,product-4352,97,130,200,163,181,51,202,66
4353,product-4353,5,35,70,164,40,117,72,144
4354,product-4354,122,217,178,48,200,187,89,107
4355,product-4355,105,175,54,69,76,85,152,47
4356,product-4356,186,246,151,76,92,213,83,207
4357,product-4357,192,274,73,184,113,65,97,218
4358,product-4358,144,239,83,37,85,199,174,126
4359,product-4359,194,220,26,113,137,69,56,28
4360,product-4360,179,191,55,80,74,64,64,138
4361,product-4361,80,169,167,138,68,77,59,162
4362,product-4362,41,43,99,96,158,178,105,159
4363,product-4363,143,212,90,157,235,11,20,147
4364,product-4364,132,220,136,60,151,77,193,214
4365,product-4365,198,285,134,125,118,155,54,129
4366,product-4366,28,56,163,90,89,159,39,25
4367,product-4367,83,89,56,191,31,150,40,107
4368,product-4368,129,160,80,167,88,93,196,34
4369,product-4369,80,154,250,154,145,107,225,191
4370,product-4370,24,55,234,206,142,72,67,76
4371,product-4371,206,257,194,198,139,203,185,168
4372,product-4372,157,248,199,103,91,11,50,68
4373,product-4373,87,157,114,60,212,36,147,183
4374,product-4374,57,61,11,66,51,237,41,89
4375,product-4375,77,81,45,174,99,134,222,203
4376,product-4376,52,74,13,129,124,226,199,22
4377,product-4377,102,112,156,81,92,132,45,224
4378,product-4378,174,236,24,249,122,212,66,78
4379,product-4379,174,203,133,131,237,109,59,49
4380,product-4380,185,223,38,188,217,115,167,53
4381,product-4381,99,185,182,39,85,105,188,147
4382,product-4382,16,17,87,106,192,19,150,59
4383,product-4383,150,206,201,287,6,126,17,64
4384,product-4384,103,132,127,218,59,170,28,225
4385,product-4385,88,123,186,61,37,230,128,47
4386,product-4386,151,164,107,234,65,215,25,258
4387,product-4387,231,242,227,55,194,148,85,41
4388,product-4388,68,118,114,106,109,130,141,129
4389,product-4389,153,231,102,19,176,94,29,199
4390,product-4390,179,195,171,129,90,75,54,187
4391,product-4391,127,150,228,252,56,169,129,117
4392,product-4392,107,184,117,241,25,68,130,136
4393,product-4393,81,143,132,194,152,104,178,112
4394,product-4394,64,121,107,152,131,53,129,88
4395,product-4395,58,109,115,179,5,122,7,144
4396,product-4396,132,196,212,128,105,51,88,41
4397,product-4397,146,163,182,74,130,143,82,120
4398,product-4398,175,188,188,126,111,177,132,239
4399,product-4399,152,181,158,173,203,135,177,99
4400,product-4400,93,121,178,128,127,145,214,171
4401,product-4401,178,202,52,38,34,28,246,174
4402,product-4402,82,132,28,52,113,46,38,240
4403,product-4403,180,266,120,176,79,159,119,153
4404,product-4404,209,231,220,127,94,37,144,58
4405,product-4405,100,110,94,106,173,165,135,46
4406,product-4406,172,258,180,203,65,77,121,117
4407,product-4407,173,176,87,77,175,66,153,136
4408,product-4408,136,169,93,174,237,205,25,92
4409,product-4409,234,278,182,127,82,133,155,164
4410,product-4410,115,140,186,220,110,64,168,115
4411,product-4411,132,141,204,76,193,44,149,44
4412,product-4412,21,76,151,32,53,167,117,83
4413,product-4413,220,222,20,50,189,142,129,183
4414,product-4414,212,236,142,95,198,196,71,208
4415,product-4415,169,229,145,176,82,154,112,84
4416,product-4416,200,232,54,130,117,93,58,199
4417,product-4417,102,184,210,40,68,105,195,126
4418,product-4418,81,171,178,88,86,140,104,89
4419,product-4419,150,227,137,70,123,115,36,109
4420,product-4420,15,15,108,99,214,134,129,184
4421,product-4421,81,173,75,99,8,29,101,46
4422,product-4422,132,208,21,197,14,232,221,23
4423,product-4423,15,45,116,94,200,201,178,20
4424,product-4424,115,204,194,133,128,252,177,39
4425,product-4425,167,223,54,150,56,96,124,202
4426,product-4426,114,165,91,163,30,190,37,186
4427,product-4427,123,177,257,205,66,25,252,86
4428,product-4428,32,126,97,24,65,106,167,102
4429,product-4429,179,190,198,141,221,97,207,69
4430,product-4430,182,251,96,178,178,141,57,161
4431,product-4431,33,93,242,116,123,13,199,33
4432,product-4432,228,229,150,51,164,248,104,145
4433,product-4433,229,249,19,123,125,117,51,97
4434,product-4434,77,93,192,159,123,148,125,91
4435,product-4435,194,253,13,147,58,64,197,82
4436,product-4436,235,298,195,218,169,45,66,216
4437,product-4437,39,134,46,101,79,78,232,144
4438,product-4438,34,103,19,154,46,64,106,57
4439,product-4439,148,204,192,56,140,63,67,163
4440,product-4440,163,211,18,218,148,37,80,99
4441,product-4441,178,263,141,14,80,163,188,46
4442,product-4442,73,133,26,91,78,35,94,269
4443,product-4443,172,228,23,217,194,85,134,126
4444,product-4444,28,49,158,138,234,157,196,252
4445,product-4445,99,186,153,120,29,159,129,84
4446,product-4446,48,83,205,124,130,135,212,91
4447,product-4447,8,41,170,155,115,194,191,53
4448,product-4448,139,234,186,162,52,205,55,78
4449,product-4449,145,151,143,224,209,144,139,89
4450,product-4450,177,258,112,160,143,66,143,14
4451,product-4451,129,192,229,31,147,181,87,105
4452,product-4452,62,65,137,35,115,135,215,127
4453,product-4453,20,54,119,46,217,205,138,135
4454,product-4454,131,218,228,53,46,89,28,204
4455,product-4455,70,85,54,77,153,141,78,56
4456,product-4456,27,82,8,160,219,7,223,8
4457,product-4457,97,127,156,123,80,196,160,196
4458,product-4458,47,101,191,162,157,24,77,139
4459,product-4459,173,258,101,187,215,147,152,172
4460,product-4460,23,31,187,102,216,158,78,97
4461,product-4461,126,189,25,205,25,143,183,35
4462,product-4462,187,280,103,218,108,71,91,184
4463,product-4463,79,92,194,136,122,81,115,106
4464,product-4464,189,212,65,77,69,107,57,68
4465,product-4465,45,67,226,174,128,31,55,153
4466,product-4466,48,69,70,137,145,137,185,191
4467,product-4467,194,263,219,103,33,179,27,78
4468,product-4468,139,232,155,113,194,195,79,136
4469,product-4469,64,150,126,79,196,58,191,245
4470,product-4470,190,279,100,140,182,87,164,38
4471,product-4471,117,207,134,93,264,105,105,183
4472,product-4472,171,212,42,187,79,162,199,82
4473,product-4473,29,50,90,154,99,52,46,109
4474,product-4474,233,273,87,175,218,24,49,76
4475,product-4475,185,243,83,129,63,173,28,198
4476,product-4476,70,140,164,180,167,138,110,152
4477,product-4477,86,95,184,83,48,184,190,138
4478,product-4478,257,300,186,25,198,73,88,99
4479,product-4479,111,167,196,76,105,94,101,41
4480,product-4480,111,168,59,44,148,47,25,187
4481,product-4481,82,138,94,91,179,54,149,18
4482,product-4482,178,253,121,223,202,153,1,135
4483,product-4483,26,97,57,201,207,180,130,236
4484,product-4484,20,93,217,41,150,54,176,101
4485,product-4485,94,113,159,66,97,210,108,61
4486,product-4486,139,215,46,233,226,88,45,68
4487,product-4487,57,64,112,179,168,115,166,184
4488,product-4488,98,126,51,103,191,140,183,127
4489,product-4489,236,304,110,199,105,97,188,162
4490,product-4490,159,160,215,191,135,171,184,62
4491,product-4491,54,61,92,223,149,69,134,126
4492,product-4492,31,84,21,123,172,209,205,47
4493,product-4493,218,299,130,173,179,194,235,37
4494,product-4494,233,301,114,149,245,208,72,245
4495,product-4495,231,257,280,143,199,95,185,31
4496,product-4496,175,224,213,213,66,132,40,164
4497,product-4497,86,116,83,218,114,38,231,156
4498,product-4498,29,48,140,239,176,152,147,119
4499,product-4499,140,210,159,108,186,64,126,113
4500,product-4500,7,67,53,114,178,122,133,139
4501,product-4501,168,188,147,55,156,210,217,146
4502,product-4502,105,107,39,145,79,163,31,138
4503,product-4503,141,176,221,37,195,192,127,217
4504,product-4504,187,277,197,138,35,117,260,43
4505,product-4505,165,199,78,203,194,90,140,207
4506,product-4506,69,107,92,115,199,142,95,50
4507,product-4507,221,245,90,112,221,74,154,230
4508,product-4508,151,170,128,153,70,131,160,113
4509,product-4509,137,155,43,27,116,135,247,93
4510,product-4510,129,216,45,27,200,48,59,87
4511,product-4511,120,158,196,148,73,125,60,197
4512,product-4512,200,287,182,132,189,224,56,42
4513,product-4513,136,186,102,118,136,119,154,279
4514,product-4514,153,242,10,204,166,96,25,124
4515,product-4515,91,125,83,120,59,9,11,102
4516,product-4516,97,136,130,52,27,42,104,39
4517,product-4517,162,253,61,86,188,142,187,138
4518,product-4518,36,49,28,173,40,43,90,3
4519,product-4519,51,95,47,194,111,51,107,160
4520,product-4520,155,220,162,65,291,212,44,150
4521,product-4521,64,73,19,85,43,104,223,36
4522,product-4522,66,162,158,69,122,63,176,16
4523,product-4523,72,102,28,101,30,210,136,146
4524,product-4524,235,278,136,71,155,22,141,204
4525,product-4525,83,160,78,132,23,98,110,166
4526,product-4526,113,126,211,108,151,77,122,27
4527,product-4527,40,126,70,102,217,198,73,149
4528,product-4528,145,206,126,129,0,98,248,12
4529,product-4529,84,173,192,92,26,163,56,58
4530,product-4530,241,324,21,196,104,91,201,40
4531,product-4531,193,224,214,132,60,183,112,137
4532,product-4532,83,166,183,115,164,17,47,150
4533,product-4533,76,89,135,151,46,130,55,142
4534,product-4534,57,118,67,156,139,147,50,53
4535,product-4535,142,220,105,82,103,53,175,103
4536,product-4536,116,122,176,139,197,189,153,145
4537,product-4537,26,62,213,83,77,130,22,45
4538,product-4538,16,87,198,120,143,46,120,47
4539,product-4539,67,165,99,123,122,24,60,73
4540,product-4540,199,290,126,97,86,59,72,24
4541,product-4541,144,243,209,192,25,247,178,38
4542,product-4542,135,184,156,198,96,133,163,74
4543,product-4543,100,125,152,183,142,126,190,158
4544,product-4544,140,188,126,190,58,229,193,169
4545,product-4545,136,208,222,125,212,126,36,13
4546,product-4546,25,77,9,210,154,77,2,67
4547,product-4547,180,271,168,3,35,39,84,111
4548,product-4548,107,194,67,130,222,182,82,188
4549,product-4549,145,183,53,152,63,174,145,125
4550,product-4550,274,306,6,55,138,56,45,87
4551,product-4551,110,187,75,47,111,112,54,72
4552,product-4552,161,253,145,201,123,205,151,232
4553,product-4553,59,102,78,158,105,180,167,68
4554,product-4554,52,115,153,82,174,131,141,223
4555,product-4555,154,195,244,166,145,75,193,182
4556,product-4556,118,188,65,232,26,106,165,169
4557,product-4557,128,193,18,82,231,232,177,220
4558,product-4558,252,281,9,188,90,113,114,144
4559,product-4559,27,100,215,159,34,35,132,196
4560,product-4560,118,179,148,32,80,90,108,45
4561,product-4561,15,56,235,32,207,170,113,208
4562,product-4562,98,135,108,57,85,132,126,204
4563,product-4563,108,164,197,167,209,181,126,104
4564,product-4564,256,330,113,174,27,164,11,205
4565,product-4565,166,181,157,178,72,62,66,134
4566,product-4566,21,35,141,123,115,82,148,175
4567,product-4567,252,315,177,109,9,100,187,89
4568,product-4568,180,234,160,167,62,182,162,51
4569,product-4569,80,124,51,235,144,213,119,117
4570,product-4570,154,217,36,161,181,24,211,162
4571,product-4571,100,159,202,32,39,181,144,126
4572,product-4572,227,286,15,59,165,154,42,228
4573,product-4573,124,158,151,193,158,255,158,116
4574,product-4574,126,150,155,188,93,227,200,223
4575,product-4575,97,146,127,7,83,108,61,188
4576,product-4576,205,269,170,72,237,79,124,194
4577,product-4577,211,304,103,13,181,65,21,83
4578,product-4578,149,199,28,198,195,201,6,185
4579,product-4579,45,81,99,145,101,135,128,171
4580,product-4580,164,209,47,232,86,135,195,234
4581,product-4581,247,337,105,190,231,258,182,251
4582,product-4582,53,61,170,134,70,216,55,181
4583,product-4583,207,250,119,126,183,118,33,145
4584,product-4584,87,159,71,179,97,146,83,47
4585,product-4585,155,193,118,46,102,221,199,45
4586,product-4586,49,94,111,219,136,199,182,31
4587,product-4587,93,150,159,59,39,22,186,43
4588,product-4588,76,162,131,107,38,217,67,221
4589,product-4589,124,176,128,63,164,70,154,68
4590,product-4590,186,275,138,198,94,90,188,173
4591,product-4591,159,166,203,48,90,144,200,139
4592,product-4592,83,95,197,189,50,89,202,154
4593,product-4593,196,287,79,43,124,85,122,26
4594,product-4594,203,237,91,21,93,63,115,201
4595,product-4595,180,270,88,145,56,51,81,175
4596,product-4596,14,51,75,92,98,68,179,208
4597,product-4597,117,202,12,190,22,93,149,194
4598,product-4598,232,317,211,112,146,158,55,196
4599,product-4599,69,87,134,205,204,198,121,128
4600,product-4600,182,264,108,78,241,147,189,91
4601,product-4601,225,226,119,224,91,225,16,31
4602,product-4602,137,141,104,127,4,145,178,19
4603,product-4603,129,218,123,66,30,42,95,159
4604,product-4604,231,235,160,267,129,97,38,90
4605,product-4605,17,97,160,81,133,34,53,180
4606,product-4606,193,230,109,123,45,163,195,98
4607,product-4607,111,113,196,183,63,88,201,152
4608,product-4608,202,219,29,78,192,107,215,86
4609,product-4609,219,271,68,236,184,121,39,19
4610,product-4610,203,231,73,43,183,117,144,168
4611,product-4611,159,182,104,130,149,45,186,133
4612,product-4612,191,241,201,177,110,9,207,209
4613,product-4613,9,22,192,238,222,96,56,54
4614,product-4614,173,204,117,50,122,133,91,44
4615,product-4615,39,50,14,231,87,176,230,205
4616,product-4616,201,228,144,199,191,78,78,97
4617,product-4617,89,172,257,46,92,161,67,19
