id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
1752,customer-1752,110,192,156,205,126,237,49,228
1753,customer-1753,45,122,64,211,40,70,163,62
1754,customer-1754,200,290,22,83,98,91,20,128
1755,customer-1755,78,130,163,177,235,102,163,150
1756,customer-1756,198,221,91,208,152,15,100,211
1757,customer-1757,31,116,189,38,105,17,71,132
1758,customer-1758,185,215,186,243,149,126,201,30
1759,customer-1759,19,36,217,43,51,216,212,164
1760,customer-1760,93,162,60,43,144,170,125,61
1761,customer-1761,205,257,194,186,181,60,97,105
1762,customer-1762,85,102,22,182,154,70,102,85
1763,customer-1763,73,122,78,13,196,56,49,165
1764,customer-1764,90,99,146,83,257,173,196,206
1765,customer-1765,155,249,212,97,156,226,197,66
1766,customer-1766,209,290,129,137,25,138,180,16
1767,customer-1767,130,223,210,85,19,161,151,33
1768,customer-1768,87,142,108,151,180,136,123,38
1769,customer-1769,182,239,143,90,119,185,79,134
1770,customer-1770,174,246,133,143,151,137,60,23
1771,customer-1771,170,236,103,19,158,176,183,28
1772,customer-1772,55,87,24,18,147,168,28,273
1773,customer-1773,187,224,31,259,180,115,127,207
1774,customer-1774,203,252,148,191,188,115,195,150
1775,customer-1775,236,314,148,135,200,207,33,135
1776,customer-1776,226,305,47,101,79,32,69,161
1777,customer-1777,91,130,114,148,211,69,240,77
1778,customer-1778,88,183,72,97,7,195,90,204
1779,customer-1779,42,61,173,163,139,109,177,62
1780,customer-1780,42,64,54,27,76,83,58,69
1781,customer-1781,124,152,202,24,139,120,72,85
1782,customer-1782,260,291,215,163,198,99,61,128
1783,customer-1783,99,111,125,104,42,146,79,140
1784,customer-1784,183,208,142,222,58,102,185,31
1785,customer-1785,128,140,139,130,103,72,33,203
1786,customer-1786,177,259,193,95,28,35,132,103
1787,customer-1787,27,85,43,20,14,179,127,137
1788,customer-1788,172,193,147,190,60,20,180,86
1789,customer-1789,52,116,123,76,29,196,175,123
1790,customer-1790,152,241,98,188,141,41,174,162
1791,customer-1791,43,112,96,76,67,72,171,90
1792,customer-1792,140,170,52,33,180,137,73,202
1793,customer-1793,37,104,160,139,32,199,80,63
1794,customer-1794,146,191,121,127,81,44,22,79
1795,customer-1795,200,211,127,32,122,70,93,178
1796,customer-1796,160,171,169,191,181,190,207,91
1797,customer-1797,24,116,9,157,73,191,166,5
1798,customer-1798,65,110,40,74,156,38,107,28
1799,customer-1799,103,144,110,251,137,76,162,172
1800,customer-1800,10,92,165,42,150,19,68,85
1801,customer-1801,59,141,42,83,106,216,138,179
1802,customer-1802,56,62,49,65,139,162,163,191
1803,customer-1803,180,189,120,226,34,156,130,77
1804,customer-1804,36,75,188,74,196,144,117,22
1805,customer-1805,58,153,231,213,34,9,8,93
1806,customer-1806,238,298,196,45,156,125,201,52
1807,customer-1807,64,148,200,45,113,205,142,218
1808,customer-1808,60,98,156,123,153,214,197,209
1809,customer-1809,184,279,200,143,237,151,82,141
1810,customer-1810,37,42,165,93,56,135,49,143
1811,customer-1811,189,259,105,119,191,188,121,122
1812,customer-1812,99,138,56,55,238,38,2,114
1813,customer-1813,141,187,74,87,191,119,206,33
1814,customer-1814,165,234,39,177,99,25,220,163
1815,customer-1815,208,285,172,156,96,160,58,26
1816,customer-1816,152,209,94,155,166,189,135,108
1817,customer-1817,208,265,62,215,201,250,77,15
1818,customer-1818,134,205,46,192,201,145,98,117
1819,customer-1819,65,108,156,126,171,141,50,29
1820,customer-1820,113,155,152,16,92,142,81,39
1821,customer-1821,74,104,73,43,135,90,198,113
1822,customer-1822,123,145,45,133,62,19,119,91
1823,customer-1823,141,141,53,85,111,164,132,144
1824,customer-1824,79,132,105,38,109,103,105,95
1825,customer-1825,39,41,63,117,86,144,44,122
1826,customer-1826,154,165,93,206,92,52,40,147
1827,customer-1827,144,195,181,121,133,92,11,184
1828,customer-1828,63,139,36,53,72,207,242,195
1829,customer-1829,41,68,159,58,96,24,214,159
1830,customer-1830,83,142,44,9,148,74,59,243
1831,customer-1831,59,142,143,68,60,116,169,90
1832,customer-1832,39,121,193,60,93,44,178,173
1833,customer-1833,65,109,59,143,181,24,96,97
1834,customer-1834,59,74,35,157,25,105,74,126
1835,customer-1835,10,12,189,84,49,19,182,65
1836,customer-1836,151,224,61,139,71,147,95,85
1837,customer-1837,81,85,128,58,18,195,234,50
1838,customer-1838,198,236,48,135,106,225,81,134
1839,customer-1839,68,155,71,90,253,148,152,31
1840,customer-1840,214,245,144,155,91,107,195,77
1841,customer-1841,239,276,188,182,167,129,232,131
1842,customer-1842,219,255,91,101,104,242,115,89
1843,customer-1843,145,201,121,73,174,56,175,176
1844,customer-1844,246,308,165,43,216,189,195,117
1845,customer-1845,183,233,99,124,62,113,9,105
1846,customer-1846,195,284,200,141,190,216,104,80
1847,customer-1847,25,98,83,193,197,41,24,159
1848,customer-1848,191,240,183,94,78,114,48,72
1849,customer-1849,109,124,129,148,48,165,275,98
1850,customer-1850,144,215,192,178,204,212,193,110
1851,customer-1851,144,235,17,220,43,51,87,153
1852,customer-1852,138,225,71,120,74,161,40,177
1853,customer-1853,206,287,92,74,244,39,67,168
1854,customer-1854,88,168,181,198,208,84,138,149
1855,customer-1855,64,158,61,47,173,47,151,112
1856,customer-1856,206,225,240,49,145,188,44,102
1857,customer-1857,92,136,46,186,93,94,197,48
1858,customer-1858,192,260,261,99,134,120,189,97
1859,customer-1859,95,127,171,55,120,143,125,138
1860,customer-1860,165,211,156,77,68,29,59,105
1861,customer-1861,140,166,111,135,208,106,175,79
1862,customer-1862,99,124,61,55,140,30,106,206
1863,customer-1863,124,187,191,81,260,72,88,243
1864,customer-1864,73,155,138,100,93,92,88,75
1865,customer-1865,209,268,21,93,202,130,211,187
1866,customer-1866,119,199,23,180,196,117,190,223
1867,customer-1867,165,252,54,121,162,193,67,144
1868,customer-1868,104,136,231,117,41,196,78,105
1869,customer-1869,106,165,69,108,111,24,131,95
1870,customer-1870,159,178,151,216,250,206,27,52
1871,customer-1871,72,162,134,104,219,172,180,170
1872,customer-1872,130,189,138,140,40,51,129,256
1873,customer-1873,87,106,230,43,104,20,185,34
1874,customer-1874,157,248,153,15,104,48,70,161
1875,customer-1875,78,133,169,117,36,45,191,160
1876,customer-1876,220,265,150,43,26,95,174,55
1877,customer-1877,74,142,128,103,200,166,118,138
1878,customer-1878,157,181,79,143,54,250,72,224
1879,customer-1879,79,169,177,210,203,177,239,67
1880,customer-1880,168,218,164,99,34,202,108,93
1881,customer-1881,197,200,160,53,58,128,65,22
1882,customer-1882,155,220,42,35,118,78,8,209
1883,customer-1883,82,141,21,37,165,111,133,40
1884,customer-1884,20,89,56,125,120,108,61,194
1885,customer-1885,60,128,60,60,169,96,45,143
1886,customer-1886,71,99,173,136,34,162,13,115
1887,customer-1887,121,191,7,122,153,182,57,122
1888,customer-1888,206,227,35,125,95,71,198,75
1889,customer-1889,91,173,58,222,71,54,97,129
1890,customer-1890,86,132,82,2,153,194,61,95
1891,customer-1891,168,173,6,78,206,47,200,80
1892,customer-1892,178,182,37,120,19,94,110,196
1893,customer-1893,185,220,54,18,181,162,50,6
1894,customer-1894,93,112,6,200,68,10,177,99
1895,customer-1895,202,203,113,76,216,170,128,202
1896,customer-1896,115,179,125,145,186,21,65,229
1897,customer-1897,175,221,140,195,107,177,197,67
1898,customer-1898,148,188,98,87,75,185,28,41
1899,customer-1899,34,78,92,24,69,110,108,201
1900,customer-1900,60,134,151,61,138,230,109,153
1901,customer-1901,168,194,91,191,265,168,165,174
1902,customer-1902,198,272,204,163,193,213,182,47
1903,customer-1903,146,243,183,75,209,180,121,207
1904,customer-1904,161,214,115,110,110,235,165,67
1905,customer-1905,110,202,145,130,110,112,238,65
1906,customer-1906,65,113,278,89,169,23,112,50
1907,customer-1907,154,244,249,98,119,144,247,83
1908,customer-1908,55,98,65,161,211,166,76,45
1909,customer-1909,102,185,156,186,89,121,253,168
1910,customer-1910,110,180,60,165,13,129,209,160
1911,customer-1911,166,233,157,184,131,182,43,198
1912,customer-1912,82,139,59,30,225,77,39,145
1913,customer-1913,126,168,112,57,132,186,222,85
1914,customer-1914,161,233,266,224,27,92,115,205
1915,customer-1915,159,186,155,62,163,174,172,143
1916,customer-1916,127,157,42,37,127,117,119,84
1917,customer-1917,130,152,190,176,80,31,33,77
1918,customer-1918,223,305,116,40,233,267,45,172
1919,customer-1919,142,224,58,233,247,194,197,129
1920,customer-1920,118,153,61,64,29,75,87,173
1921,customer-1921,100,119,202,137,55,116,233,15
1922,customer-1922,143,191,202,139,115,51,192,216
1923,customer-1923,139,183,177,218,72,179,58,76
1924,customer-1924,152,156,211,266,89,222,184,225
1925,customer-1925,125,201,159,189,94,206,72,199
1926,customer-1926,132,134,174,161,75,171,191,189
1927,customer-1927,214,293,91,150,35,96,50,151
1928,customer-1928,208,264,200,103,67,149,86,187
1929,customer-1929,248,277,50,42,195,135,132,87
1930,customer-1930,146,190,182,62,76,204,156,95
1931,customer-1931,89,91,270,131,124,158,197,138
1932,customer-1932,24,74,201,97,151,217,135,67
1933,customer-1933,96,137,96,77,227,24,200,182
1934,customer-1934,181,232,65,146,156,65,22,26
1935,customer-1935,160,227,129,169,118,118,202,138
1936,customer-1936,121,146,53,169,198,182,207,90
1937,customer-1937,192,226,113,140,200,125,200,183
1938,customer-1938,190,246,153,216,22,147,134,18
1939,customer-1939,122,184,219,158,48,139,178,94
1940,customer-1940,88,157,144,123,144,117,17,229
1941,customer-1941,150,173,153,91,99,163,45,103
1942,customer-1942,163,215,56,181,45,86,52,21
1943,customer-1943,42,103,227,77,169,110,126,89
1944,customer-1944,143,167,82,110,219,130,91,136
1945,customer-1945,117,132,161,110,234,107,27,168
1946,customer-1946,264,353,185,189,171,196,187,74
1947,customer-1947,230,316,231,120,55,36,32,160
1948,customer-1948,23,104,160,188,19,175,181,41
1949,customer-1949,115,170,40,95,52,171,35,173
1950,customer-1950,167,237,140,181,8,191,97,154
1951,customer-1951,127,173,85,86,171,167,17,71
1952,customer-1952,135,223,87,175,125,172,110,143
1953,customer-1953,164,245,205,173,144,275,184,125
1954,customer-1954,17,58,134,14,33,89,44,92
1955,customer-1955,104,177,145,54,65,166,113,15
1956,customer-1956,65,77,120,62,157,110,122,170
1957,customer-1957,203,272,43,120,166,203,235,120
1958,customer-1958,94,155,180,58,58,218,213,185
1959,customer-1959,97,182,90,74,120,38,71,141
1960,customer-1960,105,164,145,32,201,114,152,165
1961,customer-1961,157,206,137,147,237,119,151,136
1962,customer-1962,121,166,196,87,223,197,170,124
1963,customer-1963,139,145,46,167,58,169,108,196
1964,customer-1964,80,162,78,254,137,206,184,211
1965,customer-1965,117,129,5,173,150,218,83,108
1966,customer-1966,136,151,134,139,106,140,16,127
1967,customer-1967,130,212,133,51,65,114,79,116
1968,customer-1968,63,120,83,238,93,16,94,217
1969,customer-1969,142,169,221,68,79,22,163,182
1970,customer-1970,147,148,175,60,133,176,202,47
1971,customer-1971,99,189,164,210,46,166,225,80
1972,customer-1972,121,190,242,109,120,252,51,150
1973,customer-1973,177,266,149,41,61,167,85,37
1974,customer-1974,141,180,21,148,22,31,138,143
1975,customer-1975,88,160,211,23,219,70,152,80
1976,customer-1976,140,227,205,80,83,135,141,145
1977,customer-1977,200,241,97,11,175,131,250,196
1978,customer-1978,28,116,31,185,124,32,94,159
1979,customer-1979,12,34,106,204,83,85,105,100
1980,customer-1980,175,209,169,180,110,100,60,142
1981,customer-1981,43,132,79,237,27,195,171,88
1982,customer-1982,88,143,163,101,107,126,49,33
1983,customer-1983,100,197,135,49,36,89,210,67
1984,customer-1984,194,233,138,255,156,102,189,109
1985,customer-1985,146,183,271,143,75,71,90,178
1986,customer-1986,200,224,202,119,191,169,160,58
1987,customer-1987,97,188,179,80,35,132,166,219
1988,customer-1988,146,214,91,170,162,155,208,44
1989,customer-1989,96,178,93,199,105,58,95,142
1990,customer-1990,156,214,159,182,130,87,209,160
1991,customer-1991,186,275,196,98,69,150,198,87
1992,customer-1992,118,175,51,210,210,199,41,153
1993,customer-1993,97,154,45,184,207,58,195,168
1994,customer-1994,163,197,159,113,167,122,80,74
1995,customer-1995,153,182,248,56,141,110,6,160
1996,customer-1996,207,235,199,236,67,111,7,111
1997,customer-1997,249,252,111,86,104,29,92,161
1998,customer-1998,183,221,20,92,164,144,80,86
1999,customer-1999,226,240,51,0,74,108,176,40
2000,customer-2000,215,297,43,95,124,186,69,24
