id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
1826,product-1826,254,311,182,10,169,38,96,17
1827,product-1827,76,97,139,117,108,84,53,195
1828,product-1828,55,97,154,125,131,204,221,205
1829,product-1829,59,126,230,29,165,33,189,155
1830,product-1830,105,195,161,90,28,87,116,103
1831,product-1831,181,218,205,91,121,108,33,84
1832,product-1832,39,96,69,240,51,194,214,183
1833,product-1833,95,163,161,191,217,124,172,46
1834,product-1834,179,207,209,248,100,250,128,97
1835,product-1835,83,140,84,238,102,196,173,19
1836,product-1836,59,96,43,15,250,219,141,270
1837,product-1837,145,196,38,101,65,79,75,248
1838,product-1838,129,146,135,158,227,170,56,147
1839,product-1839,161,176,118,21,75,85,200,87
1840,product-1840,20,47,166,18,74,54,140,138
1841,product-1841,107,148,102,194,93,202,77,186
1842,product-1842,224,274,208,203,151,96,80,206
1843,product-1843,116,146,1,34,67,206,196,86
1844,product-1844,10,38,208,107,23,58,17,224
1845,product-1845,108,160,174,191,69,112,133,35
1846,product-1846,196,286,184,208,131,262,153,191
1847,product-1847,139,173,244,55,168,41,10,21
1848,product-1848,60,137,101,217,183,62,96,135
1849,product-1849,67,103,45,119,155,206,187,53
1850,product-1850,26,99,83,179,210,79,254,96
1851,product-1851,121,205,106,97,222,192,165,52
1852,product-1852,170,208,159,162,184,138,172,155
1853,product-1853,159,223,151,58,220,163,70,142
1854,product-1854,92,175,126,127,184,163,198,58
1855,product-1855,177,259,122,143,64,48,94,162
1856,product-1856,128,163,14,154,145,102,82,35
1857,product-1857,130,167,109,43,152,170,82,153
1858,product-1858,238,303,126,212,118,35,11,94
1859,product-1859,181,268,170,33,124,191,111,30
1860,product-1860,173,176,97,141,51,83,91,117
1861,product-1861,91,95,209,97,149,68,94,157
1862,product-1862,77,112,101,130,140,97,129,198
1863,product-1863,87,93,132,167,125,96,147,132
1864,product-1864,223,241,61,174,166,228,204,47
1865,product-1865,165,192,181,163,63,21,66,114
1866,product-1866,188,207,107,193,173,99,144,189
1867,product-1867,180,181,123,210,38,127,221,28
1868,product-1868,100,124,24,239,24,123,22,262
1869,product-1869,175,228,90,108,70,167,109,86
1870,product-1870,60,106,6,68,149,142,111,150
1871,product-1871,108,144,218,149,179,140,53,93
1872,product-1872,133,195,100,89,170,209,73,92
1873,product-1873,210,303,188,131,133,150,24,191
1874,product-1874,14,23,261,196,137,58,157,252
1875,product-1875,184,206,139,129,200,154,62,180
1876,product-1876,119,165,30,213,121,62,54,41
1877,product-1877,82,138,105,153,101,19,81,34
1878,product-1878,241,333,175,149,78,193,49,101
1879,product-1879,123,172,149,253,127,123,207,92
1880,product-1880,153,162,38,54,63,71,164,64
1881,product-1881,200,222,31,33,35,164,19,254
1882,product-1882,57,71,89,168,50,39,163,66
1883,product-1883,67,162,226,155,161,210,67,109
1884,product-1884,241,318,33,202,247,98,141,142
1885,product-1885,182,228,67,55,154,217,207,130
1886,product-1886,98,168,102,102,191,35,227,129
1887,product-1887,74,96,131,36,131,135,193,119
1888,product-1888,69,119,169,151,63,52,181,36
1889,product-1889,105,176,32,214,26,177,104,128
1890,product-1890,17,43,155,113,48,41,37,97
1891,product-1891,86,163,204,217,137,117,64,187
1892,product-1892,153,235,158,144,153,203,119,148
1893,product-1893,88,119,145,228,32,236,31,159
1894,product-1894,179,227,105,30,19,47,23,247
1895,product-1895,102,190,133,241,167,97,168,193
1896,product-1896,114,201,194,151,121,162,137,97
1897,product-1897,155,205,103,151,186,124,199,117
1898,product-1898,142,231,217,141,217,40,190,150
1899,product-1899,115,170,40,86,145,78,101,114
1900,product-1900,202,286,63,172,67,207,185,102
1901,product-1901,182,197,166,34,154,99,101,54
1902,product-1902,204,241,166,154,88,119,184,82
1903,product-1903,179,257,162,24,165,192,54,92
1904,product-1904,68,89,7,221,196,182,177,231
1905,product-1905,5,7,49,183,185,179,201,88
1906,product-1906,144,223,166,177,45,124,136,92
1907,product-1907,138,207,67,91,42,6,155,214
1908,product-1908,110,199,57,52,171,185,31,154
1909,product-1909,81,85,95,99,175,180,52,123
1910,product-1910,164,216,58,215,190,234,60,116
1911,product-1911,54,116,160,57,181,110,73,20
1912,product-1912,89,124,75,166,213,175,156,196
1913,product-1913,67,103,42,204,91,125,103,261
1914,product-1914,126,148,175,154,163,32,162,181
1915,product-1915,13,42,61,57,79,175,207,190
1916,product-1916,151,223,82,148,80,143,217,29
1917,product-1917,144,227,92,205,132,61,63,71
1918,product-1918,71,149,61,31,125,180,34,147
1919,product-1919,166,219,88,162,174,97,111,191
1920,product-1920,127,205,93,74,143,67,150,135
1921,product-1921,101,180,78,175,69,64,195,135
1922,product-1922,119,177,30,149,97,153,105,89
1923,product-1923,173,263,185,79,40,211,114,146
1924,product-1924,109,176,141,214,5,164,116,27
1925,product-1925,158,178,56,163,64,136,60,109
1926,product-1926,80,154,77,104,198,127,194,162
1927,product-1927,45,77,92,251,67,176,102,67
1928,product-1928,4,45,5,24,137,89,145,148
1929,product-1929,69,98,108,188,182,118,80,213
1930,product-1930,96,120,99,187,96,150,189,99
1931,product-1931,190,247,170,81,143,119,14,89
1932,product-1932,129,197,200,59,139,146,186,61
1933,product-1933,75,125,79,28,25,148,52,151
1934,product-1934,108,126,68,219,41,78,110,150
1935,product-1935,253,270,150,114,193,126,208,89
1936,product-1936,90,172,141,58,145,206,173,197
1937,product-1937,241,246,55,127,41,221,164,210
1938,product-1938,31,46,186,73,184,132,100,97
1939,product-1939,44,130,76,174,98,199,177,75
1940,product-1940,143,214,62,99,156,185,221,22
1941,product-1941,216,256,106,233,208,131,61,186
1942,product-1942,7,74,176,105,43,143,50,42
1943,product-1943,121,208,221,221,225,45,182,184
1944,product-1944,45,97,55,147,124,57,109,38
1945,product-1945,140,145,171,188,85,160,94,127
1946,product-1946,152,165,33,165,45,134,138,82
1947,product-1947,201,269,84,28,124,164,233,181
1948,product-1948,96,129,37,125,32,105,56,130
1949,product-1949,148,221,210,83,152,35,17,219
1950,product-1950,109,205,100,172,165,135,12,121
1951,product-1951,160,202,126,216,182,228,96,181
1952,product-1952,117,125,129,215,209,76,42,80
1953,product-1953,251,343,64,110,195,208,31,176
1954,product-1954,226,252,183,94,130,242,128,45
1955,product-1955,121,139,62,190,195,93,131,38
1956,product-1956,209,247,243,181,77,268,69,234
1957,product-1957,223,270,47,199,23,132,167,180
1958,product-1958,115,121,78,175,170,106,183,193
1959,product-1959,203,243,168,80,30,218,90,107
1960,product-1960,47,56,92,221,193,83,192,82
1961,product-1961,222,247,122,158,93,207,210,120
1962,product-1962,19,70,154,168,201,179,111,70
1963,product-1963,75,141,198,244,61,94,192,178
1964,product-1964,109,181,146,160,60,75,169,62
1965,product-1965,101,110,180,188,169,168,208,58
1966,product-1966,219,246,60,188,145,78,89,148
1967,product-1967,178,196,13,122,153,216,118,183
1968,product-1968,83,103,224,143,87,135,53,64
1969,product-1969,130,223,93,177,89,40,56,13
1970,product-1970,206,284,216,95,48,132,19,108
1971,product-1971,136,210,151,146,233,126,61,194
1972,product-1972,241,284,183,77,171,36,94,186
1973,product-1973,128,183,130,111,207,201,112,13
1974,product-1974,155,194,185,104,15,184,141,123
1975,product-1975,211,245,199,63,190,79,53,189
1976,product-1976,164,258,82,150,202,15,59,111
1977,product-1977,114,118,24,112,139,139,160,47
1978,product-1978,198,243,108,77,104,180,103,176
1979,product-1979,82,143,149,167,138,103,236,89
1980,product-1980,107,181,241,79,19,104,162,130
1981,product-1981,224,245,169,83,3,169,82,110
1982,product-1982,140,146,238,72,193,108,17,182
1983,product-1983,174,211,105,226,180,12,90,172
1984,product-1984,12,37,38,33,200,38,177,59
1985,product-1985,241,325,168,192,53,169,223,202
1986,product-1986,54,54,60,143,159,140,97,171
1987,product-1987,51,92,76,28,171,94,189,160
1988,product-1988,38,53,42,72,110,117,184,204
1989,product-1989,81,130,160,190,243,74,182,165
1990,product-1990,212,242,121,108,176,272,182,51
1991,product-1991,189,191,197,28,123,230,57,44
1992,product-1992,2,42,172,131,92,211,72,185
1993,product-1993,3,102,4,91,51,119,170,207
1994,product-1994,187,239,161,48,47,127,59,90
1995,product-1995,154,175,177,28,233,186,178,101
1996,product-1996,141,196,197,170,159,195,158,110
1997,product-1997,32,99,104,91,124,142,32,184
1998,product-1998,113,156,172,199,54,226,42,52
1999,product-1999,194,247,201,86,117,172,39,153
2000,product-2000,36,112,202,205,190,60,54,141
