id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
1684,product-1684,174,196,178,179,27,57,173,130,197
1685,product-1685,194,286,154,60,70,110,114,37,155
1686,product-1686,166,174,212,35,148,214,121,156,147
1687,product-1687,58,59,138,188,130,176,120,228,133
1688,product-1688,13,90,209,195,167,85,104,75,177
1689,product-1689,159,248,106,112,227,82,173,80,132
1690,product-1690,185,252,53,113,112,59,218,107,13
1691,product-1691,65,115,165,104,51,130,103,120,134
1692,product-1692,51,131,171,72,121,91,69,170,175
1693,product-1693,229,314,171,87,45,83,165,129,174
1694,product-1694,115,175,201,142,113,155,198,29,186
1695,product-1695,31,39,97,172,110,173,229,208,176
1696,product-1696,105,139,77,181,111,183,138,238,168
1697,product-1697,7,92,173,77,154,108,190,183,161
1698,product-1698,138,147,131,60,183,50,136,116,170
1699,product-1699,162,225,83,54,172,7,162,70,111
1700,product-1700,77,82,115,112,126,218,23,143,180
1701,product-1701,228,322,96,153,220,137,75,96,154
1702,product-1702,128,148,233,72,187,165,120,129,189
1703,product-1703,80,89,86,208,167,53,231,129,200
1704,product-1704,105,168,89,139,174,229,194,203,123
1705,product-1705,114,164,187,50,133,193,112,132,64
1706,product-1706,34,90,120,90,164,113,165,205,108
1707,product-1707,197,233,195,263,197,195,143,165,33
1708,product-1708,48,72,220,33,87,112,124,145,17
1709,product-1709,146,189,105,218,165,148,213,36,124
1710,product-1710,158,170,31,73,56,166,27,1,192
1711,product-1711,77,86,94,230,50,84,122,175,139
1712,product-1712,90,160,114,137,178,126,197,145,92
1713,product-1713,201,281,120,212,113,197,67,129,180
1714,product-1714,142,176,211,192,148,192,86,162,149
1715,product-1715,97,186,146,113,135,146,263,42,185
1716,product-1716,192,223,33,227,74,103,178,40,24
1717,product-1717,98,103,60,137,114,107,94,81,77
1718,product-1718,109,145,197,201,170,126,176,130,237
1719,product-1719,146,212,209,63,203,162,53,167,137
1720,product-1720,192,220,179,207,195,151,203,163,69
1721,product-1721,204,289,59,46,89,245,15,70,198
1722,product-1722,193,252,213,88,89,113,42,112,149
1723,product-1723,158,223,201,173,141,193,54,58,92
1724,product-1724,197,282,127,102,40,71,95,149,56
1725,product-1725,77,128,68,135,185,40,182,103,111
1726,product-1726,207,228,52,192,201,118,229,133,97
1727,product-1727,189,277,169,149,100,169,94,123,145
1728,product-1728,31,74,214,102,91,187,93,22,174
1729,product-1729,93,131,89,164,202,95,151,193,224
1730,product-1730,158,167,13,44,210,81,113,99,43
1731,product-1731,42,49,144,83,197,62,170,169,32
1732,product-1732,104,158,36,9,114,81,141,59,125
1733,product-1733,79,139,66,155,167,184,45,185,58
1734,product-1734,238,247,91,188,198,24,187,181,187
1735,product-1735,165,188,182,82,179,229,191,76,71
1736,product-1736,46,133,176,123,131,94,201,121,149
1737,product-1737,135,151,201,131,199,176,129,74,182
1738,product-1738,94,95,162,95,120,32,162,60,75
1739,product-1739,193,221,115,128,177,255,99,161,233
1740,product-1740,39,90,185,104,165,115,112,127,102
1741,product-1741,217,232,199,27,103,210,63,42,134
1742,product-1742,57,116,272,39,188,169,17,116,121
1743,product-1743,205,252,227,217,215,136,114,57,107
1744,product-1744,108,119,83,206,173,118,76,108,175
1745,product-1745,48,143,236,93,141,56,77,224,209
1746,product-1746,85,123,59,136,69,60,109,119,47
1747,product-1747,170,222,37,158,160,129,124,177,246
1748,product-1748,213,304,97,159,112,122,195,53,102
1749,product-1749,188,188,205,193,141,187,206,91,179
1750,product-1750,136,179,47,81,157,95,150,110,67
1751,product-1751,262,310,38,223,123,103,113,178,223
1752,product-1752,55,144,72,140,261,21,94,147,77
1753,product-1753,154,202,55,252,39,73,146,30,200
1754,product-1754,35,61,176,164,70,136,68,107,76
1755,product-1755,65,144,39,100,227,61,52,109,5
1756,product-1756,98,192,101,180,33,144,12,212,68
1757,product-1757,39,74,98,70,23,83,159,197,268
1758,product-1758,170,184,173,111,143,168,102,197,21
1759,product-1759,203,285,85,44,153,193,50,82,11
1760,product-1760,206,258,183,222,166,231,154,128,2
1761,product-1761,79,93,76,146,129,59,177,14,205
1762,product-1762,192,268,208,166,42,62,112,218,55
1763,product-1763,103,166,251,221,153,189,68,201,201
1764,product-1764,124,187,151,182,160,55,174,215,55
1765,product-1765,170,252,242,240,106,8,194,216,60
1766,product-1766,209,224,28,203,161,192,166,55,180
1767,product-1767,159,240,150,47,105,208,136,73,69
1768,product-1768,48,89,170,104,46,22,211,95,123
1769,product-1769,141,185,156,110,147,118,92,96,186
1770,product-1770,263,298,50,77,75,60,154,27,105
1771,product-1771,36,117,36,201,143,49,49,205,97
1772,product-1772,115,141,197,262,251,17,209,84,183
1773,product-1773,67,115,54,150,149,209,195,90,144
1774,product-1774,150,230,160,74,166,176,151,172,127
1775,product-1775,89,125,195,170,165,121,176,101,188
1776,product-1776,68,103,89,86,20,186,186,148,147
1777,product-1777,119,142,69,187,126,49,155,11,195
1778,product-1778,29,31,167,158,14,193,75,81,212
1779,product-1779,172,205,194,5,161,103,152,132,165
1780,product-1780,100,145,166,63,57,225,91,99,166
1781,product-1781,159,254,65,160,147,65,200,156,111
1782,product-1782,40,90,133,39,197,97,157,169,128
1783,product-1783,56,89,202,156,21,66,184,47,263
1784,product-1784,98,179,155,126,77,163,97,119,127
1785,product-1785,113,180,99,79,90,113,104,45,36
1786,product-1786,160,176,223,179,176,113,95,135,120
1787,product-1787,161,211,156,105,167,73,176,103,55
1788,product-1788,62,110,76,64,131,89,155,146,93
1789,product-1789,65,159,19,193,48,204,31,129,195
1790,product-1790,140,159,194,66,233,43,93,169,259
1791,product-1791,59,90,52,99,98,162,20,74,198
1792,product-1792,48,60,168,115,170,82,195,39,35
1793,product-1793,244,333,207,66,193,164,95,179,32
1794,product-1794,183,260,178,154,257,78,85,118,22
1795,product-1795,175,256,90,234,114,172,150,147,219
1796,product-1796,53,145,119,75,84,56,153,201,69
1797,product-1797,134,216,54,221,153,65,182,170,38
1798,product-1798,251,297,30,55,174,195,97,130,113
1799,product-1799,167,195,226,124,45,113,214,120,132
1800,product-1800,175,179,237,247,154,57,198,158,170
1801,product-1801,126,193,114,157,173,55,82,1,34
1802,product-1802,170,262,137,165,207,159,157,111,214
1803,product-1803,113,180,39,173,100,139,27,25,216
1804,product-1804,74,140,211,175,66,75,173,24,204
1805,product-1805,82,148,189,97,136,67,233,230,46
1806,product-1806,125,162,123,39,188,120,212,173,107
1807,product-1807,204,251,154,161,81,82,147,188,228
1808,product-1808,91,163,151,160,20,37,71,102,277
1809,product-1809,22,86,179,110,81,74,28,95,216
1810,product-1810,31,68,113,233,55,132,199,9,27
1811,product-1811,136,151,238,100,121,190,100,146,56
1812,product-1812,221,286,71,205,150,110,128,138,226
1813,product-1813,143,239,88,203,78,212,55,144,107
1814,product-1814,108,175,127,25,158,70,219,84,148
1815,product-1815,75,112,166,168,167,180,162,114,134
1816,product-1816,4,47,73,122,207,179,90,79,25
1817,product-1817,224,288,79,39,63,223,33,70,188
1818,product-1818,149,246,154,168,112,154,188,202,53
1819,product-1819,85,139,69,55,196,52,155,233,163
1820,product-1820,143,222,83,106,45,209,131,97,7
1821,product-1821,155,197,78,120,34,83,177,102,129
1822,product-1822,220,296,234,176,183,190,65,141,212
1823,product-1823,128,194,46,59,84,144,58,58,150
1824,product-1824,217,273,115,93,49,35,222,52,184
1825,product-1825,217,282,168,194,85,149,216,105,207
1826,product-1826,58,138,196,151,190,92,180,250,172
1827,product-1827,171,171,141,86,10,112,74,84,158
1828,product-1828,81,82,80,78,86,13,138,124,106
1829,product-1829,191,246,115,116,79,185,15,128,174
1830,product-1830,141,233,117,93,67,155,216,174,145
1831,product-1831,113,197,110,66,11,220,90,88,107
1832,product-1832,201,238,170,191,192,57,124,218,187
1833,product-1833,84,90,44,56,135,200,181,247,145
1834,product-1834,203,271,160,196,146,222,170,137,128
1835,product-1835,169,206,97,167,198,142,149,110,172
1836,product-1836,147,164,74,224,238,16,100,12,206
1837,product-1837,157,221,119,218,61,199,93,87,212
1838,product-1838,37,109,48,203,80,135,129,196,15
1839,product-1839,166,207,54,140,112,23,221,117,62
1840,product-1840,57,128,170,78,177,225,197,70,161
1841,product-1841,26,49,215,191,76,114,99,37,162
1842,product-1842,118,165,24,236,32,94,190,40,209
1843,product-1843,153,217,58,134,163,171,166,183,214
1844,product-1844,120,153,226,40,47,106,200,104,123
1845,product-1845,239,240,124,42,51,183,160,192,183
1846,product-1846,171,178,153,148,127,94,183,123,81
1847,product-1847,56,105,6,100,179,9,74,46,205
1848,product-1848,75,79,158,93,140,148,216,75,97
1849,product-1849,233,307,87,273,64,201,101,30,24
1850,product-1850,140,233,92,200,69,163,143,150,193
1851,product-1851,223,235,66,108,12,96,55,59,163
1852,product-1852,47,49,79,157,84,131,222,48,153
1853,product-1853,191,231,127,125,40,137,151,125,82
1854,product-1854,177,237,40,139,57,159,148,119,144
1855,product-1855,135,183,51,209,171,41,90,18,61
1856,product-1856,212,272,178,272,101,120,22,162,115
1857,product-1857,151,153,65,113,65,58,17,13,211
1858,product-1858,175,249,172,81,141,62,91,72,108
1859,product-1859,69,125,120,200,181,193,214,231,87
1860,product-1860,62,154,160,190,81,47,173,234,14
1861,product-1861,138,224,198,53,148,77,46,32,153
1862,product-1862,26,78,225,199,170,193,228,135,90
1863,product-1863,83,151,178,107,130,90,223,47,189
1864,product-1864,102,155,77,111,104,145,197,165,151
1865,product-1865,97,105,35,118,51,96,103,145,104
1866,product-1866,120,122,104,141,191,167,183,21,126
1867,product-1867,144,177,198,153,55,100,162,197,102
1868,product-1868,91,156,36,53,44,147,114,185,124
1869,product-1869,18,45,82,231,57,129,166,262,118
1870,product-1870,236,313,125,18,17,123,98,91,64
1871,product-1871,178,215,98,157,46,20,186,201,156
1872,product-1872,156,156,83,55,30,157,90,103,81
1873,product-1873,177,215,184,56,32,13,142,152,199
1874,product-1874,145,224,167,58,191,179,248,135,122
1875,product-1875,47,99,82,8,79,172,89,74,235
1876,product-1876,65,70,94,80,192,217,42,195,258
1877,product-1877,78,82,44,246,249,35,62,71,193
1878,product-1878,53,123,216,165,146,192,221,237,221
1879,product-1879,127,180,76,122,183,108,55,55,184
1880,product-1880,142,177,187,21,80,104,173,143,45
1881,product-1881,195,279,5,246,30,110,146,223,44
1882,product-1882,30,59,144,93,248,210,70,266,110
1883,product-1883,125,142,176,132,42,50,198,186,29
1884,product-1884,53,57,122,171,74,57,62,75,80
1885,product-1885,50,59,131,39,78,241,126,159,82
1886,product-1886,144,179,233,182,147,198,152,74,137
1887,product-1887,189,249,85,146,229,76,46,154,142
1888,product-1888,113,125,10,53,86,27,218,36,149
1889,product-1889,34,41,199,187,134,112,232,102,57
1890,product-1890,204,272,133,167,182,123,124,111,100
1891,product-1891,212,283,119,139,4,63,220,109,116
1892,product-1892,143,229,37,149,77,147,128,107,140
1893,product-1893,145,231,85,124,41,103,158,8,186
1894,product-1894,87,137,129,63,189,22,168,203,66
1895,product-1895,127,166,216,236,188,127,218,164,206
1896,product-1896,27,73,214,124,25,42,77,154,116
1897,product-1897,154,169,97,164,127,174,188,149,21
1898,product-1898,200,251,183,113,40,94,118,106,137
1899,product-1899,176,198,104,160,211,66,138,99,256
1900,product-1900,201,287,191,87,174,168,148,188,77
1901,product-1901,164,218,104,211,164,47,107,101,12
1902,product-1902,169,201,140,78,118,44,81,52,202
1903,product-1903,103,182,198,55,239,199,217,52,97
1904,product-1904,15,97,26,103,98,102,31,78,33
1905,product-1905,123,123,170,185,111,54,54,72,81
1906,product-1906,191,258,81,57,44,186,189,156,39
1907,product-1907,205,226,187,206,177,240,160,66,180
1908,product-1908,164,164,125,183,122,90,47,164,16
1909,product-1909,234,296,112,162,189,190,8,61,234
1910,product-1910,77,154,126,182,113,175,109,128,180
1911,product-1911,209,271,40,217,187,18,62,118,134
1912,product-1912,198,210,30,161,208,179,229,179,74
1913,product-1913,111,146,120,202,61,176,242,161,186
1914,product-1914,123,159,206,35,78,198,200,7,112
1915,product-1915,177,221,147,196,116,60,200,203,70
1916,product-1916,242,283,181,66,103,114,132,189,216
1917,product-1917,179,257,187,199,63,189,51,58,124
1918,product-1918,177,270,115,109,45,89,191,99,19
1919,product-1919,123,141,192,46,94,54,38,123,186
1920,product-1920,199,291,47,234,189,186,70,125,145
1921,product-1921,148,237,85,87,140,141,202,129,193
1922,product-1922,85,108,79,183,203,207,25,122,62
1923,product-1923,51,88,205,99,143,187,83,212,35
1924,product-1924,145,153,193,94,97,110,158,110,115
1925,product-1925,114,153,187,110,45,193,122,198,61
1926,product-1926,201,291,156,163,179,49,39,29,194
1927,product-1927,94,123,155,104,100,114,15,104,149
1928,product-1928,121,208,171,208,148,146,222,170,49
1929,product-1929,129,182,79,165,53,167,110,200,150
1930,product-1930,167,243,200,241,16,148,182,172,100
1931,product-1931,161,254,74,190,155,96,28,60,169
1932,product-1932,47,54,76,129,161,151,180,94,30
1933,product-1933,95,147,211,56,187,29,124,193,105
1934,product-1934,87,168,15,180,70,65,29,77,17
1935,product-1935,195,199,176,133,152,200,111,113,195
1936,product-1936,169,214,185,37,162,30,151,25,137
1937,product-1937,81,83,137,45,181,255,113,165,245
1938,product-1938,43,92,201,55,210,109,10,122,189
1939,product-1939,130,142,211,186,115,70,203,166,126
1940,product-1940,5,6,141,171,181,86,190,105,3
1941,product-1941,55,116,116,134,183,169,159,222,157
1942,product-1942,195,242,115,74,66,203,161,116,16
1943,product-1943,177,218,93,268,45,173,20,171,82
1944,product-1944,182,184,199,205,137,135,71,182,226
1945,product-1945,75,143,236,107,227,102,32,189,156
1946,product-1946,138,149,160,151,92,168,49,196,34
1947,product-1947,93,187,227,144,91,195,141,72,134
1948,product-1948,134,153,206,136,209,37,144,89,119
1949,product-1949,152,240,96,80,109,54,186,124,23
1950,product-1950,48,122,25,78,136,90,121,33,40
1951,product-1951,220,313,92,138,98,156,197,164,220
1952,product-1952,141,225,82,73,68,155,183,141,197
1953,product-1953,63,104,153,171,119,97,163,207,75
1954,product-1954,156,215,85,200,65,40,143,203,111
1955,product-1955,145,209,218,23,67,112,35,152,37
1956,product-1956,99,114,113,173,3,136,193,78,105
1957,product-1957,141,162,161,78,91,229,57,108,162
1958,product-1958,109,169,193,106,115,75,34,72,194
1959,product-1959,205,245,146,82,127,189,54,100,167
1960,product-1960,181,202,32,165,32,172,220,111,217
1961,product-1961,11,73,190,138,193,14,19,62,201
1962,product-1962,57,94,253,139,192,199,153,185,148
1963,product-1963,191,245,125,5,184,174,108,92,86
1964,product-1964,28,84,245,170,128,181,175,127,210
1965,product-1965,171,218,20,146,132,161,156,147,70
1966,product-1966,198,203,187,180,15,18,169,191,128
1967,product-1967,145,145,128,225,50,135,107,95,116
1968,product-1968,52,126,209,69,48,131,21,60,185
1969,product-1969,95,153,46,67,86,115,41,215,145
1970,product-1970,162,192,189,19,131,125,12,157,8
1971,product-1971,77,83,91,194,79,214,83,253,88
1972,product-1972,142,213,47,60,150,64,252,16,193
1973,product-1973,147,211,177,64,100,157,57,226,53
1974,product-1974,103,139,83,30,182,75,60,174,156
1975,product-1975,134,232,202,275,199,64,131,286,154
1976,product-1976,116,143,224,150,167,128,139,168,182
1977,product-1977,44,135,128,118,125,226,188,210,74
1978,product-1978,40,67,190,77,72,76,71,28,191
1979,product-1979,162,215,72,194,198,150,188,218,79
1980,product-1980,69,152,170,25,99,262,61,92,117
1981,product-1981,26,114,40,182,216,70,50,27,102
1982,product-1982,134,219,221,36,132,173,120,82,148
1983,product-1983,231,319,52,70,251,144,93,164,103
1984,product-1984,194,247,186,100,140,183,57,181,95
1985,product-1985,168,262,14,178,222,233,203,226,114
1986,product-1986,21,28,72,93,163,67,34,108,131
1987,product-1987,159,214,197,98,146,103,82,82,227
1988,product-1988,98,163,205,14,142,158,209,146,128
1989,product-1989,140,210,141,107,191,215,182,263,37
1990,product-1990,114,169,189,186,9,68,165,205,42
1991,product-1991,99,180,131,210,63,186,63,11,106
1992,product-1992,99,181,165,141,91,169,250,91,43
1993,product-1993,57,67,57,29,233,138,99,18,145
1994,product-1994,195,273,14,20,79,112,54,160,185
1995,product-1995,134,165,142,124,209,182,82,86,192
1996,product-1996,102,116,63,113,63,212,170,23,77
1997,product-1997,166,189,66,68,54,45,249,117,21
1998,product-1998,98,153,46,100,190,200,28,223,227
1999,product-1999,203,254,208,54,52,75,42,121,96
2000,product-2000,27,106,128,165,232,135,83,24,202
